neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16635
58893,24488,16634
58929,24454,16632
58957,24425,16632
58984,24395,16635
59013,24367,16633
59034,24348,16631
59057,24323,16633
59095,24287,16630
59122,24260,16630
59140,24240,16632
59169,24207,16636
59179,24197,16636
59221,24157,16634
59242,24132,16637
59282,24089,16638
59307,24065,16637
59335,24035,16639
59368,24001,16639
59376,23995,16636
59419,23948,16638
59433,23933,16639
59465,23897,16640
59487,23872,16643
59504,23854,16644
59533,23826,16643
59560,23798,16644
59584,23775,16643
59601,23754,16646
59614,23739,16647
59623,23729,16648
59651,23699,16650
59679,23667,16654
59704,23638,16658
59716,23626,16657
59734,23603,16658
59776,23558,16661
59781,23555,16659
59810,23521,16662
59824,23509,16660
59853,23478,16661
59867,23460,16665
59892,23432,16667
59905,23419,16667
59924,23397,16666
59950,23370,16667
59965,23351,16670
59989,23326,16671
60007,23313,16665
60026,23296,16663
60054,23269,16662
60071,23253,16661
60083,23241,16661
60107,23217,16661
60105,23217,16663
60116,23202,16666
60118,23198,16668
60133,23181,16669
60140,23167,16676
60171,23135,16677
60178,23128,16677
60185,23121,16677
60202,23103,16677
60208,23095,16679
60242,23059,16678
60250,23051,16678
60279,23017,16682
60299,22999,16680
60327,22966,16685
60323,22968,16687
60357,22936,16685
60354,22941,16683
60366,22928,16684
60367,22926,16685
60381,22913,16682
60378,22911,16687
60390,22901,16685
60404,22884,16687
60404,22877,16693
60408,22869,16697
60420,22854,16700
60408,22864,16702
60414,22854,16705
60421,22844,16708
60432,22826,16715
60432,22823,16717
60438,22811,16723
60439,22809,16724
60439,22805,16727
60429,22815,16726
60420,22821,16729
60433,22802,16735
60428,22805,16737
60448,22787,16735
60434,22798,16737
60444,22788,16737
60427,22797,16745
60433,22788,16748
60439,22780,16750
60438,22777,16754
60436,22776,16754
60445,22768,16752
60441,22767,16757
60450,22752,16762
60451,22750,16763
60456,22740,16768
60450,22741,16772
60457,22734,16772
60441,22748,16774
60438,22746,16779
60417,22770,16776
60423,22760,16780
60406,22773,16783
60409,22769,16784
60386,22789,16787
60406,22769,16787
60387,22785,16790
60367,22806,16788
60352,22819,16790
60341,22825,16795
60345,22820,16796
60323,22835,16801
60299,22855,16804
60280,22876,16802
60268,22885,16805
60255,22894,16809
60246,22906,16806
60212,22936,16810
60205,22938,16815
60178,22965,16813
60164,22976,16815
60149,22989,16817
60145,22989,16821
60142,22991,16822
60134,22992,16829
60102,23019,16833
60083,23036,16835
60068,23045,16840
60036,23077,16839
60021,23092,16839
59985,23123,16844
59967,23135,16850
59944,23154,16853
59920,23173,16858
59882,23210,16858
59864,23225,16861
59819,23268,16863
59808,23274,16868
59775,23301,16872
59737,23334,16877
59728,23341,16877
59685,23381,16880
59674,23384,16886
59646,23406,16892
59614,23434,16896
59579,23462,16902
59567,23472,16904
59546,23484,16913
59510,23514,16918
59479,23539,16924
59442,23569,16931
59405,23604,16933
59377,23629,16935
59330,23669,16941
59313,23682,16945
59273,23717,16950
59243,23740,16957
59218,23759,16963
59167,23806,16967
59133,23836,16971
59086,23875,16979
59059,23897,16984
59001,23947,16992
58985,23957,16998
58918,24020,17002
58882,24050,17008
58839,24090,17011
58818,24108,17014
58757,24168,17015
58710,24209,17020
58668,24243,17028
58625,24282,17032
58568,24337,17034
58528,24374,17037
58494,24407,17037
58434,24458,17046
58403,24491,17042
58340,24545,17051
58295,24583,17057
58230,24644,17061
58166,24700,17069
58113,24743,17077
58043,24808,17080
58002,24848,17081
57945,24904,17082
57870,24976,17085
57824,25010,17096
57736,25089,17103
57701,25118,17109
57621,25187,17119
57567,25231,17129
57533,25262,17132
57479,25309,17139
57412,25373,17141
57372,25407,17147
57301,25473,17151
57264,25503,17157
57208,25552,17164
57144,25605,17175
57074,25671,17179
57020,25711,17193
56963,25765,17196
56891,25830,17203
56810,25904,17209
56738,25972,17213
56663,26040,17220
56584,26112,17227
56507,26178,17238
56417,26256,17250
56340,26326,17257
56282,26376,17262
56207,26442,17271
56107,26536,17277
56047,26590,17282
55958,26676,17285
55904,26726,17289
55814,26804,17301
55729,26884,17306
55653,26948,17317
55599,26995,17324
55492,27100,17324
55425,27159,17332
55330,27250,17336
55240,27330,17346
55155,27408,17353
55082,27481,17353
54983,27574,17359
54904,27647,17365
54797,27750,17369
54708,27839,17369
54629,27908,17379
54562,27966,17388
54452,28064,17400
54398,28111,17407
54284,28222,17410
54203,28292,17421
54106,28381,17428
54040,28442,17433
53936,28536,17442
