Smokes,Does not smoke
19474,80549
20243,79778
20622,79398
20152,79866
20460,79558
20083,79934
20373,79644
20027,79990
20277,79740
19871,80146
20119,79897
19792,80224
20100,79916
19760,80255
20110,79903
19750,80263
20044,79969
19693,80319
20023,79989
19666,80346
19975,80037
19631,80381
19903,80109
19531,80481
19842,80170
19490,80522
19845,80166
19496,80515
19824,80185
19476,80533
19796,80213
19435,80573
19734,80274
19405,80602
19722,80285
19391,80616
19694,80313
19383,80624
19719,80288
19409,80598
19725,80280
19388,80616
19691,80312
19361,80640
19675,80326
19358,80641
19669,80328
19336,80661
19659,80338
19324,80673
19650,80347
19315,80682
19644,80353
19302,80695
19636,80361
19300,80696
19636,80359
19310,80685
19638,80356
19310,80684
19636,80357
19309,80684
19635,80358
19309,80684
19635,80357
19309,80683
19635,80356
19308,80683
19635,80356
19308,80683
19635,80356
19308,80682
19634,80356
19308,80681
19637,80350
19309,80678
19636,80349
19312,80673
19643,80342
19314,80671
19646,80338
19315,80669
19646,80337
19314,80669
19646,80337
19314,80669
19651,80331
19319,80662
19659,80322
19324,80657
19660,80321
19324,80656
19659,80321
19324,80656
19659,80321
19323,80656
19659,80320
19323,80656
19659,80320
19323,80655
19659,80319
19323,80652
19658,80317
19323,80652
19658,80317
19323,80652
19658,80316
19323,80651
19658,80316
19323,80651
19658,80316
19325,80648
19658,80315
19325,80648
19658,80315
19325,80648
19658,80315
19325,80646
19657,80314
19325,80646
19657,80314
19325,80646
19657,80314
19325,80646
19658,80312
19327,80643
19658,80312
19327,80643
19658,80310
19324,80644
19657,80311
19324,80644
19657,80310
19324,80642
19657,80309
19324,80641
19655,80309
19324,80640
19655,80309
19324,80640
19655,80308
19324,80639
19655,80306
19323,80638
19653,80307
19320,80639
19647,80312
19317,80642
19641,80318
19317,80642
19637,80321
19315,80643
19632,80326
19314,80644
19632,80326
19314,80644
19632,80326
19314,80644
19632,80324
19313,80643
19632,80324
19313,80643
19632,80324
19313,80643
19632,80324
19313,80643
19632,80323
19313,80642
19632,80323
19314,80639
19630,80323
19314,80639
19630,80323
19314,80638
19630,80321
19313,80638
19630,80321
19313,80638
19630,80321
19313,80638
19630,80320
19312,80638
19626,80323
19303,80646
19611,80338
19286,80663
19576,80373
19250,80699
19513,80436
19181,80768
19479,80470
19156,80793
19451,80498
19122,80826
19426,80522
19097,80850
19409,80538
19075,80871
19375,80571
19039,80906
19354,80591
19020,80925
19345,80599
19017,80927
19345,80598
19017,80926
19345,80598
19017,80926
19345,80598
19017,80926
19345,80598
19017,80924
19344,80597
19017,80924
19344,80597
19017,80924
19344,80596
19015,80924
19344,80595
19015,80924
19344,80595
19015,80924
19345,80593
19018,80920
19346,80590
19016,80920
19346,80590
19016,80920
19346,80590
19016,80920
19346,80590
19015,80920
19346,80589
19015,80920
19346,80588
19014,80920
19346,80586
19014,80918
19346,80586
19014,80918
19346,80585
19014,80917
19346,80585
19014,80917
19346,80585
19014,80917
19346,80585
19014,80917
19346,80585
19014,80917
19346,80585
19013,80917
19346,80584
19013,80917
19346,80584
19013,80917
19346,80584
19013,80917
19346,80584
