POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,115,66,6,3,99299
404,126,113,68,4,5,99303
406,127,112,69,4,5,99300
396,132,112,69,3,6,99305
390,137,112,70,3,6,99305
384,137,112,71,4,6,99309
384,136,112,70,5,7,99309
370,140,114,69,6,8,99316
364,141,115,68,7,9,99319
362,142,115,69,7,9,99319
358,145,115,69,7,9,99320
355,146,114,69,8,9,99322
349,146,114,68,7,10,99329
345,148,112,69,7,10,99332
340,151,111,69,7,12,99333
336,151,112,65,8,13,99338
327,153,108,65,10,14,99346
324,153,108,65,10,14,99349
314,156,109,64,11,14,99355
313,156,108,63,12,14,99357
309,156,107,61,12,15,99363
304,157,108,61,12,15,99366
303,155,109,59,9,19,99369
297,157,107,59,6,21,99376
290,155,109,58,5,21,99385
282,158,107,59,5,21,99391
280,157,108,58,6,21,99393
275,157,108,58,5,22,99398
272,158,108,58,5,22,99400
271,154,107,58,3,24,99406
267,157,106,56,6,24,99407
267,157,106,56,6,24,99407
269,157,105,56,7,24,99405
269,158,105,53,7,25,99406
272,159,104,53,7,25,99403
268,157,101,55,6,26,99410
268,156,103,54,6,27,99409
261,160,103,54,5,28,99412
264,159,102,55,3,30,99410
255,158,98,57,2,31,99422
252,162,97,56,3,31,99422
245,167,97,54,5,31,99424
241,164,100,53,6,31,99428
243,166,100,52,4,33,99425
240,165,101,52,4,33,99428
237,164,98,52,3,34,99435
226,167,99,50,4,34,99443
228,164,97,50,5,35,99444
221,164,98,51,5,35,99449
216,161,99,51,4,36,99456
214,161,98,51,4,37,99458
217,160,97,53,4,37,99455
215,158,98,53,5,37,99457
213,157,99,53,4,38,99459
204,160,98,53,4,38,99466
202,155,96,54,3,39,99474
201,147,98,53,4,39,99481
200,145,95,53,4,39,99487
198,139,97,52,2,41,99494
193,134,95,54,2,41,99504
192,133,93,54,3,41,99507
187,133,91,55,6,41,99510
184,129,91,53,9,41,99516
181,128,88,53,8,42,99523
182,124,88,53,8,42,99526
177,123,87,51,9,42,99534
173,121,86,51,9,43,99540
173,119,87,51,8,44,99541
175,118,86,51,7,45,99541
175,109,88,51,7,45,99548
171,104,88,51,7,45,99557
171,100,88,50,5,48,99561
167,98,91,50,4,49,99564
165,97,89,52,4,49,99567
166,97,87,53,4,49,99567
160,99,85,52,4,50,99573
156,96,87,51,6,50,99577
156,96,86,51,6,50,99578
156,95,85,52,6,51,99578
155,96,86,52,5,52,99577
156,94,88,50,5,52,99578
155,93,90,50,5,52,99578
153,94,90,51,5,52,99578
155,94,89,51,3,53,99578
151,95,88,52,1,55,99581
155,93,87,52,2,55,99579
161,88,88,53,1,56,99576
161,88,88,53,1,56,99576
160,89,85,54,1,56,99578
161,86,83,53,2,56,99582
160,84,85,53,1,57,99583
158,83,85,52,1,57,99587
154,80,86,51,1,57,99594
153,78,86,51,1,57,99597
152,77,83,51,1,57,99602
153,73,85,50,2,57,99603
150,71,84,49,3,57,99609
147,68,84,46,4,58,99616
146,67,83,47,3,59,99618
149,65,83,47,3,60,99616
150,65,82,47,3,60,99616
152,66,81,47,3,61,99613
150,65,83,47,3,61,99614
148,63,83,48,4,61,99616
150,62,81,48,4,61,99617
150,63,80,48,2,63,99617
153,63,77,48,2,63,99617
151,62,77,49,2,63,99619
151,62,76,49,2,63,99620
148,60,78,49,2,63,99623
150,60,75,48,3,63,99624
151,59,75,47,4,63,99624
155,58,75,45,3,65,99622
155,56,74,46,3,65,99624
155,54,73,48,3,65,99625
159,53,71,48,2,66,99624
160,53,70,46,3,66,99625
159,52,70,46,1,68,99627
157,52,69,46,1,68,99630
159,50,71,46,1,68,99628
157,50,70,47,1,68,99630
157,50,70,47,1,68,99630
160,49,71,46,2,68,99627
163,44,74,44,4,68,99626
166,44,74,44,4,68,99623
169,44,69,43,3,69,99626
172,44,69,43,3,69,99623
171,44,68,43,3,69,99625
173,44,66,44,3,69,99624
174,41,66,43,3,70,99626
