neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16632
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16636
58882,24499,16635
58893,24488,16635
58929,24454,16632
58956,24425,16632
58983,24395,16635
59012,24368,16633
59033,24348,16631
59056,24323,16633
59095,24287,16630
59122,24260,16630
59140,24240,16632
59169,24207,16636
59179,24197,16636
59221,24157,16634
59243,24132,16637
59282,24091,16638
59307,24067,16637
59335,24035,16639
59368,24002,16639
59377,23996,16636
59421,23949,16638
59435,23934,16639
59466,23899,16642
59488,23874,16645
59505,23856,16646
59534,23828,16645
59561,23800,16646
59585,23777,16645
59603,23756,16648
59615,23741,16649
59624,23730,16650
59651,23700,16652
59677,23668,16656
59702,23639,16660
59714,23626,16659
59734,23602,16661
59776,23557,16664
59781,23554,16662
59810,23522,16665
59824,23510,16663
59854,23479,16664
59868,23461,16668
59893,23434,16670
59906,23421,16670
59925,23401,16670
59951,23373,16671
59967,23354,16674
59990,23329,16675
60008,23316,16670
60027,23299,16667
60056,23271,16666
60071,23257,16665
60084,23244,16665
60107,23220,16665
60105,23220,16667
60117,23204,16670
60118,23201,16672
60133,23185,16673
60140,23171,16680
60171,23139,16681
60177,23132,16681
60184,23125,16681
60202,23107,16680
60207,23098,16682
60243,23062,16682
60250,23053,16682
60279,23020,16686
60299,23002,16684
60327,22969,16689
60323,22970,16691
60357,22938,16689
60353,22943,16687
60365,22930,16688
60366,22928,16689
60381,22915,16687
60378,22913,16691
60390,22902,16689
60403,22887,16691
60403,22880,16698
60407,22872,16702
60419,22857,16704
60407,22867,16706
60413,22858,16709
60421,22847,16712
60430,22830,16719
60430,22828,16721
60437,22815,16727
60438,22813,16728
60438,22809,16731
60429,22819,16730
60420,22824,16731
60432,22806,16737
60426,22810,16739
60447,22791,16737
60433,22803,16739
60444,22792,16738
60426,22802,16746
60433,22792,16749
60440,22783,16751
60439,22780,16755
60437,22779,16757
60447,22770,16756
60441,22771,16761
60452,22755,16766
60454,22752,16767
60455,22746,16772
60452,22744,16775
60457,22739,16775
60441,22753,16777
60438,22751,16782
60418,22774,16779
60424,22764,16783
60406,22779,16786
60410,22774,16786
60387,22794,16789
60406,22775,16789
60387,22791,16792
60366,22813,16789
60352,22825,16791
60341,22831,16796
60345,22826,16797
60321,22843,16803
60299,22860,16807
60280,22881,16805
60264,22893,16808
60254,22899,16811
60243,22913,16808
60210,22942,16812
60203,22944,16817
60174,22973,16816
60161,22983,16819
60146,22995,16820
60142,22995,16824
60137,22998,16825
60130,22998,16831
60099,23024,16836
60077,23044,16838
60064,23051,16844
60031,23084,16844
60015,23100,16843
59982,23128,16848
59960,23144,16854
59940,23161,16857
59920,23176,16862
59878,23217,16863
59864,23228,16866
59818,23272,16868
59806,23278,16872
59774,23305,16877
59737,23337,16882
59727,23346,16883
59685,23385,16886
59676,23388,16892
59646,23412,16898
59615,23439,16902
59578,23469,16908
59569,23476,16910
59547,23489,16919
59512,23517,16924
59479,23543,16931
59444,23572,16937
59407,23607,16939
59378,23633,16941
59333,23672,16946
59312,23689,16950
59274,23721,16956
59244,23744,16963
59219,23764,16968
59167,23812,16972
59132,23842,16976
59084,23882,16984
59060,23900,16989
59001,23951,16997
58985,23961,17003
58921,24021,17007
58882,24054,17013
58839,24095,17015
58817,24114,17018
58757,24173,17019
58710,24215,17024
58666,24251,17032
58626,24287,17036
58568,24343,17037
58528,24380,17040
58491,24416,17040
58432,24466,17049
58399,24502,17045
58341,24551,17054
58296,24588,17061
58228,24652,17065
58166,24706,17073
58113,24751,17080
58045,24815,17084
58006,24853,17084
57946,24912,17085
57874,24981,17088
57831,25013,17099
57744,25092,17107
57707,25123,17113
57631,25189,17123
57573,25235,17133
57540,25265,17136
57488,25310,17143
57421,25375,17145
57380,25410,17151
57310,25475,17155
57271,25509,17159
57217,25556,17166
57152,25610,17177
57079,25679,17181
57026,25718,17195
56972,25768,17198
56898,25835,17205
56815,25910,17211
56741,25979,17216
56667,26046,17223
56586,26120,17230
56514,26181,17241
56423,26260,17253
56349,26327,17260
56288,26381,17266
56215,26445,17275
56114,26540,17281
56055,26592,17287
55965,26679,17290
55913,26726,17293
55825,26802,17305
55741,26881,17310
55661,26950,17321
55611,26990,17330
55501,27099,17331
55439,27154,17338
55341,27248,17342
55246,27334,17351
55167,27406,17358
55092,27481,17358
54992,27575,17364
54914,27647,17370
54809,27748,17374
54719,27838,17374
54637,27909,17384
54569,27968,17393
54460,28065,17405
54404,28114,17412
54291,28224,17415
54210,28294,17426
54113,28383,17434
54046,28445,17439
53945,28537,17447
