Smokes,Does not smoke
19474,80547
20242,79779
20617,79401
20123,79895
20429,79589
20034,79983
20325,79692
19973,80044
20221,79796
19830,80187
20074,79943
19740,80277
20036,79981
19683,80332
20036,79979
19659,80356
19981,80033
19623,80391
19962,80051
19604,80409
19904,80109
19546,80467
19831,80181
19471,80541
19781,80231
19443,80568
19801,80210
19453,80557
19783,80227
19423,80586
19749,80260
19373,80635
19668,80338
19339,80667
19667,80339
19320,80686
19631,80375
19311,80695
19659,80347
19332,80673
19655,80350
19298,80707
19614,80391
19267,80738
19586,80419
19267,80738
19578,80427
19248,80755
19574,80428
19250,80750
19581,80419
19257,80743
19586,80414
19245,80754
19577,80421
19244,80754
19577,80421
19244,80754
19577,80420
19241,80754
19577,80418
19241,80754
19577,80418
19241,80754
19577,80418
19241,80754
19577,80417
19239,80754
19574,80419
19238,80755
19567,80426
19237,80756
19567,80426
19236,80756
19561,80428
19233,80756
19564,80425
19227,80761
19550,80438
19221,80767
19546,80442
19220,80765
19544,80439
19216,80767
19544,80439
19216,80766
19544,80438
19216,80766
19544,80438
19216,80766
19544,80438
19216,80766
19543,80438
19216,80765
19543,80437
19215,80765
19543,80437
19215,80765
19543,80437
19215,80765
19542,80437
19215,80764
19542,80437
19215,80763
19542,80435
19215,80762
19542,80434
19215,80761
19542,80434
19215,80761
19543,80431
19213,80761
19543,80430
19213,80760
19543,80428
19212,80759
19542,80428
19212,80758
19541,80428
19212,80757
19541,80428
19212,80757
19541,80428
19212,80757
19541,80427
19211,80757
19541,80427
19211,80757
19541,80427
19211,80756
19541,80426
19211,80756
19541,80426
19211,80756
19541,80426
19211,80756
19541,80426
19211,80754
19541,80424
19211,80752
19539,80422
19210,80751
19540,80420
19211,80749
19542,80418
19219,80741
19546,80414
19228,80732
19550,80410
19236,80724
19564,80396
19240,80719
19573,80386
19253,80705
19583,80375
19272,80686
19602,80356
19291,80666
19617,80339
19302,80654
19625,80331
19306,80650
19636,80319
19333,80622
19686,80269
19368,80585
19704,80249
19373,80578
19712,80239
19374,80575
19711,80238
19374,80574
19712,80236
19374,80573
19712,80235
19374,80573
19712,80235
19374,80573
19712,80235
19374,80573
19712,80235
19374,80573
19712,80234
19373,80573
19712,80234
19373,80573
19712,80233
19373,80571
19712,80232
19374,80569
19717,80226
19374,80569
19719,80222
19375,80566
19722,80219
19376,80564
19724,80216
19377,80563
19720,80219
19377,80562
19720,80219
19377,80562
19720,80219
19377,80562
19720,80219
19377,80562
19720,80219
19384,80554
19722,80214
19384,80551
19721,80214
19384,80551
19721,80214
19384,80551
19721,80213
19384,80550
19721,80213
19384,80549
19720,80212
19384,80548
19720,80212
19384,80548
19720,80212
19384,80548
19720,80211
19383,80548
19720,80210
19382,80548
19720,80210
19382,80547
19713,80216
19381,80548
19713,80215
19379,80548
19711,80213
19374,80550
19708,80216
19374,80550
19708,80216
19373,80550
19705,80218
19373,80550
19705,80218
19369,80553
19702,80220
19362,80560
19691,80230
19357,80564
19684,80236
19350,80570
19684,80236
19350,80570
19684,80235
19349,80570
19683,80235
19349,80569
19683,80235
19349,80569
19683,80235
