Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79556
20083,79935
20376,79642
20025,79992
20281,79736
19886,80131
20132,79885
19801,80216
20100,79917
19755,80261
20107,79907
19744,80269
20031,79982
19674,80339
20015,79998
19657,80356
19955,80057
19606,80406
19891,80120
19519,80491
19821,80189
19466,80544
19821,80186
19471,80536
19805,80202
19463,80544
19781,80225
19424,80581
19729,80274
19401,80602
19721,80282
19389,80614
19693,80309
19378,80624
19718,80284
19404,80597
19724,80277
19383,80618
19689,80312
19353,80648
19660,80341
19341,80659
19651,80348
19338,80660
19649,80347
19338,80657
19648,80347
19338,80656
19647,80347
19338,80656
19646,80345
19348,80643
19648,80343
19348,80643
19648,80342
19348,80640
19647,80341
19348,80640
19647,80341
19348,80640
19647,80340
19347,80640
19647,80340
19347,80640
19647,80340
19347,80640
19647,80340
19347,80640
19647,80340
19346,80640
19644,80339
19346,80637
19647,80336
19348,80634
19649,80333
19349,80633
19649,80332
19349,80631
19648,80332
19344,80635
19647,80331
19344,80633
19647,80330
19344,80633
19645,80331
19336,80640
19639,80337
19329,80646
19632,80343
19322,80652
19630,80344
19320,80654
19630,80344
19320,80654
19630,80344
19320,80654
19630,80344
19320,80654
19630,80344
19320,80654
19629,80344
19320,80653
19629,80343
19320,80652
19629,80343
19320,80652
19629,80343
19320,80652
19629,80343
19320,80651
19629,80342
19320,80651
19628,80342
19320,80650
19627,80342
19320,80649
19627,80342
19320,80649
19627,80342
19320,80649
19626,80341
19316,80651
19621,80346
19312,80655
19621,80345
19311,80655
19621,80345
19311,80655
19621,80345
19311,80655
19621,80344
19311,80653
19621,80343
19312,80651
19623,80340
19315,80647
19625,80337
19319,80642
19624,80336
19318,80642
19625,80334
19319,80639
19628,80330
19327,80631
19632,80326
19336,80622
19636,80322
19348,80609
19649,80307
19356,80600
19658,80297
19365,80590
19669,80286
19380,80573
19687,80266
19401,80551
19703,80249
19412,80540
19711,80241
19416,80536
19722,80230
19442,80510
19765,80186
19484,80465
19800,80148
19519,80429
19834,80114
19547,80401
19863,80085
19579,80368
19875,80072
19585,80362
19881,80066
19588,80359
19881,80066
19587,80359
19881,80065
19587,80359
19881,80064
19586,80359
19881,80064
19586,80359
19881,80064
19586,80359
19881,80064
19586,80359
19881,80064
19586,80359
19881,80064
19586,80359
19881,80064
19585,80359
19879,80064
19581,80362
19875,80067
19581,80361
19875,80067
19581,80361
19875,80067
19581,80361
19875,80067
19581,80361
19875,80067
19581,80360
19874,80067
19580,80360
19874,80066
19580,80360
19874,80065
19579,80360
19874,80065
19579,80360
19874,80065
19579,80360
19874,80065
19579,80360
19874,80065
19579,80360
19874,80065
19579,80360
19873,80064
19578,80359
19873,80064
19578,80359
19873,80063
19577,80359
19873,80063
19571,80364
19866,80069
19565,80370
19866,80069
19565,80370
19866,80069
19561,80372
19863,80070
19561,80372
19863,80070
19561,80372
19863,80070
19561,80372
19863,80070
19558,80374
19860,80072
19548,80384
19841,80091
19526,80406
19804,80128
19495,80436
19797,80134
19495,80436
19797,80134
19494,80436
19797,80133
19494,80436
19796,80133
19494,80435
