POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,114,67,6,3,99299
405,125,113,68,4,5,99303
405,126,113,68,4,5,99302
394,136,112,71,3,6,99301
388,139,111,71,4,6,99304
388,139,112,72,4,6,99302
379,142,112,71,5,8,99306
367,146,114,69,5,9,99313
364,143,114,67,7,9,99319
357,145,114,68,7,9,99323
353,146,114,67,8,9,99326
352,149,113,67,8,9,99325
342,150,113,66,8,10,99334
342,150,112,66,6,12,99335
340,151,110,67,7,12,99336
337,152,110,66,7,13,99338
328,154,110,67,6,15,99343
313,157,109,64,10,15,99355
311,156,111,62,11,15,99357
313,155,111,62,10,16,99356
310,154,111,62,10,16,99360
305,153,112,59,12,16,99366
298,155,113,59,10,18,99370
294,156,112,61,8,20,99372
291,155,112,61,7,21,99376
285,158,112,61,7,21,99379
283,157,113,61,7,21,99381
278,155,113,60,7,23,99387
275,155,112,60,7,23,99391
269,156,112,61,4,26,99395
264,156,113,60,5,26,99399
265,157,113,58,7,26,99397
267,155,112,58,7,27,99397
268,157,111,58,7,27,99395
269,156,107,59,7,27,99398
268,156,108,59,7,27,99398
264,158,106,59,6,28,99402
264,158,105,59,5,30,99402
263,158,105,59,5,30,99403
260,158,103,60,4,31,99407
255,159,102,59,5,31,99412
249,158,105,58,4,33,99416
248,159,105,58,3,34,99416
247,159,102,57,3,34,99421
245,162,103,57,2,35,99419
241,167,103,58,2,35,99417
234,168,103,56,3,36,99423
234,165,102,57,2,37,99426
231,161,105,57,2,37,99430
224,162,103,57,2,37,99438
221,160,102,56,3,37,99444
222,159,102,56,4,37,99443
223,155,101,58,4,37,99445
220,153,101,56,3,38,99452
218,153,101,56,4,38,99453
214,149,101,55,5,38,99461
211,148,101,56,5,38,99464
209,148,102,55,4,39,99466
208,146,101,55,4,39,99470
207,143,102,56,3,40,99472
204,141,99,56,4,40,99479
203,139,99,56,6,40,99480
200,139,93,53,9,41,99488
199,139,92,53,9,41,99490
196,136,94,53,7,42,99495
192,137,94,53,7,42,99498
183,134,93,51,7,43,99512
184,129,93,50,7,44,99516
186,126,96,50,7,44,99514
177,123,97,49,8,44,99525
171,122,96,48,7,46,99533
173,121,96,48,7,46,99532
168,119,96,48,7,47,99538
164,117,98,48,7,48,99541
164,117,97,48,7,48,99542
154,118,97,48,7,49,99550
153,117,92,50,7,50,99554
154,117,93,50,6,51,99552
153,116,92,50,4,53,99555
150,115,91,49,5,54,99559
150,114,92,48,5,54,99560
153,109,92,49,5,54,99561
153,108,91,50,4,55,99562
158,107,91,49,4,55,99559
158,107,89,52,2,58,99557
158,105,90,52,2,58,99558
163,102,91,52,1,59,99555
163,100,93,52,1,59,99555
163,99,92,52,1,59,99557
164,96,90,53,1,60,99559
158,97,89,54,1,60,99564
154,95,91,54,1,60,99568
153,94,90,53,1,60,99572
153,93,90,52,2,60,99573
153,92,89,52,3,60,99574
155,91,89,52,3,60,99573
155,88,89,52,2,60,99577
155,85,92,52,2,60,99577
153,85,91,53,1,61,99579
154,84,91,53,1,61,99579
155,82,90,53,1,61,99581
155,80,89,54,1,61,99583
158,77,89,54,1,61,99583
155,78,88,53,1,62,99586
156,74,91,49,3,62,99588
158,73,91,49,3,62,99587
157,72,91,49,2,63,99589
160,71,90,50,2,63,99587
158,73,90,48,3,63,99588
156,67,93,48,3,63,99593
158,67,92,48,3,63,99592
161,66,88,48,1,65,99594
162,65,89,47,2,65,99593
167,64,87,47,3,65,99590
170,64,85,47,3,66,99588
167,62,84,47,3,66,99594
165,61,84,47,3,66,99597
164,61,84,44,5,66,99599
163,59,83,44,3,68,99603
164,59,82,44,3,68,99603
160,61,83,44,3,68,99604
165,59,80,43,4,68,99604
167,57,80,41,4,69,99605
171,56,79,39,5,69,99604
176,55,79,40,5,69,99599
176,54,78,41,4,70,99600
177,53,77,42,4,70,99600
180,52,78,42,3,71,99597
179,52,78,41,3,71,99599
181,52,76,41,3,72,99598
