Smokes,Does not smoke
19474,80549
20243,79778
20622,79397
20140,79877
20444,79573
20075,79942
20365,79651
20024,79992
20273,79743
19868,80148
20113,79903
19780,80236
20068,79947
19707,80308
20021,79993
19633,80380
19907,80105
19557,80455
19870,80142
19508,80504
19838,80174
19488,80524
19789,80223
19427,80585
19734,80278
19411,80600
19744,80267
19423,80588
19744,80265
19425,80584
19745,80263
19397,80611
19700,80307
19384,80623
19705,80300
19379,80626
19674,80330
19350,80654
19656,80346
19343,80659
19642,80360
19336,80665
19641,80360
19336,80664
19642,80357
19337,80662
19644,80355
19338,80660
19641,80355
19336,80659
19639,80356
19335,80657
19638,80353
19334,80657
19638,80353
19334,80657
19638,80353
19334,80656
19638,80352
19334,80655
19637,80352
19334,80655
19637,80352
19333,80655
19635,80353
19329,80657
19635,80351
19329,80656
19634,80351
19329,80656
19634,80350
19328,80656
19634,80349
19328,80655
19634,80348
19333,80646
19644,80335
19335,80644
19647,80332
19336,80643
19647,80332
19336,80643
19647,80332
19336,80642
19646,80332
19336,80642
19651,80326
19341,80636
19660,80317
19346,80631
19665,80311
19346,80629
19665,80310
19347,80626
19672,80301
19352,80621
19674,80299
19352,80621
19674,80298
19351,80621
19674,80298
19351,80620
19674,80297
19351,80620
19674,80296
19351,80619
19674,80295
19351,80618
19674,80295
19351,80618
19674,80295
19351,80618
19674,80295
19351,80618
19674,80294
19350,80618
19674,80294
19350,80617
19673,80294
19350,80617
19673,80293
19353,80613
19674,80292
19352,80613
19673,80292
19352,80613
19673,80292
19352,80613
19673,80292
19352,80613
19673,80292
19352,80613
19673,80292
19352,80613
19673,80292
19352,80612
19673,80291
19351,80611
19673,80289
19350,80611
19673,80287
19347,80611
19666,80292
19344,80612
19659,80297
19344,80612
19659,80297
19343,80612
19659,80296
19343,80612
19659,80296
19343,80612
19655,80299
19341,80613
19650,80304
19340,80614
19650,80303
19339,80613
19650,80302
19339,80612
19650,80301
19339,80612
19650,80301
19339,80612
19650,80301
19339,80611
19656,80292
19359,80589
19680,80268
19388,80558
19711,80234
19424,80520
19725,80219
19440,80504
19736,80208
19451,80493
19752,80191
19458,80485
19761,80182
19466,80476
19772,80170
19485,80457
19788,80154
19498,80444
19800,80142
19505,80437
19807,80135
19509,80433
19818,80124
19534,80407
19859,80082
19571,80370
19878,80062
19578,80362
19880,80060
19578,80362
19880,80060
19578,80362
19880,80060
19578,80361
19880,80059
19578,80361
19880,80059
19578,80361
19877,80061
19576,80362
19877,80061
19576,80362
19877,80061
19576,80362
19877,80060
19576,80361
19877,80060
19576,80361
19877,80060
19576,80361
19877,80060
19576,80361
19877,80060
19577,80359
19882,80054
19578,80358
19883,80053
19578,80357
19884,80051
19578,80357
19884,80051
19578,80357
19883,80051
19578,80355
19882,80050
19577,80355
19882,80050
19577,80355
19882,80049
19575,80354
19882,80047
19575,80353
19881,80046
19575,80352
19881,80045
19570,80355
19878,80047
19558,80367
19854,80071
19535,80390
19819,80106
19508,80417
19812,80113
19506,80418
19812,80112
19500,80423
19803,80120
19492,80431
19803,80120
19492,80431
19803,80120
19492,80431
19803,80120
19492,80431
