Smokes,Does not smoke
19474,80547
20242,79779
20618,79398
20123,79893
20430,79586
20034,79980
20328,79686
19975,80039
20224,79790
19832,80182
20077,79937
19742,80272
20039,79975
19685,80327
20039,79973
19661,80351
19984,80026
19625,80385
19964,80045
19604,80405
19906,80103
19546,80463
19833,80175
19471,80537
19783,80225
19444,80562
19805,80201
19455,80550
19787,80218
19425,80579
19753,80251
19375,80628
19673,80329
19341,80660
19671,80330
19322,80679
19635,80366
19313,80688
19663,80338
19334,80666
19659,80341
19300,80700
19618,80382
19269,80731
19590,80410
19269,80731
19582,80418
19252,80745
19586,80409
19259,80734
19599,80394
19266,80726
19604,80388
19254,80737
19595,80395
19253,80737
19595,80395
19253,80737
19594,80394
19253,80735
19594,80394
19253,80735
19594,80394
19253,80735
19594,80394
19253,80735
19594,80393
19252,80735
19594,80393
19252,80735
19594,80393
19252,80735
19594,80393
19251,80735
19590,80392
19247,80735
19590,80392
19241,80740
19576,80405
19236,80745
19572,80409
19235,80745
19570,80409
19235,80744
19570,80409
19235,80743
19570,80408
19235,80743
19567,80408
19224,80750
19566,80408
19224,80750
19565,80407
19223,80749
19565,80406
19222,80749
19565,80405
19222,80748
19565,80405
19222,80748
19564,80405
19222,80746
19564,80404
19222,80746
19564,80404
19222,80746
19564,80403
19222,80745
19564,80403
19221,80745
19564,80402
19221,80745
19564,80402
19221,80745
19564,80402
19221,80745
19564,80402
19221,80745
19563,80401
19221,80743
19563,80401
19221,80743
19563,80401
19221,80743
19563,80399
19220,80742
19563,80399
19220,80742
19563,80399
19220,80742
19563,80399
19220,80742
19563,80399
19220,80741
19563,80398
19220,80741
19563,80398
19219,80740
19562,80397
19219,80739
19560,80397
19219,80738
19561,80395
19220,80735
19562,80393
19219,80735
19555,80399
19216,80738
19550,80403
19214,80739
19548,80403
19212,80738
19548,80402
19216,80733
19547,80402
19216,80733
19547,80402
19216,80733
19547,80401
19216,80731
19546,80401
19216,80729
19545,80400
19216,80729
19545,80399
19217,80726
19544,80399
19216,80725
19544,80397
19216,80725
19544,80397
19220,80720
19552,80388
19227,80712
19555,80384
19229,80710
19555,80384
19229,80710
19555,80384
19229,80709
19556,80382
19229,80709
19556,80381
19228,80709
19556,80381
19228,80709
19556,80381
19228,80709
19556,80381
19228,80708
19557,80379
19228,80708
19557,80378
19228,80707
19557,80378
19228,80707
19557,80378
19228,80707
19557,80378
19228,80707
19557,80378
19228,80707
19557,80378
19228,80707
19557,80378
19228,80707
19560,80374
19233,80701
19571,80363
19246,80688
19576,80358
19246,80688
19576,80358
19246,80688
19576,80357
19246,80687
19576,80356
19246,80686
19572,80357
19236,80693
19562,80367
19221,80708
19550,80378
19214,80714
19549,80379
19212,80716
19549,80379
19212,80716
19549,80379
19212,80715
19548,80379
19211,80715
19548,80377
19210,80714
19550,80373
19210,80712
19551,80371
19208,80713
19539,80382
19197,80724
19529,80392
19185,80736
19511,80409
19167,80752
19482,80437
19142,80777
19462,80457
19130,80789
19441,80478
19116,80803
19441,80478
19116,80803
19441,80477
19115,80803
19440,80477
19115,80801
19439,80477
19115,80801
19438,80476
