Smokes,Does not smoke
19474,80547
20242,79778
20617,79401
20123,79895
20429,79589
20034,79984
20325,79692
19970,80047
20217,79800
19828,80189
20073,79944
19737,80280
20035,79982
19686,80330
20041,79974
19672,80343
19994,80020
19629,80385
19982,80032
19631,80383
19929,80085
19581,80433
19863,80149
19508,80504
19817,80195
19473,80538
19817,80194
19475,80535
19807,80202
19463,80546
19783,80226
19420,80588
19721,80287
19390,80616
19709,80297
19376,80630
19681,80325
19368,80638
19706,80300
19394,80611
19712,80293
19372,80632
19677,80327
19342,80662
19648,80356
19328,80676
19633,80371
19324,80676
19644,80356
19335,80665
19656,80343
19336,80662
19655,80342
19346,80651
19657,80340
19346,80650
19657,80339
19346,80648
19657,80337
19346,80646
19652,80340
19342,80650
19649,80343
19342,80650
19649,80342
19341,80650
19649,80342
19341,80649
19648,80342
19341,80649
19648,80342
19340,80649
19645,80344
19338,80650
19634,80352
19339,80646
19644,80341
19341,80644
19646,80338
19342,80642
19646,80338
19342,80642
19645,80337
19342,80639
19644,80337
19342,80638
19644,80336
19342,80638
19644,80336
19338,80641
19638,80341
19335,80643
19636,80342
19335,80642
19636,80340
19334,80642
19636,80340
19334,80641
19635,80339
19325,80648
19622,80351
19307,80666
19613,80359
19295,80677
19611,80361
19295,80677
19611,80360
19295,80676
19611,80360
19295,80676
19611,80360
19295,80676
19611,80360
19295,80675
19610,80360
19295,80675
19609,80360
19295,80673
19608,80360
19294,80673
19608,80359
19294,80673
19608,80359
19294,80671
19609,80356
19294,80671
19609,80356
19294,80671
19609,80355
19293,80671
19608,80355
19292,80670
19608,80354
19292,80670
19608,80353
19292,80667
19608,80351
19296,80662
19613,80345
19297,80660
19612,80345
19297,80660
19612,80343
19296,80659
19613,80341
19297,80657
19617,80337
19306,80648
19621,80333
19315,80639
19625,80329
19327,80626
19638,80315
19332,80621
19647,80305
19341,80611
19657,80295
19354,80597
19669,80281
19369,80581
19685,80265
19380,80570
19693,80257
19380,80568
19700,80248
19397,80550
19738,80208
19426,80517
19750,80193
19433,80510
19766,80175
19462,80477
19802,80136
19491,80447
19831,80107
19516,80422
19841,80097
19516,80422
19839,80097
19512,80424
19829,80107
19483,80452
19780,80155
19445,80490
19749,80186
19431,80504
19726,80209
19412,80523
19711,80224
19405,80530
19708,80226
19401,80533
19704,80230
19401,80532
19704,80229
19400,80531
19704,80227
19400,80531
19704,80227
19400,80531
19704,80227
19400,80531
19704,80226
19400,80530
19704,80225
19399,80529
19703,80225
19399,80529
19702,80224
19398,80528
19702,80224
19398,80527
19702,80222
19397,80527
19702,80220
19396,80525
19701,80220
19396,80525
19701,80220
19396,80525
19701,80220
19396,80525
19701,80220
19396,80525
19701,80220
19396,80525
19701,80219
19395,80525
19701,80219
19395,80525
19701,80219
19395,80525
19701,80219
19395,80525
19700,80217
19387,80530
19692,80223
19383,80532
19691,80224
19384,80530
19691,80223
19384,80530
19691,80223
19384,80530
19690,80222
19381,80530
19687,80224
19380,80531
19687,80223
19380,80530
19687,80223
19378,80531
19686,80222
19377,80530
19686,80221
19377,80530
19684,80222
19376,80530
19680,80226
19375,80530
