neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16637
59180,24197,16637
59222,24157,16635
59244,24132,16638
59283,24091,16639
59308,24066,16638
59336,24035,16640
59369,24002,16640
59378,23996,16637
59422,23949,16638
59435,23934,16639
59466,23899,16641
59488,23874,16644
59505,23856,16644
59534,23828,16643
59561,23800,16644
59584,23777,16643
59602,23756,16645
59615,23742,16646
59624,23731,16647
59652,23701,16649
59680,23669,16653
59705,23640,16657
59718,23628,16656
59739,23605,16658
59777,23560,16661
59782,23556,16659
59811,23524,16662
59825,23512,16660
59855,23480,16661
59869,23462,16665
59894,23434,16667
59906,23421,16667
59926,23401,16667
59952,23374,16668
59967,23355,16671
59991,23330,16672
60009,23317,16666
60028,23300,16664
60056,23273,16663
60072,23258,16662
60085,23245,16662
60108,23221,16662
60106,23221,16664
60118,23206,16667
60120,23202,16669
60135,23186,16670
60142,23172,16677
60173,23140,16678
60180,23133,16678
60187,23125,16678
60205,23107,16678
60209,23099,16680
60245,23063,16679
60252,23055,16679
60281,23022,16683
60301,23003,16681
60329,22970,16686
60325,22972,16687
60359,22939,16685
60356,22944,16683
60367,22931,16684
60368,22929,16685
60383,22916,16682
60380,22914,16687
60393,22903,16685
60406,22888,16687
60406,22881,16694
60410,22873,16698
60422,22858,16701
60409,22868,16703
60415,22859,16704
60422,22849,16707
60433,22831,16714
60433,22829,16716
60440,22816,16722
60441,22814,16723
60440,22811,16726
60431,22821,16725
60423,22825,16728
60435,22807,16734
60429,22811,16736
60449,22792,16734
60435,22804,16735
60446,22793,16735
60428,22803,16743
60435,22793,16746
60443,22783,16748
60440,22781,16752
60439,22780,16754
60448,22772,16753
60442,22773,16758
60453,22757,16763
60453,22755,16764
60452,22746,16769
60450,22744,16772
60456,22738,16772
60440,22752,16774
60436,22751,16779
60417,22773,16776
60422,22764,16780
60404,22779,16783
60408,22773,16783
60384,22794,16786
60404,22774,16786
60385,22790,16789
60365,22812,16787
60353,22822,16789
60340,22830,16794
60345,22824,16795
60324,22839,16801
60301,22858,16805
60281,22880,16803
60268,22890,16806
60255,22899,16810
60244,22912,16807
60212,22940,16811
60203,22943,16815
60175,22972,16814
60162,22982,16817
60147,22995,16817
60141,22995,16821
60137,22998,16822
60129,22999,16829
60098,23025,16834
60076,23044,16836
60062,23052,16842
60029,23085,16842
60013,23101,16842
59980,23129,16847
59959,23144,16852
59936,23162,16855
59916,23177,16860
59874,23217,16861
59860,23227,16864
59812,23273,16866
59802,23278,16870
59770,23305,16875
59734,23336,16880
59723,23346,16881
59681,23384,16884
59670,23389,16890
59642,23411,16896
59607,23441,16900
59572,23469,16906
59562,23477,16907
59538,23492,16916
59504,23518,16920
59473,23542,16927
59435,23573,16933
59398,23607,16935
59369,23634,16937
59324,23673,16943
59306,23687,16945
59267,23720,16950
59236,23744,16957
59212,23763,16962
59159,23812,16965
59124,23843,16969
59076,23883,16977
59050,23903,16982
58993,23952,16990
58978,23961,16996
58911,24023,17000
58874,24054,17006
58833,24092,17009
58811,24111,17012
58752,24169,17013
58701,24215,17017
58661,24247,17025
58615,24288,17029
58559,24342,17031
58521,24377,17034
58481,24416,17034
58423,24465,17042
58387,24502,17039
58328,24552,17048
58284,24590,17054
58218,24652,17058
58154,24708,17065
58104,24750,17073
58037,24813,17077
57995,24854,17078
57939,24909,17079
57865,24979,17082
57820,25013,17093
57733,25092,17101
57697,25121,17107
57620,25188,17117
57563,25235,17127
57530,25263,17130
57475,25311,17137
57408,25375,17139
57367,25410,17145
57298,25475,17149
57258,25507,17155
57205,25553,17162
57141,25606,17172
57066,25677,17176
57015,25714,17190
56956,25770,17193
56887,25832,17200
56802,25911,17206
56732,25976,17211
56658,26043,17218
56574,26119,17225
56501,26181,17236
56410,26260,17248
56334,26329,17255
56274,26383,17261
56203,26444,17270
56104,26537,17276
56043,26592,17282
55955,26677,17285
55898,26730,17288
55810,26806,17300
55731,26880,17305
55648,26952,17316
55601,26990,17325
55491,27099,17326
55425,27158,17333
55331,27248,17337
55234,27336,17346
55158,27404,17353
55084,27478,17353
54981,27575,17359
54905,27645,17365
54801,27745,17369
54711,27835,17369
54627,27909,17379
54561,27965,17388
54453,28061,17400
54393,28114,17407
54280,28224,17410
54202,28291,17421
54105,28380,17429
54037,28443,17434
53935,28536,17442
