neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58929,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16636
59180,24197,16636
59222,24157,16634
59243,24132,16637
59283,24091,16638
59308,24066,16637
59336,24036,16639
59368,24001,16639
59377,23995,16636
59422,23948,16637
59436,23933,16638
59468,23898,16641
59489,23873,16644
59506,23855,16645
59535,23827,16644
59562,23799,16644
59586,23776,16643
59604,23755,16646
59617,23740,16647
59626,23730,16648
59654,23700,16650
59681,23668,16654
59706,23639,16658
59717,23627,16657
59738,23604,16659
59779,23557,16662
59784,23554,16660
59813,23522,16663
59827,23510,16661
59857,23479,16662
59870,23461,16666
59895,23434,16668
59908,23420,16668
59928,23399,16668
59953,23372,16669
59969,23353,16672
59993,23328,16672
60010,23315,16667
60029,23298,16665
60057,23271,16664
60074,23255,16663
60086,23243,16663
60110,23219,16663
60108,23219,16665
60119,23205,16668
60120,23201,16670
60135,23185,16671
60142,23171,16678
60173,23139,16679
60179,23132,16679
60186,23125,16678
60204,23107,16678
60210,23098,16680
60246,23062,16680
60254,23053,16680
60283,23020,16684
60303,23002,16682
60330,22969,16687
60326,22971,16689
60359,22939,16687
60357,22943,16685
60369,22930,16686
60370,22928,16687
60384,22916,16685
60382,22912,16689
60394,22902,16687
60408,22886,16689
60407,22880,16696
60411,22872,16700
60423,22857,16702
60411,22867,16704
60417,22858,16707
60425,22847,16710
60435,22830,16717
60433,22828,16719
60440,22815,16725
60441,22812,16726
60441,22809,16729
60431,22819,16728
60422,22825,16731
60435,22806,16737
60428,22811,16739
60450,22791,16737
60435,22804,16739
60447,22792,16738
60428,22803,16746
60436,22792,16749
60442,22784,16751
60442,22780,16755
60440,22780,16757
60449,22772,16756
60443,22773,16761
60454,22757,16766
60456,22754,16767
60457,22748,16772
60455,22745,16776
60460,22740,16775
60445,22753,16776
60440,22753,16781
60421,22775,16778
60426,22765,16782
60408,22779,16785
60412,22774,16786
60388,22795,16789
60408,22775,16789
60389,22791,16791
60369,22813,16789
60356,22824,16791
60344,22831,16796
60347,22827,16797
60326,22842,16803
60303,22861,16807
60283,22882,16805
60268,22892,16808
60257,22899,16812
60245,22914,16808
60213,22942,16812
60205,22945,16817
60176,22975,16816
60164,22984,16819
60148,22998,16821
60145,22997,16824
60141,22999,16825
60135,22998,16832
60102,23026,16836
60082,23044,16838
60068,23052,16843
60036,23084,16843
60019,23101,16843
59988,23127,16847
59965,23144,16853
59945,23160,16856
59923,23177,16861
59882,23217,16862
59868,23228,16865
59820,23272,16867
59809,23278,16872
59777,23305,16876
59738,23339,16881
59728,23347,16881
59686,23386,16884
59674,23392,16890
59647,23413,16896
59615,23441,16900
59577,23472,16906
59569,23478,16908
59545,23493,16917
59511,23522,16922
59479,23548,16928
59443,23576,16935
59406,23611,16937
59377,23637,16938
59332,23676,16944
59314,23690,16948
59275,23723,16954
59245,23746,16961
59218,23767,16966
59167,23814,16970
59132,23845,16974
59082,23886,16982
59057,23906,16987
58999,23956,16995
58983,23966,17001
58917,24028,17005
58880,24059,17011
58839,24097,17014
58817,24116,17017
58755,24177,17018
58709,24218,17023
58664,24255,17031
58623,24292,17035
58567,24346,17037
58526,24384,17040
58488,24422,17040
58431,24469,17049
58396,24506,17045
58338,24555,17054
58292,24595,17060
58226,24657,17064
58163,24712,17072
58112,24755,17080
58043,24820,17084
58003,24859,17084
57944,24917,17085
57872,24985,17088
57826,25020,17099
57742,25096,17107
57703,25129,17113
57626,25196,17123
57571,25240,17133
57537,25271,17136
57482,25319,17143
57414,25385,17144
57376,25417,17150
57305,25484,17154
57267,25516,17160
57213,25563,17167
57148,25617,17178
57075,25686,17182
57022,25725,17196
56966,25778,17199
56895,25842,17206
56811,25920,17212
56738,25987,17218
56664,26054,17225
56583,26129,17231
56510,26191,17242
56418,26271,17254
56340,26341,17261
56282,26393,17267
56208,26458,17276
56109,26551,17282
56049,26605,17288
55961,26690,17291
55904,26744,17294
55817,26819,17306
55732,26898,17312
55653,26966,17323
55602,27008,17330
55491,27118,17331
55430,27172,17338
55330,27268,17342
55239,27349,17352
55159,27422,17359
55086,27495,17359
54988,27586,17365
54906,27662,17371
54803,27761,17375
54713,27851,17375
54633,27921,17385
54563,27982,17394
54454,28079,17406
54395,28131,17413
54283,28239,17416
54201,28310,17427
54104,28399,17434
54036,28462,17439
53936,28553,17448
