Smokes,Does not smoke
19474,80547
20242,79779
20617,79401
20123,79895
20429,79589
20034,79984
20326,79692
19973,80044
20221,79796
19830,80187
20074,79943
19740,80277
20036,79981
19688,80328
20044,79971
19676,80339
20006,80008
19645,80369
19990,80024
19638,80376
19939,80075
19586,80428
19870,80143
19513,80500
19825,80188
19484,80528
19838,80174
19489,80522
19820,80191
19468,80540
19791,80217
19428,80579
19732,80275
19398,80609
19720,80286
19384,80622
19692,80314
19374,80631
19717,80288
19400,80605
19724,80280
19379,80625
19689,80315
19350,80653
19665,80338
19343,80658
19668,80333
19343,80655
19667,80331
19343,80655
19667,80331
19343,80655
19666,80331
19343,80654
19666,80330
19353,80642
19667,80327
19353,80641
19665,80328
19352,80640
19664,80328
19352,80640
19664,80328
19352,80640
19664,80328
19352,80640
19664,80328
19351,80640
19662,80329
19349,80642
19662,80329
19349,80641
19659,80330
19343,80646
19655,80333
19335,80653
19638,80349
19324,80663
19630,80357
19317,80669
19627,80359
19315,80670
19626,80359
19310,80675
19626,80359
19310,80675
19629,80354
19310,80673
19638,80345
19315,80668
19639,80344
19315,80667
19638,80344
19315,80667
19638,80344
19315,80667
19638,80342
19319,80661
19639,80340
19310,80669
19625,80353
19292,80686
19618,80360
19285,80693
19617,80361
19285,80693
19617,80360
19285,80692
19617,80360
19285,80692
19617,80360
19285,80692
19617,80360
19285,80692
19617,80360
19285,80692
19617,80360
19285,80691
19616,80359
19283,80691
19613,80361
19280,80694
19612,80361
19279,80693
19612,80360
19279,80693
19612,80360
19278,80693
19611,80360
19278,80693
19611,80360
19278,80693
19611,80360
19278,80693
19611,80359
19278,80690
19610,80358
19278,80689
19609,80358
19278,80689
19609,80358
19278,80689
19609,80358
19277,80689
19608,80357
19277,80688
19609,80355
19278,80686
19613,80350
19285,80678
19617,80346
19298,80664
19619,80343
19306,80655
19632,80329
19311,80650
19641,80320
19318,80641
19647,80312
19337,80621
19666,80292
19355,80601
19676,80280
19361,80595
19683,80273
19365,80591
19694,80261
19390,80565
19737,80218
19425,80530
19754,80201
19435,80519
19764,80190
19436,80516
19764,80188
19436,80516
19764,80188
19436,80516
19762,80189
19434,80517
19762,80189
19433,80517
19762,80188
19433,80517
19762,80188
19433,80517
19762,80188
19433,80517
19762,80188
19433,80517
19762,80188
19433,80517
19762,80188
19433,80517
19762,80188
19433,80517
19762,80187
19433,80514
19761,80186
19433,80514
19761,80186
19433,80514
19761,80186
19433,80514
19761,80185
19432,80514
19760,80185
19432,80513
19760,80185
19432,80513
19760,80185
19432,80512
19760,80184
19432,80512
19760,80183
19431,80512
19760,80183
19431,80512
19760,80183
19431,80512
19760,80183
19431,80512
19760,80183
19431,80512
19760,80183
19431,80512
19760,80183
19431,80512
19760,80183
19431,80512
19760,80182
19430,80512
19760,80182
19430,80512
19760,80182
19430,80512
19760,80182
19430,80512
19760,80182
19430,80512
19760,80180
19432,80508
19762,80178
19432,80508
19762,80178
19432,80508
19762,80178
19429,80510
19759,80180
19422,80517
19748,80191
19415,80524
19736,80203
19404,80535
19730,80209
19399,80539
19730,80208
19399,80538
19729,80208
19399,80538
