Smokes,Does not smoke
19474,80549
20243,79778
20623,79395
20152,79866
20462,79556
20083,79934
20376,79640
20027,79989
20281,79735
19888,80128
20133,79883
19805,80211
20108,79906
19767,80247
20127,79887
19763,80250
20047,79966
19694,80319
20025,79988
19665,80348
19974,80039
19630,80383
19902,80111
19529,80484
19841,80172
19488,80525
19844,80168
19492,80518
19823,80187
19470,80540
19795,80215
19424,80582
19727,80279
19390,80616
19716,80290
19376,80630
19688,80318
19368,80638
19713,80293
19394,80612
19718,80287
19373,80631
19683,80321
19343,80661
19654,80350
19332,80669
19651,80350
19338,80661
19658,80338
19322,80674
19648,80348
19310,80686
19639,80357
19301,80695
19632,80362
19299,80694
19628,80365
19299,80694
19627,80364
19303,80687
19635,80355
19310,80680
19638,80352
19312,80677
19638,80351
19312,80676
19638,80350
19310,80677
19638,80349
19310,80677
19638,80349
19310,80677
19637,80349
19309,80676
19637,80348
19309,80676
19636,80348
19309,80675
19636,80347
19312,80671
19643,80340
19313,80666
19643,80336
19309,80670
19643,80336
19309,80670
19649,80329
19314,80664
19658,80320
19319,80659
19659,80319
19319,80658
19658,80319
19319,80658
19658,80318
19323,80653
19662,80314
19327,80649
19664,80311
19318,80657
19651,80324
19300,80674
19644,80330
19288,80686
19642,80332
19288,80686
19642,80332
19287,80686
19642,80331
19287,80686
19642,80331
19287,80686
19642,80331
19287,80686
19642,80331
19287,80686
19642,80331
19287,80685
19641,80330
19287,80684
19641,80330
19287,80684
19641,80330
19287,80684
19641,80329
19287,80683
19641,80328
19286,80683
19649,80319
19302,80666
19656,80311
19312,80655
19670,80297
19321,80646
19676,80290
19333,80631
19685,80278
19333,80630
19684,80278
19333,80628
19683,80278
19332,80628
19683,80277
19332,80625
19684,80272
19333,80623
19687,80267
19341,80613
19691,80263
19350,80604
19694,80260
19354,80600
19705,80249
19366,80587
19713,80240
19375,80578
19724,80229
19392,80560
19741,80210
19410,80541
19753,80198
19416,80535
19760,80191
19420,80531
19770,80180
19441,80509
19812,80138
19478,80472
19840,80108
19511,80437
19874,80074
19541,80407
19913,80035
19584,80363
19941,80006
19603,80344
19956,79991
19611,80336
19957,79990
19610,80336
19957,79989
19610,80336
19957,79989
19610,80336
19957,79988
19609,80336
19957,79988
19609,80336
19957,79987
19609,80335
19957,79987
19609,80335
19957,79987
19609,80335
19957,79987
19609,80335
19957,79986
19609,80334
19957,79986
19609,80334
19957,79986
19608,80334
19957,79985
19608,80334
19957,79985
19608,80334
19957,79985
19608,80334
19957,79985
19608,80334
19957,79985
19608,80332
19956,79984
19608,80332
19955,79984
19608,80330
19955,79983
19608,80330
19955,79983
19608,80330
19955,79983
19608,80330
19955,79983
19608,80330
19955,79982
19607,80330
19955,79982
19607,80330
19954,79982
19601,80334
19954,79981
19600,80334
19954,79980
19600,80334
19954,79979
19604,80329
19954,79979
19604,80329
19954,79978
19604,80328
19954,79977
19604,80326
19957,79973
19606,80324
19959,79971
19611,80319
19968,79962
19615,80315
19968,79962
19615,80315
19968,79960
19614,80314
19968,79960
19614,80314
19968,79960
19614,80313
19976,79951
19625,80302
19986,79941
19638,80289
