CancerIndex
50.35789593870529
50.35509956065112
50.35616714191522
50.35446435616769
50.354572736921604
50.352825268391946
50.351308299732985
50.348683842944254
50.34687775501766
50.3455862588439
50.34084711074058
50.33563009190244
50.33016670279746
50.32941022805814
50.32293408460834
50.31871331609193
50.315974345300546
50.30850699326178
50.30402481987217
50.298803377484234
50.29705469830339
50.29358336723722
50.291112545452485
50.28591102236649
50.28544380231312
50.27700646840382
50.27253205088716
50.26708463445653
50.26563342517302
50.264173332048514
50.2634545591938
50.26029907727259
50.2588520491819
50.254384726756264
50.25294762072717
50.252238835948766
50.24782057656166
50.24639062157616
50.24497727595319
50.2405792478492
50.23915213333541
50.233718755049566
50.22732337770199
50.222182561287646
50.222781351242325
50.21937687134949
50.21798585738842
50.21958718349046
50.216893878583235
50.21781027852138
50.21412612563049
50.2127218976793
50.209328834628565
50.2052626973315
50.197911286903924
50.19354662090981
50.19086450006503
50.18851351876302
50.187463354604226
50.18410918093335
50.17977463820643
50.17541021402849
50.1737331604797
50.172704943240504
50.17105136908597
50.16006747219365
50.15474860031957
50.14942086660535
50.14609481163555
50.138796268258055
50.13648172184231
50.13681727316764
50.13082577247318
50.12916627061732
50.12220497932188
50.11856517201033
50.11761362507925
50.11234172370722
50.11068347559623
50.11173546529647
50.1110988806865
50.11081821697078
50.103916479707934
50.104641249837684
50.10536722343697
50.1030956674566
50.10182527353313
50.10056919331196
50.100315043489985
50.101682242483925
50.09479293654644
50.09417367586462
50.09393815952174
50.090107972553746
50.09047928212511
50.0912415918563
50.089007721658
50.08680060685299
50.084573327231546
50.08335993623177
50.08155188255726
50.07996907929403
50.08174325702337
50.081533681457486
50.08272822050474
50.08552335755287
50.08492875246795
50.08415833728788
50.084568800526185
50.07784427290919
50.078254622588425
50.0780833511025
50.076894814526625
50.07515512173361
50.07556390291731
50.074397765718295
50.07325416048293
50.073098643853264
50.07336858778116
50.0712380806545
50.07067733051
50.06854675183637
50.06742147871159
50.06928815329099
50.066593459405766
50.064491715850814
50.06493771732471
50.06231498138766
50.06019193169526
50.061074162861566
