POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
404,126,113,68,4,5,99303
405,126,113,68,4,5,99302
393,135,112,71,3,6,99303
390,138,112,70,4,6,99303
385,140,111,71,4,6,99306
379,142,112,70,5,8,99307
371,143,114,68,7,8,99312
371,141,115,66,7,9,99314
364,143,114,68,7,9,99318
359,144,114,67,7,9,99323
352,149,115,66,8,9,99324
339,154,115,66,8,10,99331
340,153,115,66,8,10,99331
338,152,113,66,7,12,99335
330,153,111,68,6,14,99341
323,157,111,67,6,15,99344
310,161,109,66,8,15,99354
303,161,110,63,10,15,99361
300,162,109,62,11,15,99364
300,162,107,62,10,16,99366
300,158,107,60,12,16,99370
294,160,106,61,12,16,99374
280,169,105,61,8,20,99380
278,168,106,61,6,22,99382
271,164,107,61,6,22,99392
267,162,106,60,5,24,99399
262,159,106,59,6,24,99407
254,162,107,59,6,24,99411
254,161,106,60,4,26,99412
254,160,108,60,4,26,99411
251,161,106,59,7,26,99413
252,162,105,58,7,27,99412
252,160,104,56,7,27,99417
252,162,105,55,7,27,99415
249,164,103,57,7,27,99416
247,160,104,57,6,28,99421
243,162,104,56,5,30,99423
242,164,104,56,4,31,99422
235,161,106,57,4,31,99429
234,160,105,56,3,33,99432
229,163,104,52,4,33,99438
225,161,105,50,5,33,99444
225,162,105,47,3,35,99446
224,165,106,47,3,35,99443
218,167,103,47,3,36,99449
213,169,102,48,3,36,99452
215,168,103,49,2,37,99449
212,169,101,50,2,37,99452
211,168,102,51,1,38,99452
209,165,102,50,2,38,99457
209,167,97,51,3,38,99458
209,164,96,52,3,38,99461
207,166,92,53,3,38,99464
202,162,91,54,3,38,99473
200,158,91,54,3,38,99479
201,155,90,53,4,38,99482
198,153,90,54,4,38,99486
197,149,93,53,2,40,99489
196,145,91,55,2,40,99494
194,143,88,56,3,40,99499
195,137,86,56,6,40,99503
194,136,86,54,7,40,99506
192,137,82,54,9,40,99509
189,137,82,54,9,40,99512
183,132,81,52,9,41,99525
180,131,77,53,7,43,99532
180,129,77,51,7,43,99536
179,124,80,50,8,43,99539
173,121,81,49,8,44,99547
170,120,82,49,8,44,99550
173,119,82,49,7,45,99548
169,116,83,47,5,46,99557
169,114,84,45,5,47,99559
163,114,80,46,4,48,99568
162,110,81,45,4,49,99572
161,107,80,45,6,49,99575
158,105,79,46,6,49,99580
156,105,78,46,6,49,99583
157,105,76,47,4,51,99583
157,106,76,47,4,51,99582
157,101,79,48,4,51,99583
159,95,79,48,2,53,99587
160,95,77,49,3,53,99586
161,91,80,49,3,53,99586
162,89,81,48,2,54,99587
166,87,80,48,0,56,99586
166,82,83,48,0,56,99588
167,79,85,47,1,56,99588
168,78,85,48,1,56,99587
165,77,83,46,1,56,99595
164,76,83,46,1,56,99597
163,74,84,46,1,56,99599
159,73,84,46,2,56,99603
160,73,83,46,2,56,99603
160,73,82,45,3,56,99604
161,69,85,44,3,56,99605
160,67,84,45,2,57,99608
158,66,81,46,1,58,99613
159,64,80,47,1,58,99614
158,60,81,47,1,58,99618
156,60,83,47,1,58,99618
158,59,83,47,1,58,99617
158,60,83,45,1,59,99617
157,62,84,44,1,59,99616
161,63,84,44,1,59,99611
159,63,84,44,1,59,99613
160,62,84,45,1,59,99612
160,62,83,46,1,59,99612
155,59,83,46,1,59,99620
155,58,83,47,1,59,99620
155,56,83,48,1,59,99621
161,56,81,46,2,59,99618
164,53,81,46,2,59,99618
165,53,80,46,2,59,99618
165,53,76,47,2,60,99620
162,53,76,47,2,60,99623
162,52,77,46,2,60,99624
161,52,77,45,2,61,99625
160,50,77,44,3,61,99628
159,50,77,44,2,62,99629
161,50,74,45,2,62,99629
161,48,74,45,3,62,99630
164,48,74,44,4,62,99627
165,48,74,41,4,62,99629
166,46,72,43,3,63,99630
169,46,72,43,3,63,99627
170,46,72,43,2,64,99626
170,46,69,42,2,65,99629
174,46,67,43,2,65,99626
