POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
399,125,115,67,4,5,99308
402,125,115,67,4,5,99305
392,133,114,69,3,6,99306
388,136,113,70,3,6,99307
384,139,111,71,4,6,99308
385,138,113,68,6,7,99306
373,143,115,68,6,8,99310
367,147,115,68,6,9,99311
367,146,115,68,7,9,99311
361,148,116,67,8,9,99314
359,152,115,68,8,9,99312
360,152,113,67,9,9,99313
352,155,113,67,7,11,99318
354,154,112,67,8,12,99316
355,154,112,66,8,13,99315
348,152,112,67,8,14,99322
339,155,111,66,9,15,99328
327,158,112,64,10,15,99337
323,161,111,63,10,16,99339
324,161,111,63,10,16,99338
321,155,111,60,10,16,99350
319,155,111,61,8,18,99351
315,158,110,61,5,21,99353
308,161,108,61,4,22,99359
308,160,106,61,4,22,99362
304,158,105,61,5,22,99368
302,158,105,60,6,22,99370
299,155,106,59,4,24,99376
287,156,106,61,4,24,99385
286,158,106,60,5,24,99384
288,158,105,58,7,24,99383
288,158,103,58,7,24,99385
291,154,104,55,8,25,99386
293,154,104,55,8,25,99384
290,155,103,57,8,25,99385
290,153,104,57,7,26,99386
284,161,103,57,3,30,99385
286,162,103,57,3,30,99382
282,162,103,58,3,30,99385
280,163,102,58,1,32,99387
281,162,103,55,4,32,99386
275,163,102,54,4,33,99392
272,165,101,54,4,33,99394
272,164,104,54,4,33,99392
269,165,104,53,3,34,99395
260,167,104,53,4,34,99401
259,170,104,52,5,34,99399
259,170,103,54,4,35,99398
256,168,106,54,3,36,99400
257,165,104,55,2,37,99403
257,162,103,56,4,37,99404
259,159,102,58,4,37,99404
256,159,101,58,4,37,99408
255,155,103,58,3,38,99411
250,153,99,58,4,38,99421
251,153,98,56,5,38,99422
250,151,99,55,4,39,99425
247,149,99,56,3,40,99429
246,146,100,56,3,40,99432
246,145,100,57,3,40,99432
244,144,96,59,5,40,99435
245,144,97,59,5,41,99432
237,151,93,60,6,41,99435
236,148,94,59,5,42,99439
233,150,93,59,5,42,99441
229,150,91,57,7,42,99447
232,148,92,57,6,43,99445
230,150,93,56,7,43,99444
232,148,93,55,7,43,99445
225,146,96,55,8,43,99450
226,145,97,53,7,45,99450
225,144,97,54,8,45,99450
223,145,97,54,8,46,99450
220,148,95,55,8,47,99450
218,151,95,55,7,48,99449
214,154,92,57,7,48,99451
216,150,94,56,8,49,99450
216,146,94,57,8,49,99453
217,146,94,56,6,51,99453
214,146,97,56,5,52,99453
216,139,102,57,4,53,99452
221,136,103,58,3,54,99448
216,137,102,59,3,54,99452
218,133,106,59,3,54,99450
221,133,106,59,2,55,99447
220,133,107,59,1,56,99447
223,129,109,60,1,56,99445
222,128,108,60,1,56,99448
222,125,108,61,2,56,99449
219,126,107,61,2,56,99452
218,123,108,62,2,56,99454
216,123,108,61,2,56,99457
218,122,109,60,3,56,99455
218,118,111,60,3,56,99457
219,116,113,59,4,56,99456
218,115,112,59,4,56,99459
219,113,114,60,3,57,99457
213,113,116,60,2,58,99461
215,113,116,61,2,58,99458
215,113,117,60,3,58,99457
213,115,117,59,3,58,99458
213,113,118,59,3,58,99459
211,114,119,56,4,59,99460
209,113,118,56,4,59,99464
211,113,117,57,4,59,99462
209,114,116,57,4,59,99464
210,114,115,57,4,59,99464
210,113,114,58,4,59,99465
207,113,113,60,4,59,99467
205,109,114,60,4,59,99472
206,109,114,59,4,60,99471
209,108,115,57,6,60,99468
213,105,115,58,6,60,99466
210,106,115,58,5,61,99468
211,104,113,60,5,61,99469
212,100,112,60,6,61,99472
212,100,112,60,5,62,99472
212,98,111,57,4,65,99476
213,97,112,56,4,65,99476
216,95,112,55,5,65,99475
219,95,112,54,6,65,99472
220,94,114,53,7,65,99470
223,93,112,54,7,65,99469
223,92,113,54,8,65,99468
224,93,112,55,7,66,99466
226,94,111,55,6,67,99464
228,94,112,55,5,68,99461
230,94,113,54,6,68,99458
227,94,111,55,7,68,99461
