neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58716,24668,16632
58751,24629,16636
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16636
58928,24454,16633
58956,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59242,24132,16638
59281,24090,16639
59306,24066,16638
59334,24035,16640
59367,24002,16640
59375,23996,16637
59420,23949,16639
59434,23934,16640
59465,23899,16643
59487,23874,16646
59504,23856,16647
59533,23828,16646
59559,23800,16647
59583,23777,16646
59601,23756,16649
59614,23741,16650
59623,23731,16651
59651,23701,16653
59679,23669,16657
59704,23640,16661
59717,23628,16659
59738,23605,16661
59777,23559,16664
59782,23556,16662
59811,23523,16665
59825,23511,16663
59855,23480,16664
59869,23461,16668
59894,23434,16670
59906,23421,16670
59926,23401,16670
59952,23374,16671
59968,23354,16674
59992,23329,16675
60009,23316,16670
60028,23299,16667
60056,23272,16666
60073,23256,16665
60085,23244,16665
60109,23220,16665
60106,23220,16667
60118,23205,16670
60120,23201,16672
60135,23185,16673
60142,23171,16680
60173,23138,16681
60180,23131,16681
60186,23124,16681
60204,23106,16681
60209,23098,16683
60244,23061,16683
60252,23053,16683
60281,23020,16687
60301,23001,16685
60329,22967,16690
60325,22969,16692
60358,22938,16690
60356,22942,16688
60366,22930,16689
60368,22927,16690
60382,22915,16688
60380,22912,16692
60393,22901,16690
60405,22886,16692
60405,22879,16699
60409,22871,16703
60421,22856,16706
60409,22866,16708
60414,22857,16710
60421,22847,16713
60432,22829,16720
60431,22828,16722
60438,22815,16728
60439,22812,16729
60438,22809,16732
60430,22818,16731
60420,22825,16734
60434,22805,16740
60427,22810,16742
60447,22791,16740
60433,22803,16742
60444,22792,16741
60425,22803,16748
60433,22792,16751
60439,22784,16753
60439,22780,16757
60436,22780,16759
60446,22771,16758
60440,22772,16763
60451,22756,16768
60453,22752,16768
60451,22748,16773
60450,22745,16777
60455,22740,16777
60440,22753,16779
60435,22753,16784
60417,22774,16781
60423,22764,16785
60405,22779,16788
60409,22773,16789
60385,22794,16792
60404,22774,16792
60385,22790,16794
60364,22813,16792
60353,22822,16794
60340,22830,16799
60345,22824,16800
60323,22840,16806
60299,22860,16810
60280,22881,16808
60266,22892,16811
60254,22900,16815
60242,22915,16812
60211,22942,16816
60202,22946,16821
60176,22972,16820
60160,22984,16822
60144,22998,16824
60142,22995,16828
60138,22998,16829
60130,22999,16834
60098,23026,16839
60076,23046,16841
60063,23053,16846
60030,23086,16846
60013,23103,16846
59981,23130,16851
59960,23145,16857
59939,23162,16860
59917,23179,16865
59877,23218,16866
59862,23230,16869
59817,23273,16871
59805,23280,16875
59773,23306,16880
59736,23338,16885
59727,23346,16886
59682,23387,16889
59673,23390,16895
59645,23412,16901
59611,23442,16905
59575,23471,16911
59566,23477,16912
59541,23493,16921
59510,23519,16926
59475,23546,16931
59440,23574,16938
59402,23609,16940
59374,23635,16942
59328,23674,16948
59309,23689,16952
59271,23721,16958
59241,23744,16965
59216,23764,16970
59164,23811,16974
59130,23841,16978
59081,23882,16986
59056,23902,16991
58998,23950,17000
58984,23958,17006
58915,24023,17010
58881,24051,17016
58837,24092,17019
58816,24110,17022
58756,24169,17023
58706,24214,17028
58667,24245,17036
58621,24287,17040
58566,24340,17042
58524,24378,17045
58489,24413,17045
58427,24464,17054
58397,24497,17051
58336,24549,17060
58292,24587,17066
58224,24650,17070
58162,24705,17077
58110,24749,17085
58041,24814,17088
58001,24853,17089
57942,24910,17091
57869,24979,17094
57822,25014,17105
57735,25092,17113
57697,25125,17118
57622,25190,17128
57566,25236,17138
57533,25266,17141
57478,25314,17148
57412,25378,17150
57372,25412,17156
57301,25479,17160
57265,25509,17165
57210,25557,17172
57147,25609,17183
57075,25677,17187
57022,25716,17201
56966,25769,17204
56893,25835,17211
56813,25908,17217
56739,25976,17221
56667,26041,17228
56586,26115,17235
56509,26180,17246
56419,26257,17258
56343,26326,17264
56283,26380,17270
56210,26444,17279
56112,26535,17285
56049,26592,17291
55962,26675,17294
55903,26730,17296
55816,26805,17308
55734,26882,17313
55654,26951,17324
55603,26993,17333
55495,27100,17334
55430,27158,17341
55331,27253,17345
55241,27334,17354
55159,27408,17361
55084,27482,17361
54985,27575,17367
54907,27647,17373
54802,27748,17377
54712,27838,17377
54634,27906,17387
54563,27968,17396
54453,28065,17408
54395,28116,17415
54284,28224,17418
54201,28296,17428
54106,28383,17436
54038,28446,17441
53933,28542,17450
