Smokes,Does not smoke
19474,80547
20242,79779
20617,79401
20123,79895
20429,79589
20034,79984
20326,79692
19973,80044
20221,79796
19830,80187
20074,79943
19736,80280
20036,79979
19683,80332
20035,79979
19658,80356
19981,80033
19623,80391
19962,80052
19602,80412
19902,80111
19541,80472
19825,80188
19456,80557
19761,80252
19413,80600
19763,80248
19419,80592
19748,80261
19408,80601
19733,80276
19370,80639
19665,80342
19339,80667
19666,80340
19321,80684
19629,80376
19312,80693
19657,80348
19338,80667
19655,80348
19304,80699
19617,80386
19273,80730
19589,80414
19273,80730
19581,80421
19253,80748
19573,80427
19260,80740
19570,80428
19263,80734
19570,80427
19251,80744
19556,80438
19250,80744
19556,80438
19250,80739
19554,80435
19250,80739
19554,80435
19250,80739
19554,80434
19249,80738
19553,80434
19249,80738
19553,80434
19249,80738
19553,80433
19248,80738
19553,80433
19248,80737
19553,80432
19248,80737
19553,80432
19248,80737
19553,80432
19248,80737
19552,80432
19248,80735
19554,80429
19248,80734
19553,80429
19243,80739
19553,80429
19243,80737
19552,80428
19243,80737
19552,80428
19242,80737
19552,80427
19242,80736
19551,80427
19242,80736
19551,80427
19241,80735
19550,80426
19241,80735
19550,80426
19241,80735
19547,80426
19240,80733
19547,80425
19240,80732
19547,80425
19239,80732
19547,80424
19239,80732
19547,80424
19239,80732
19547,80424
19239,80732
19547,80424
19239,80732
19547,80424
19239,80732
19543,80427
19234,80736
19535,80435
19228,80741
19529,80440
19225,80744
19527,80441
19224,80743
19527,80440
19224,80743
19527,80440
19224,80743
19527,80440
19224,80743
19527,80440
19224,80743
19527,80440
19224,80742
19527,80439
19224,80742
19526,80439
19224,80741
19526,80438
19223,80741
19526,80436
19223,80738
19527,80434
19232,80727
19532,80427
19242,80717
19535,80423
19249,80709
19549,80409
19254,80704
19558,80400
19263,80695
19569,80388
19282,80674
19588,80368
19303,80653
19604,80352
19313,80643
19613,80341
19317,80637
19624,80330
19344,80610
19669,80285
19379,80574
19685,80268
19383,80566
19688,80261
19388,80561
19693,80256
19392,80556
19696,80252
19396,80551
19704,80242
19403,80543
19705,80241
19403,80543
19705,80240
19401,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19400,80543
19705,80238
19399,80543
19705,80237
19399,80543
19705,80237
19399,80543
19705,80237
19399,80543
19703,80238
19396,80545
19702,80238
19396,80544
19702,80238
19396,80543
19700,80237
19396,80541
19700,80236
19395,80541
19700,80236
19395,80541
19700,80236
19395,80541
19700,80236
19396,80538
19705,80229
19397,80537
19705,80229
19397,80537
19705,80229
19397,80537
19704,80229
19397,80536
19704,80229
19397,80536
19704,80228
19395,80535
19702,80228
19395,80535
19702,80228
19395,80535
19702,80228
19395,80535
19702,80227
19394,80535
19702,80227
19394,80535
19702,80227
19393,80534
19698,80229
19393,80534
19698,80229
19393,80534
19698,80229
19393,80534
19698,80229
19393,80534
19698,80229
19392,80533
19697,80228
19392,80533
