POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
398,125,115,67,4,5,99309
399,125,115,67,4,5,99308
389,133,113,70,3,6,99309
386,136,112,69,4,6,99310
382,138,110,71,4,6,99312
378,141,112,69,5,8,99310
371,142,113,67,7,8,99315
371,141,115,66,7,9,99314
365,143,113,68,7,9,99318
364,145,113,68,7,9,99317
359,149,114,67,8,9,99317
350,152,113,67,8,10,99323
349,150,112,67,8,10,99327
350,151,111,67,7,12,99325
347,150,108,67,6,14,99331
342,152,109,66,6,15,99333
335,155,108,65,8,15,99337
329,157,110,64,9,15,99339
325,162,110,59,11,15,99341
323,162,109,59,10,16,99344
324,161,110,57,12,16,99343
319,162,111,58,12,16,99345
310,171,111,59,8,20,99344
310,170,112,57,6,22,99346
308,170,112,56,6,22,99349
305,168,112,56,5,24,99353
304,166,113,55,6,24,99355
296,167,113,56,6,24,99361
295,162,113,56,4,26,99367
294,163,114,56,4,26,99366
293,164,113,55,7,26,99365
295,166,112,55,6,27,99362
295,165,112,55,6,27,99363
298,165,113,55,6,27,99359
297,166,111,57,6,27,99359
298,165,112,57,5,28,99358
295,165,113,54,5,29,99362
297,165,112,55,4,30,99360
294,163,113,56,4,30,99363
290,166,113,55,4,31,99364
287,169,113,54,4,32,99364
289,166,115,53,5,32,99363
282,170,116,52,3,34,99366
281,173,115,52,3,34,99365
276,178,114,53,2,35,99365
271,181,113,52,4,35,99367
272,178,114,53,3,36,99367
269,179,114,54,3,36,99368
265,179,116,54,2,37,99370
265,178,115,54,2,37,99372
266,179,112,55,4,37,99370
267,178,111,56,4,37,99370
265,180,111,57,4,37,99369
263,178,112,58,3,38,99371
259,175,113,57,4,38,99377
260,174,113,56,4,38,99378
260,173,112,57,4,38,99379
255,170,116,58,2,40,99382
254,170,112,60,2,40,99385
252,168,108,61,4,40,99390
251,164,107,62,7,40,99392
249,165,106,60,8,40,99395
245,170,103,60,10,40,99395
244,166,104,59,10,40,99400
240,168,106,57,10,41,99401
241,164,107,58,8,43,99402
242,162,107,58,8,43,99403
238,161,110,58,7,44,99405
236,157,112,58,7,45,99408
233,157,113,56,7,46,99411
235,157,111,56,7,46,99411
231,152,112,57,4,48,99419
231,153,112,55,4,49,99419
226,150,111,57,3,50,99426
224,152,111,55,5,50,99426
220,150,111,56,6,50,99430
219,152,109,57,7,50,99429
217,152,106,58,7,50,99433
218,148,106,59,5,52,99435
220,148,106,59,5,52,99433
217,145,109,60,5,52,99435
219,142,109,61,3,54,99435
217,140,108,64,3,54,99437
215,139,108,64,3,54,99440
217,136,109,63,2,56,99440
219,135,108,61,2,57,99441
217,134,109,62,2,57,99442
217,130,112,62,2,57,99443
218,129,112,62,3,57,99442
214,128,111,63,2,58,99447
212,127,112,63,2,58,99449
211,125,110,62,2,59,99454
211,121,113,60,4,59,99455
211,121,112,60,4,59,99456
212,119,112,58,5,59,99458
211,120,112,58,5,59,99458
208,119,112,60,4,60,99460
204,119,109,61,2,62,99466
205,118,110,61,2,62,99465
204,117,110,58,4,62,99468
202,120,111,57,4,62,99467
203,118,112,57,4,62,99467
201,121,112,56,3,64,99466
200,120,114,55,4,64,99466
203,122,112,55,4,64,99463
202,121,112,56,4,64,99464
207,120,111,55,3,65,99462
205,121,110,56,3,65,99463
203,122,109,57,2,66,99464
203,120,111,57,2,66,99464
202,120,111,56,2,66,99466
208,119,111,55,2,67,99461
212,118,114,54,3,67,99455
213,117,115,54,3,67,99454
212,118,110,57,2,68,99456
212,114,114,57,2,68,99456
212,113,115,57,1,69,99456
213,113,116,56,1,70,99454
214,113,116,55,2,70,99453
214,111,116,53,3,70,99456
217,110,115,53,3,70,99455
219,110,115,53,4,70,99452
220,109,114,53,5,70,99452
224,109,113,53,4,71,99449
225,109,110,56,3,72,99448
226,108,112,56,3,72,99446
229,105,115,56,2,73,99443
229,104,114,55,2,74,99445
233,102,112,57,2,74,99443
