neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24368,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16637
59180,24197,16637
59222,24157,16635
59244,24132,16638
59283,24091,16639
59308,24067,16638
59336,24035,16640
59369,24002,16640
59378,23996,16637
59423,23949,16639
59435,23934,16639
59467,23899,16642
59489,23874,16645
59506,23856,16646
59535,23828,16645
59562,23800,16646
59586,23777,16645
59603,23756,16648
59616,23742,16649
59625,23731,16650
59653,23701,16652
59681,23669,16656
59706,23640,16660
59719,23628,16659
59737,23605,16661
59779,23560,16664
59783,23556,16662
59812,23522,16665
59826,23510,16663
59856,23479,16664
59870,23461,16668
59894,23433,16670
59907,23420,16670
59927,23400,16670
59953,23373,16671
59969,23354,16674
59993,23329,16675
60010,23316,16669
60029,23299,16667
60057,23272,16666
60073,23257,16665
60086,23244,16665
60110,23220,16665
60107,23220,16667
60119,23205,16670
60121,23201,16672
60136,23185,16673
60143,23171,16680
60174,23139,16681
60181,23132,16681
60188,23125,16681
60205,23107,16681
60211,23098,16682
60247,23061,16682
60255,23053,16681
60284,23020,16685
60304,23002,16683
60332,22969,16688
60327,22971,16690
60361,22939,16688
60358,22943,16686
60370,22930,16687
60371,22928,16688
60386,22915,16686
60383,22913,16690
60395,22902,16688
60408,22887,16690
60407,22880,16697
60411,22872,16701
60423,22857,16703
60411,22867,16705
60417,22858,16707
60423,22848,16710
60434,22830,16717
60434,22828,16719
60440,22815,16724
60441,22813,16725
60440,22810,16728
60432,22819,16727
60423,22825,16730
60433,22808,16736
60429,22810,16738
60449,22792,16736
60435,22804,16738
60446,22793,16738
60428,22803,16746
60435,22793,16748
60442,22784,16750
60440,22781,16754
60439,22780,16756
60449,22771,16755
60443,22772,16760
60453,22757,16765
60455,22754,16766
60456,22748,16770
60453,22746,16774
60459,22740,16774
60443,22754,16776
60439,22753,16781
60418,22776,16778
60424,22766,16782
60406,22781,16784
60410,22776,16785
60386,22796,16788
60406,22776,16788
60387,22792,16791
60367,22814,16789
60354,22825,16790
60342,22832,16795
60346,22827,16796
60325,22842,16802
60301,22861,16806
60282,22881,16804
60268,22892,16807
60256,22900,16810
60244,22915,16807
60212,22943,16811
60204,22946,16816
60176,22974,16815
60161,22985,16818
60145,22999,16820
60142,22998,16824
60138,23001,16824
60132,23000,16830
60100,23027,16834
60078,23047,16836
60066,23053,16842
60032,23087,16841
60015,23104,16841
59984,23130,16846
59960,23147,16852
59941,23163,16855
59918,23181,16860
59878,23220,16861
59863,23232,16864
59817,23276,16866
59807,23281,16871
59774,23309,16875
59736,23341,16880
59726,23350,16881
59684,23389,16884
59673,23394,16890
59645,23416,16896
59612,23445,16898
59578,23473,16904
59566,23482,16906
59543,23496,16915
59508,23526,16920
59476,23551,16927
59439,23580,16933
59402,23615,16935
59373,23641,16937
59328,23680,16943
59310,23694,16947
59270,23728,16953
59241,23750,16960
59215,23771,16965
59164,23818,16969
59129,23848,16973
59080,23889,16981
59055,23909,16986
58999,23956,16994
58984,23965,17000
58916,24028,17004
58879,24059,17010
58837,24098,17013
58814,24117,17016
58752,24178,17017
58704,24221,17022
58661,24256,17030
58620,24293,17034
58562,24348,17035
58525,24382,17038
58487,24420,17038
58428,24469,17047
58397,24503,17043
58337,24554,17052
58293,24592,17058
58226,24654,17062
58164,24708,17070
58109,24755,17078
58042,24818,17082
58002,24857,17083
57941,24916,17083
57871,24983,17086
57825,25017,17097
57739,25095,17105
57700,25127,17111
57625,25192,17121
57570,25237,17131
57535,25268,17134
57481,25314,17141
57414,25379,17143
57372,25415,17149
57304,25479,17153
57263,25514,17158
57210,25560,17165
57147,25612,17176
57074,25681,17180
57021,25720,17194
56964,25774,17197
56893,25837,17204
56810,25914,17210
56737,25982,17215
56661,26050,17222
56581,26123,17229
56508,26185,17240
56417,26263,17253
56342,26330,17260
56280,26386,17266
56210,26447,17275
56110,26541,17281
56049,26596,17287
55958,26684,17289
55905,26733,17292
55816,26810,17304
55732,26889,17309
55653,26957,17320
55604,26997,17329
55493,27107,17330
55429,27164,17337
55335,27254,17341
55240,27340,17350
55162,27411,17357
55087,27486,17357
54986,27581,17363
54908,27653,17369
54803,27753,17373
54712,27844,17372
54634,27912,17382
54564,27973,17391
54457,28068,17403
54399,28119,17410
54287,28228,17413
54207,28296,17424
54108,28387,17431
54041,28449,17436
53938,28543,17445
