neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58929,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16633
59096,24287,16630
59123,24260,16629
59141,24239,16631
59170,24206,16635
59180,24196,16635
59222,24156,16633
59243,24131,16636
59283,24090,16637
59308,24065,16636
59336,24034,16638
59369,24001,16638
59378,23995,16635
59422,23948,16637
59436,23933,16638
59467,23898,16640
59489,23873,16643
59506,23855,16644
59532,23827,16643
59559,23799,16644
59583,23776,16643
59601,23755,16646
59614,23741,16647
59621,23732,16648
59649,23702,16650
59677,23670,16654
59701,23641,16657
59714,23629,16656
59735,23606,16658
59774,23561,16661
59779,23558,16659
59808,23526,16662
59822,23513,16659
59852,23481,16660
59866,23462,16664
59891,23435,16666
59904,23422,16666
59923,23402,16666
59949,23375,16667
59964,23356,16670
59988,23331,16671
60006,23318,16666
60025,23301,16664
60052,23274,16663
60068,23259,16662
60081,23246,16662
60105,23220,16662
60103,23220,16664
60115,23205,16667
60117,23201,16669
60133,23184,16670
60140,23170,16677
60170,23139,16678
60179,23130,16678
60185,23124,16678
60204,23104,16678
60207,23097,16680
60243,23061,16680
60252,23052,16680
60280,23020,16684
60301,23001,16682
60328,22969,16687
60325,22970,16689
60358,22939,16687
60356,22942,16685
60366,22930,16686
60367,22928,16687
60382,22915,16684
60379,22913,16688
60392,22902,16686
60405,22887,16688
60404,22880,16695
60408,22871,16698
60420,22856,16700
60408,22866,16702
60414,22857,16705
60419,22847,16708
60430,22829,16715
60430,22827,16717
60436,22814,16723
60438,22810,16724
60436,22808,16727
60428,22817,16726
60419,22822,16729
60431,22804,16735
60425,22808,16737
60445,22789,16735
60431,22801,16737
60441,22790,16736
60423,22800,16744
60430,22789,16747
60437,22778,16749
60435,22776,16753
60434,22775,16755
60443,22767,16754
60437,22767,16759
60447,22752,16764
60448,22750,16765
60451,22741,16770
60447,22741,16773
60453,22735,16773
60437,22749,16775
60434,22747,16780
60413,22771,16777
60419,22761,16781
60400,22775,16783
60404,22770,16784
60380,22791,16787
60399,22771,16786
60380,22787,16789
60361,22808,16787
60346,22821,16789
60336,22826,16794
60339,22822,16795
60316,22838,16801
60294,22856,16805
60274,22877,16803
60261,22886,16806
60248,22895,16810
60237,22909,16807
60206,22936,16811
60198,22939,16815
60170,22968,16814
60157,22978,16817
60141,22991,16818
60138,22990,16822
60134,22993,16822
60125,22995,16829
60094,23020,16834
60074,23038,16836
60058,23048,16841
60027,23079,16841
60011,23095,16841
59977,23123,16845
59957,23137,16851
59934,23157,16854
59913,23173,16859
59873,23212,16859
59858,23223,16862
59814,23265,16864
59803,23271,16868
59769,23299,16873
59733,23330,16878
59723,23338,16879
59681,23377,16882
59674,23378,16888
59643,23402,16894
59612,23428,16898
59573,23461,16904
59564,23467,16905
59540,23482,16914
59508,23509,16919
59474,23536,16924
59436,23566,16931
59400,23599,16933
59369,23628,16935
59326,23665,16941
59302,23684,16945
59266,23714,16951
59237,23736,16958
59208,23760,16963
59157,23807,16967
59125,23835,16971
59079,23874,16978
59049,23898,16983
58995,23943,16992
58979,23952,16998
58910,24016,17001
58875,24045,17007
58830,24087,17010
58812,24102,17013
58749,24164,17014
58701,24207,17019
58658,24242,17027
58617,24279,17029
58560,24334,17031
58522,24369,17034
58482,24409,17034
58428,24454,17043
58395,24490,17040
58338,24538,17049
58290,24580,17055
58221,24645,17059
58161,24697,17067
58107,24743,17075
58039,24807,17079
58001,24844,17080
57940,24904,17081
57871,24970,17084
57826,25004,17095
57738,25083,17103
57703,25112,17109
57623,25181,17119
57570,25224,17129
57534,25257,17132
57483,25301,17139
57414,25368,17141
57377,25399,17147
57304,25468,17150
57268,25499,17155
57209,25551,17161
57147,25602,17172
57074,25671,17176
57023,25707,17190
56964,25763,17193
56892,25828,17200
56810,25904,17206
56739,25970,17211
56668,26034,17218
56586,26109,17225
56510,26174,17235
56418,26254,17247
56347,26318,17254
56282,26377,17260
56211,26439,17269
56111,26533,17275
56051,26587,17281
55963,26671,17283
55908,26723,17286
55818,26801,17298
55734,26880,17303
55655,26948,17314
55607,26987,17323
55495,27098,17324
55429,27157,17331
55334,27248,17335
55244,27328,17345
55158,27407,17352
55087,27478,17352
54983,27576,17358
54910,27642,17364
54803,27745,17368
54712,27836,17368
54630,27907,17378
54565,27963,17387
54455,28061,17399
54396,28113,17406
54285,28221,17409
54200,28295,17420
54105,28382,17428
54036,28446,17433
53936,28537,17442
