Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79556
20083,79935
20375,79642
20024,79993
20280,79737
19886,80131
20132,79885
19801,80215
20100,79916
19755,80260
20107,79907
19744,80270
20030,79983
19673,80340
20014,79999
19657,80355
19955,80057
19607,80405
19891,80121
19521,80491
19822,80190
19468,80544
19822,80189
19469,80540
19806,80203
19461,80548
19783,80226
19422,80587
19725,80281
19392,80613
19713,80292
19378,80627
19685,80320
19370,80635
19710,80295
19396,80609
19717,80287
19375,80629
19682,80322
19345,80659
19653,80351
19331,80673
19638,80365
19327,80673
19649,80351
19338,80661
19659,80338
19333,80664
19652,80345
19321,80676
19643,80354
19312,80685
19637,80359
19299,80697
19627,80368
19297,80698
19626,80369
19297,80698
19626,80369
19294,80699
19619,80374
19292,80701
19619,80374
19292,80701
19619,80374
19292,80701
19619,80374
19292,80701
19619,80373
19292,80700
19619,80373
19288,80702
19614,80375
19281,80708
19610,80379
19273,80715
19593,80395
19262,80725
19584,80403
19250,80736
19581,80404
19248,80736
19585,80399
19256,80727
19594,80389
19261,80721
19601,80381
19263,80718
19600,80381
19263,80718
19600,80379
19266,80713
19596,80381
19240,80737
19564,80413
19191,80786
19518,80458
19164,80812
19495,80481
19145,80831
19476,80499
19132,80843
19472,80503
19130,80845
19472,80503
19130,80845
19471,80502
19130,80843
19471,80502
19130,80843
19471,80502
19130,80843
19470,80502
19130,80842
19470,80502
19130,80841
19469,80502
19130,80841
19469,80502
19130,80841
19469,80500
19129,80840
19469,80500
19129,80840
19469,80499
19129,80839
19469,80499
19129,80839
19469,80499
19129,80839
19469,80499
19129,80839
19469,80499
19129,80838
19469,80498
19128,80837
19468,80497
19128,80836
19467,80497
19126,80836
19460,80502
19122,80840
19453,80509
19121,80841
19453,80508
19120,80841
19453,80508
19124,80836
19452,80508
19124,80836
19452,80508
19124,80836
19452,80507
19123,80836
19452,80506
19123,80835
19452,80505
19123,80834
19452,80505
19123,80834
19452,80505
19123,80833
19452,80504
19121,80833
19452,80502
19122,80830
19450,80502
19126,80825
19460,80491
19142,80808
19466,80484
19146,80804
19466,80484
19146,80804
19466,80484
19146,80804
19466,80484
19145,80804
19465,80483
19143,80804
19462,80485
19143,80804
19462,80485
19143,80804
19462,80485
19143,80804
19462,80485
19143,80804
19462,80485
19143,80804
19462,80485
19143,80802
19462,80483
19143,80802
19462,80483
19143,80802
19462,80483
19143,80802
19462,80482
19142,80802
19462,80482
19142,80802
19462,80482
19142,80802
19462,80482
19142,80801
19461,80482
19141,80801
19456,80486
19133,80808
19450,80490
19119,80821
19444,80496
19110,80829
19444,80495
19110,80828
19444,80494
19110,80828
19444,80494
19110,80828
19443,80494
19110,80827
19443,80493
19109,80827
19443,80492
19109,80826
19443,80492
19109,80826
19443,80491
19108,80826
19443,80491
19107,80825
19441,80491
19107,80825
19441,80490
19107,80824
19441,80489
19106,80824
19441,80488
19105,80824
19441,80488
19105,80824
19441,80488
19105,80824
19441,80488
19105,80824
19441,80488
19105,80824
19441,80487
19104,80824
19441,80486
19101,80826
19436,80491
19100,80826
19436,80490
19100,80826
