neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16636
58928,24454,16633
58956,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59168,24207,16636
59178,24197,16636
59220,24157,16634
59241,24132,16637
59281,24091,16638
59305,24065,16637
59333,24035,16639
59365,24001,16639
59374,23995,16636
59419,23948,16638
59432,23933,16639
59464,23898,16642
59486,23873,16645
59503,23855,16646
59532,23827,16645
59559,23799,16646
59583,23776,16645
59601,23755,16648
59614,23740,16649
59623,23730,16649
59651,23700,16651
59678,23668,16655
59703,23639,16659
59714,23626,16658
59735,23603,16660
59776,23556,16663
59781,23553,16661
59810,23521,16664
59823,23509,16662
59853,23478,16663
59866,23460,16667
59891,23433,16669
59904,23419,16669
59924,23398,16669
59949,23371,16670
59965,23352,16673
59989,23327,16673
60007,23314,16668
60026,23297,16666
60054,23270,16665
60071,23254,16664
60083,23242,16664
60106,23218,16664
60104,23218,16666
60116,23203,16669
60117,23199,16670
60132,23183,16671
60139,23169,16678
60170,23137,16679
60176,23130,16679
60183,23122,16679
60200,23105,16679
60207,23095,16681
60243,23059,16681
60251,23050,16681
60279,23017,16685
60298,23000,16683
60325,22966,16688
60320,22969,16690
60353,22937,16688
60351,22941,16685
60362,22929,16686
60364,22926,16687
60378,22914,16685
60376,22911,16689
60389,22900,16687
60402,22885,16689
60402,22878,16696
60406,22870,16700
60418,22855,16702
60406,22864,16703
60412,22855,16706
60420,22844,16709
60431,22826,16716
60428,22826,16717
60436,22811,16723
60435,22811,16724
60436,22807,16727
60425,22817,16726
60415,22824,16729
60430,22803,16735
60423,22808,16737
60444,22789,16735
60429,22802,16737
60441,22790,16736
60422,22801,16744
60430,22790,16747
60436,22782,16749
60436,22778,16753
60434,22778,16755
60443,22770,16753
60437,22771,16758
60448,22755,16763
60451,22751,16764
60451,22746,16769
60448,22743,16773
60453,22738,16773
60438,22751,16774
60433,22751,16779
60414,22773,16776
60420,22762,16780
60401,22777,16783
60405,22772,16784
60381,22793,16787
60401,22773,16787
60382,22789,16789
60363,22810,16787
60351,22820,16789
60338,22828,16794
60344,22821,16795
60322,22837,16801
60298,22857,16805
60279,22877,16803
60263,22888,16806
60252,22895,16810
60241,22909,16806
60209,22937,16810
60200,22940,16815
60173,22968,16814
60158,22979,16817
60142,22993,16819
60140,22991,16822
60135,22993,16823
60130,22991,16830
60097,23019,16834
60076,23038,16836
60061,23047,16842
60027,23081,16842
60013,23095,16842
59979,23124,16846
59957,23140,16852
59938,23156,16855
59915,23174,16860
59875,23213,16861
59859,23226,16864
59814,23269,16866
59803,23275,16871
59772,23301,16875
59735,23333,16880
59723,23343,16881
59681,23382,16884
59671,23385,16890
59641,23409,16895
59608,23437,16899
59573,23466,16905
59563,23474,16907
59539,23488,16916
59508,23514,16921
59472,23542,16927
59436,23570,16934
59398,23606,16936
59368,23632,16938
59323,23671,16944
59302,23688,16948
59266,23718,16953
59235,23742,16960
59211,23761,16965
59157,23811,16969
59125,23839,16973
59075,23880,16981
59052,23898,16986
58993,23949,16994
58979,23956,17000
58913,24017,17004
58876,24048,17010
58832,24089,17013
58813,24105,17016
58751,24166,17017
58703,24209,17022
58661,24244,17029
58620,24281,17033
58562,24336,17036
58523,24372,17039
58486,24409,17039
58425,24460,17048
58395,24493,17045
58331,24549,17053
58288,24586,17059
58222,24648,17063
58159,24704,17070
58108,24747,17078
58041,24809,17083
58000,24849,17084
57942,24906,17085
57871,24973,17088
57826,25008,17098
57742,25084,17106
57704,25116,17112
57626,25183,17122
57572,25227,17132
57536,25260,17135
57484,25305,17142
57413,25374,17144
57375,25406,17150
57302,25475,17154
57265,25507,17159
57212,25552,17166
57146,25607,17177
57074,25675,17181
57019,25716,17195
56964,25768,17198
56890,25835,17205
56810,25908,17211
56737,25976,17216
56664,26042,17223
56581,26118,17230
56509,26179,17241
56418,26258,17253
56342,26327,17259
56279,26384,17265
56205,26448,17274
56107,26540,17280
56046,26594,17285
55955,26682,17288
55905,26729,17291
55815,26807,17303
55732,26884,17309
55654,26950,17320
55605,26990,17329
55494,27100,17330
55431,27156,17337
55333,27249,17342
55242,27330,17352
55160,27405,17359
55088,27477,17359
54987,27572,17365
54910,27643,17371
54805,27744,17375
54715,27834,17375
54634,27905,17385
54565,27965,17394
54455,28062,17406
54396,28114,17413
54285,28221,17416
54201,28294,17427
54106,28381,17434
54038,28444,17439
53938,28535,17448
