Smokes,Does not smoke
19474,80547
20242,79779
20617,79401
20123,79895
20429,79589
20034,79983
20325,79692
19973,80044
20221,79796
19830,80187
20074,79943
19740,80277
20036,79981
19683,80332
20036,79979
19659,80356
19981,80033
19623,80391
19962,80051
19604,80409
19904,80109
19546,80467
19832,80181
19471,80542
19782,80230
19446,80565
19803,80208
19457,80553
19787,80223
19427,80582
19753,80256
19377,80631
19672,80335
19343,80664
19671,80336
19324,80683
19635,80372
19315,80692
19663,80344
19336,80670
19659,80347
19302,80704
19618,80387
19271,80734
19590,80415
19271,80734
19581,80423
19254,80747
19586,80415
19262,80737
19598,80401
19269,80729
19603,80395
19257,80740
19594,80402
19256,80740
19594,80402
19256,80740
19594,80401
19256,80738
19594,80400
19256,80738
19594,80400
19256,80737
19595,80398
19258,80735
19604,80388
19266,80726
19607,80385
19277,80715
19609,80383
19277,80715
19609,80383
19276,80715
19606,80383
19270,80719
19599,80389
19265,80721
19588,80398
19261,80725
19587,80399
19261,80723
19585,80399
19256,80728
19585,80399
19256,80727
19585,80398
19255,80727
19582,80399
19250,80730
19581,80399
19250,80730
19580,80399
19250,80728
19579,80398
19249,80728
19579,80398
19249,80728
19579,80398
19249,80728
19578,80398
19249,80727
19578,80398
19249,80727
19578,80398
19249,80727
19578,80397
19249,80726
19578,80397
19249,80725
19578,80396
19249,80725
19578,80396
19249,80725
19578,80396
19249,80725
19577,80396
19249,80724
19576,80396
19249,80723
19576,80396
19249,80723
19576,80396
19249,80723
19576,80394
19248,80722
19576,80394
19248,80722
19576,80394
19248,80722
19574,80394
19247,80721
19571,80397
19247,80721
19571,80397
19247,80721
19571,80397
19247,80721
19571,80397
19247,80721
19570,80396
19246,80720
19571,80394
19247,80717
19572,80392
19252,80712
19573,80391
19252,80711
19572,80390
19251,80711
19570,80390
19250,80709
19570,80389
19253,80704
19569,80388
19253,80704
19569,80388
19251,80705
19568,80387
19251,80704
19568,80387
19251,80704
19568,80386
19253,80701
19569,80385
19255,80698
19571,80382
19265,80686
19578,80373
19274,80677
19584,80366
19273,80676
19584,80365
19274,80673
19584,80363
19274,80673
19584,80363
19274,80673
19584,80363
19273,80673
19584,80362
19273,80673
19584,80361
19272,80673
19584,80361
19273,80671
19584,80360
19274,80669
19584,80359
19274,80669
19583,80358
19274,80667
19583,80357
19275,80665
19587,80353
19278,80661
19588,80350
19278,80660
19588,80350
19278,80660
19587,80350
19278,80659
19587,80350
19278,80658
19586,80350
19278,80658
19586,80350
19278,80658
19582,80352
19278,80656
19582,80352
19278,80656
19582,80352
19278,80656
19582,80352
19278,80656
19582,80352
19278,80656
19582,80351
19278,80654
19581,80351
19278,80654
19581,80351
19278,80654
19581,80350
19275,80655
19581,80349
19275,80655
19581,80349
19275,80655
19581,80349
19275,80654
19581,80347
19274,80653
19583,80342
19270,80654
19581,80343
19272,80652
19581,80343
19272,80652
19581,80342
19271,80652
19581,80342
19269,80653
19581,80341
19269,80653
19581,80341
19269,80653
19581,80341
19269,80653
19581,80341
19269,80653
19580,80340
19268,80652
19581,80338
19268,80651
19581,80338
19268,80651
19581,80338
