POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,115,67,6,3,99298
407,124,115,67,4,5,99301
398,129,113,69,3,6,99305
396,131,114,69,3,6,99304
389,136,113,70,3,6,99306
385,138,112,71,4,6,99307
383,138,113,70,5,7,99307
380,140,114,69,6,8,99306
373,144,115,68,6,9,99308
363,147,115,69,7,9,99313
361,149,115,68,8,9,99313
359,149,115,68,8,9,99315
358,152,115,67,9,9,99313
351,154,116,67,6,12,99317
350,156,114,67,8,12,99316
349,156,115,66,7,14,99316
342,159,112,67,7,15,99321
336,162,112,65,9,15,99324
328,161,114,64,10,15,99331
326,164,114,62,11,15,99331
328,161,115,61,11,16,99331
327,162,116,61,11,16,99330
315,166,117,61,12,16,99336
311,167,115,62,8,20,99340
310,164,116,62,6,22,99343
307,165,115,62,5,23,99346
307,165,115,62,5,23,99346
302,164,118,62,4,24,99349
297,166,118,61,6,24,99351
293,167,120,58,6,25,99354
288,170,117,59,7,26,99356
290,169,118,59,7,26,99354
291,169,116,59,7,27,99354
292,171,116,57,8,27,99352
293,172,115,58,8,27,99350
289,172,116,58,7,28,99353
285,176,116,57,7,29,99353
285,176,114,57,5,31,99355
287,177,114,57,4,32,99352
281,177,114,58,4,32,99357
279,179,111,58,3,34,99359
277,180,113,56,5,34,99358
278,177,112,55,5,35,99361
275,178,112,55,4,36,99363
275,179,113,55,4,36,99361
269,183,112,56,3,37,99363
263,186,113,54,4,38,99365
263,186,112,55,4,38,99365
262,181,113,58,4,38,99367
255,179,116,57,3,39,99374
256,179,115,57,3,40,99373
257,177,115,57,3,40,99374
254,179,115,58,4,40,99373
254,182,112,60,3,41,99371
254,183,111,61,3,41,99370
254,181,111,60,4,41,99372
252,179,111,61,4,41,99375
252,180,110,62,4,41,99374
251,179,112,63,2,43,99373
248,176,116,63,2,43,99375
244,174,112,65,4,43,99381
243,169,113,65,7,43,99383
243,170,112,65,8,43,99382
241,169,109,65,8,43,99388
242,168,109,65,7,44,99388
240,167,110,64,7,44,99391
242,164,110,63,7,45,99392
239,165,110,63,7,45,99394
239,164,113,63,6,46,99392
236,162,117,62,6,47,99393
228,164,117,62,6,47,99399
230,163,115,63,5,48,99399
225,164,114,62,6,49,99403
226,164,114,61,7,49,99402
221,163,113,62,7,51,99406
218,163,116,59,8,51,99408
212,166,111,60,10,51,99413
215,165,110,60,12,51,99410
214,164,110,61,12,51,99411
215,163,111,61,9,54,99410
210,165,111,62,9,54,99412
211,159,117,62,7,56,99411
212,158,119,63,5,58,99408
212,157,118,64,4,59,99409
214,154,121,64,5,59,99406
216,151,124,64,3,61,99404
221,147,127,62,3,62,99401
221,147,127,62,3,62,99401
221,146,128,61,3,62,99402
221,144,129,61,3,63,99402
218,143,130,61,3,63,99405
215,138,134,61,3,64,99408
213,136,136,60,4,64,99410
214,133,136,60,4,64,99412
215,132,137,60,4,64,99411
214,130,138,58,5,64,99414
216,129,136,58,5,64,99415
214,130,135,58,3,66,99417
213,130,136,58,3,66,99417
212,130,137,58,4,66,99416
211,129,139,58,4,66,99416
209,128,140,58,4,66,99418
209,126,142,59,3,67,99417
205,129,141,57,4,68,99419
206,129,142,57,4,68,99417
206,129,142,57,4,68,99417
202,131,141,58,3,69,99419
203,130,141,58,3,69,99419
203,129,139,60,3,69,99420
204,129,138,61,3,69,99419
205,126,139,62,4,69,99418
205,123,139,62,4,69,99421
210,120,139,63,3,70,99418
215,118,137,61,4,70,99418
214,118,134,62,4,71,99420
215,116,135,63,4,71,99419
217,113,136,64,4,71,99418
216,111,135,65,3,72,99421
215,113,131,64,3,73,99424
216,112,132,63,4,73,99423
218,112,131,63,4,73,99422
223,109,132,63,4,73,99419
223,108,132,64,4,73,99419
227,106,131,63,6,73,99417
228,104,130,64,6,73,99418
230,105,129,65,6,73,99415
233,107,128,66,6,73,99410
232,106,129,66,5,74,99411
233,105,130,65,5,75,99410
233,106,128,66,6,75,99409
