Smokes,Does not smoke
19474,80549
20243,79778
20622,79397
20140,79877
20444,79573
20075,79941
20365,79651
20025,79991
20274,79742
19868,80148
20113,79903
19780,80236
20068,79948
19703,80311
20015,79999
19619,80394
19881,80132
19524,80489
19839,80174
19472,80541
19803,80210
19446,80567
19750,80262
19388,80624
19694,80318
19368,80644
19706,80305
19382,80627
19706,80303
19373,80636
19701,80308
19337,80671
19640,80367
19321,80686
19656,80349
19311,80694
19615,80390
19279,80726
19599,80405
19269,80734
19577,80425
19240,80762
19569,80433
19237,80765
19567,80435
19242,80760
19569,80433
19233,80765
19573,80425
19244,80754
19584,80413
19239,80757
19584,80412
19237,80758
19582,80412
19236,80758
19582,80412
19236,80758
19581,80411
19236,80756
19581,80411
19236,80756
19581,80411
19236,80756
19579,80412
19233,80757
19575,80415
19231,80759
19582,80407
19250,80739
19599,80390
19261,80727
19601,80383
19265,80719
19611,80373
19284,80698
19638,80343
19309,80672
19650,80330
19310,80670
19652,80326
19311,80665
19651,80325
19311,80665
19651,80325
19311,80665
19656,80319
19314,80660
19655,80319
19314,80660
19655,80319
19314,80659
19654,80319
19314,80658
19655,80317
19314,80658
19655,80317
19314,80658
19653,80317
19307,80663
19649,80320
19302,80667
19648,80321
19295,80673
19644,80324
19293,80675
19644,80323
19293,80674
19644,80323
19293,80674
19644,80323
19292,80674
19644,80322
19292,80673
19643,80321
19292,80672
19643,80321
19292,80672
19642,80321
19292,80671
19642,80321
19292,80671
19642,80321
19292,80670
19642,80320
19292,80670
19642,80319
19291,80670
19642,80319
19291,80669
19642,80318
19291,80669
19642,80318
19291,80668
19642,80316
19291,80665
19641,80315
19291,80665
19641,80315
19291,80664
19640,80315
19289,80662
19639,80312
19289,80661
19639,80311
19289,80661
19640,80309
19290,80659
19642,80306
19297,80651
19646,80302
19309,80638
19648,80299
19317,80630
19663,80284
19324,80623
19673,80274
19333,80614
19684,80263
19352,80594
19701,80245
19365,80581
19713,80233
19371,80575
19720,80226
19375,80571
19730,80214
19401,80543
19774,80169
19427,80515
19791,80151
19426,80516
19797,80144
19419,80522
19791,80150
19413,80528
19784,80157
19409,80532
19773,80168
19381,80560
19719,80222
19347,80594
19690,80251
19328,80612
19670,80270
19323,80616
19670,80269
19323,80616
19670,80269
19323,80616
19670,80269
19323,80616
19670,80269
19323,80616
19670,80269
19323,80616
19670,80269
19320,80618
19662,80276
19309,80629
19656,80282
19303,80635
19655,80283
19303,80635
19655,80283
19303,80635
19655,80283
19303,80635
19653,80284
19300,80637
19653,80284
19300,80636
19653,80283
19300,80636
19653,80283
19300,80635
19652,80283
19300,80635
19652,80283
19300,80635
19652,80283
19300,80634
19653,80281
19300,80634
19653,80281
19300,80634
19653,80280
19300,80633
19653,80280
19300,80633
19653,80280
19300,80633
19653,80279
19299,80633
19653,80279
19299,80633
19653,80278
19295,80636
19648,80283
19283,80647
19635,80295
19271,80658
19624,80305
19254,80674
19606,80322
19215,80713
19575,80353
19180,80748
19527,80399
19146,80780
19521,80405
19146,80780
19521,80405
19146,80779
19521,80404
19146,80779
19521,80404
19146,80779
19521,80404
