neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16632
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16637
59180,24197,16637
59222,24157,16635
59241,24132,16638
59281,24091,16639
59306,24066,16638
59334,24036,16640
59367,24002,16640
59376,23996,16637
59420,23949,16639
59433,23934,16639
59464,23899,16642
59486,23874,16645
59502,23856,16646
59530,23828,16645
59557,23800,16646
59581,23777,16644
59598,23755,16647
59611,23741,16648
59620,23731,16649
59648,23701,16651
59676,23669,16655
59701,23640,16659
59714,23628,16658
59735,23605,16660
59774,23560,16663
59778,23557,16661
59807,23523,16664
59821,23511,16662
59851,23480,16663
59865,23462,16667
59890,23434,16669
59902,23421,16669
59922,23401,16669
59948,23374,16670
59963,23355,16673
59987,23330,16674
60004,23317,16668
60023,23300,16666
60051,23273,16665
60067,23258,16664
60080,23244,16664
60104,23220,16664
60102,23220,16666
60113,23204,16669
60115,23200,16670
60130,23184,16671
60137,23170,16678
60168,23138,16679
60175,23131,16679
60182,23124,16679
60199,23105,16679
60203,23097,16680
60239,23061,16680
60247,23053,16680
60276,23019,16684
60296,23001,16682
60324,22968,16687
60320,22970,16689
60354,22938,16687
60350,22943,16685
60362,22930,16686
60362,22928,16687
60377,22915,16684
60374,22913,16689
60387,22901,16687
60398,22886,16689
60398,22879,16695
60402,22871,16699
60414,22856,16702
60402,22866,16703
60408,22857,16706
60414,22847,16709
60425,22829,16716
60425,22827,16718
60432,22814,16724
60432,22811,16725
60432,22808,16728
60422,22818,16727
60414,22823,16729
60426,22805,16735
60420,22809,16736
60441,22790,16734
60427,22802,16736
60438,22791,16735
60421,22800,16743
60427,22791,16746
60434,22782,16748
60433,22779,16752
60433,22777,16754
60440,22770,16753
60435,22770,16758
60444,22755,16763
60445,22753,16764
60448,22744,16769
60444,22744,16773
60450,22738,16772
60434,22752,16774
60430,22751,16779
60410,22774,16776
60416,22763,16780
60398,22778,16783
60402,22773,16783
60377,22794,16786
60397,22774,16786
60378,22790,16789
60359,22811,16787
60346,22822,16789
60334,22828,16794
60337,22824,16795
60316,22839,16801
60294,22857,16805
60274,22879,16803
60260,22890,16806
60249,22897,16810
60239,22909,16807
60206,22938,16811
60198,22940,16815
60169,22970,16813
60156,22980,16816
60143,22991,16817
60137,22993,16821
60134,22995,16822
60125,22997,16829
60095,23022,16834
60075,23041,16835
60061,23049,16840
60031,23078,16841
60014,23095,16841
59979,23124,16846
59958,23139,16852
59937,23157,16854
59914,23175,16859
59878,23209,16860
59859,23225,16863
59813,23268,16865
59803,23273,16869
59769,23302,16873
59732,23334,16878
59723,23342,16879
59678,23383,16882
59670,23385,16888
59640,23409,16894
59609,23436,16898
59573,23466,16904
59565,23471,16905
59539,23488,16914
59504,23517,16919
59475,23540,16925
59437,23571,16932
59399,23607,16934
59371,23632,16936
59327,23670,16942
59306,23687,16946
59269,23719,16951
59239,23741,16958
59215,23759,16964
59161,23809,16968
59127,23840,16971
59079,23879,16980
59055,23898,16985
58993,23952,16993
58979,23960,16999
58916,24019,17003
58876,24053,17009
58835,24091,17012
58814,24109,17015
58752,24170,17015
58704,24213,17019
58664,24245,17027
58621,24284,17031
58566,24337,17033
58525,24375,17036
58486,24413,17036
58428,24462,17045
58396,24497,17042
58340,24544,17051
58290,24585,17057
58230,24641,17061
58164,24699,17069
58113,24742,17077
58047,24804,17081
58004,24846,17082
57948,24901,17083
57875,24971,17086
57827,25009,17096
57745,25082,17104
57704,25116,17110
57630,25180,17120
57573,25227,17130
57542,25255,17133
57485,25305,17140
57422,25366,17141
57381,25401,17147
57308,25469,17152
57271,25501,17157
57217,25547,17164
57154,25599,17175
57081,25668,17179
57028,25707,17193
56973,25758,17196
56900,25824,17203
56818,25899,17209
56748,25964,17214
56672,26032,17221
56592,26105,17228
56517,26170,17238
56429,26246,17250
56352,26315,17258
56293,26368,17264
56216,26436,17273
56125,26521,17279
56058,26581,17284
55967,26668,17287
55911,26721,17290
55823,26797,17302
55740,26875,17307
55659,26944,17318
55609,26985,17327
55500,27092,17328
55430,27154,17335
55335,27245,17339
55242,27328,17349
55161,27402,17356
55086,27477,17356
54989,27568,17362
54909,27641,17367
54800,27746,17371
54715,27831,17371
54633,27903,17381
54563,27963,17390
54457,28057,17402
54397,28110,17409
54286,28218,17412
54204,28290,17422
54106,28380,17430
54037,28442,17435
53936,28534,17444
