neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58750,24629,16636
58783,24596,16636
58810,24566,16639
58834,24544,16637
58865,24513,16637
58880,24499,16636
58891,24488,16636
58927,24454,16633
58954,24425,16633
58981,24395,16636
59010,24367,16634
59031,24348,16632
59054,24323,16634
59093,24287,16631
59120,24260,16631
59138,24240,16633
59166,24207,16637
59176,24197,16637
59218,24157,16634
59240,24132,16637
59279,24091,16638
59304,24065,16637
59332,24035,16639
59365,24002,16639
59374,23996,16636
59419,23949,16638
59432,23934,16638
59463,23899,16641
59485,23874,16644
59502,23856,16645
59531,23828,16643
59558,23800,16644
59582,23777,16643
59600,23756,16646
59613,23741,16647
59622,23731,16648
59649,23701,16650
59677,23669,16654
59702,23640,16657
59715,23628,16656
59735,23605,16658
59774,23560,16661
59779,23557,16659
59808,23524,16662
59822,23510,16660
59852,23479,16661
59866,23461,16665
59891,23434,16667
59904,23421,16667
59923,23401,16667
59947,23374,16668
59963,23355,16671
59987,23330,16671
60005,23317,16666
60024,23300,16664
60052,23273,16663
60068,23258,16662
60080,23245,16662
60104,23221,16662
60102,23221,16664
60114,23206,16667
60116,23202,16669
60131,23186,16670
60138,23172,16677
60169,23140,16678
60176,23133,16678
60183,23125,16678
60201,23107,16678
60206,23099,16680
60241,23063,16680
60249,23055,16680
60278,23022,16684
60298,23004,16682
60326,22970,16687
60322,22972,16689
60356,22939,16687
60353,22944,16685
60365,22930,16686
60365,22928,16686
60381,22914,16684
60378,22912,16689
60391,22901,16687
60404,22886,16689
60403,22879,16696
60407,22871,16700
60418,22857,16702
60407,22866,16704
60412,22858,16707
60419,22847,16710
60429,22830,16717
60429,22828,16719
60436,22815,16725
60435,22812,16726
60436,22808,16729
60427,22818,16728
60418,22823,16731
60431,22804,16737
60425,22808,16739
60447,22788,16736
60432,22801,16738
60442,22790,16738
60424,22800,16746
60431,22790,16749
60438,22781,16751
60436,22779,16754
60437,22777,16755
60445,22770,16754
60439,22770,16760
60450,22754,16765
60451,22752,16766
60452,22745,16771
60450,22743,16775
60456,22737,16775
60440,22751,16775
60436,22750,16780
60416,22773,16777
60422,22763,16781
60404,22778,16784
60408,22772,16785
60384,22793,16787
60403,22774,16787
60385,22789,16790
60364,22812,16788
60352,22822,16790
60340,22828,16794
60344,22823,16795
60324,22837,16801
60299,22857,16805
60280,22878,16803
60266,22889,16806
60254,22897,16810
60242,22911,16807
60210,22939,16811
60202,22942,16815
60174,22971,16814
60161,22981,16816
60145,22995,16818
60141,22993,16821
60136,22997,16822
60130,22995,16829
60097,23023,16834
60078,23040,16836
60064,23048,16842
60031,23081,16841
60013,23099,16841
59980,23126,16845
59958,23142,16851
59938,23159,16854
59917,23174,16859
59875,23215,16860
59860,23226,16863
59816,23268,16865
59803,23276,16869
59772,23302,16874
59733,23336,16879
59722,23346,16880
59681,23384,16883
59670,23389,16889
59643,23410,16895
59608,23441,16899
59574,23469,16905
59563,23477,16907
59540,23491,16916
59504,23522,16920
59473,23546,16927
59438,23575,16933
59402,23609,16935
59373,23635,16937
59328,23674,16943
59309,23689,16947
59271,23721,16953
59241,23744,16960
59214,23765,16965
59162,23813,16969
59125,23846,16973
59078,23885,16981
59053,23905,16985
58994,23956,16993
58980,23964,16999
58915,24026,17002
58876,24059,17008
58837,24095,17011
58814,24114,17014
58753,24173,17016
58704,24217,17021
58662,24251,17029
58619,24290,17033
58563,24343,17035
58520,24383,17038
58485,24416,17038
58426,24466,17047
58392,24503,17043
58334,24552,17052
58287,24593,17058
58224,24652,17062
58160,24708,17070
58108,24752,17078
58038,24818,17082
58001,24854,17083
57939,24915,17084
57868,24983,17087
57822,25017,17098
57737,25094,17106
57700,25124,17112
57623,25191,17122
57567,25237,17132
57532,25269,17135
57478,25316,17142
57413,25379,17144
57372,25414,17150
57301,25481,17154
57262,25514,17160
57209,25560,17167
57147,25611,17178
57073,25681,17182
57021,25719,17196
56964,25773,17199
56892,25838,17206
56811,25913,17212
56734,25985,17217
56662,26047,17224
56581,26121,17231
56507,26184,17242
56416,26263,17254
56341,26331,17261
56282,26384,17267
56208,26449,17275
56109,26542,17281
56051,26594,17287
55960,26681,17290
55905,26733,17293
55819,26807,17305
55732,26887,17311
55654,26954,17322
55601,26999,17330
55494,27105,17331
55426,27165,17338
55329,27258,17342
55237,27341,17351
55157,27414,17357
55084,27487,17357
54983,27582,17363
54908,27651,17369
54802,27753,17373
54712,27842,17373
54631,27913,17383
54563,27972,17391
54453,28070,17403
54392,28124,17410
54282,28230,17412
54200,28300,17424
54106,28386,17432
54035,28452,17437
53938,28540,17446
