Smokes,Does not smoke
19474,80549
20243,79777
20623,79395
20152,79866
20462,79556
20083,79935
20375,79640
20024,79991
20280,79735
19886,80129
20132,79883
19801,80214
20100,79915
19755,80259
20107,79905
19744,80268
20030,79981
19673,80338
20014,79997
19656,80355
19953,80058
19606,80405
19887,80123
19520,80490
19816,80193
19466,80543
19816,80192
19467,80539
19797,80209
19459,80547
19777,80229
19420,80586
19719,80285
19390,80613
19707,80296
19376,80627
19676,80326
19367,80635
19704,80298
19393,80609
19708,80293
19372,80629
19675,80325
19342,80658
19646,80353
19328,80671
19628,80370
19324,80671
19639,80356
19335,80659
19649,80343
19330,80662
19642,80350
19318,80674
19633,80359
19309,80682
19627,80362
19294,80695
19617,80371
19292,80696
19617,80371
19292,80696
19617,80371
19291,80696
19615,80372
19289,80698
19615,80372
19289,80698
19615,80372
19289,80698
19615,80372
19289,80698
19615,80371
19289,80697
19615,80370
19292,80692
19621,80363
19294,80690
19624,80360
19295,80688
19623,80360
19295,80687
19622,80360
19290,80691
19621,80358
19289,80690
19621,80358
19289,80690
19621,80358
19289,80689
19620,80358
19289,80688
19619,80358
19289,80688
19619,80357
19293,80683
19623,80353
19297,80679
19626,80347
19297,80676
19626,80347
19309,80663
19638,80334
19316,80656
19639,80332
19316,80655
19639,80331
19316,80654
19639,80331
19316,80654
19639,80330
19318,80651
19641,80328
19319,80650
19641,80328
19319,80650
19640,80328
19319,80649
19640,80328
19319,80647
19639,80327
19319,80647
19639,80327
19319,80647
19639,80326
19318,80646
19638,80326
19318,80646
19638,80326
19318,80646
19638,80324
19318,80644
19638,80324
19318,80643
19638,80323
19318,80643
19638,80323
19318,80642
19638,80322
19317,80642
19638,80321
19317,80641
19637,80321
19315,80640
19630,80325
19314,80640
19623,80331
19314,80640
19623,80331
19314,80639
19623,80330
19318,80633
19622,80329
19318,80633
19622,80328
19318,80632
19622,80327
19317,80632
19622,80326
19317,80631
19622,80326
19317,80631
19622,80326
19317,80631
19622,80326
19317,80631
19622,80326
19316,80631
19622,80325
19316,80630
19622,80324
19316,80630
19622,80324
19316,80629
19622,80323
19316,80629
19622,80323
19316,80629
19622,80322
19315,80629
19622,80322
19315,80629
19622,80321
19314,80629
19622,80321
19314,80629
19622,80321
19314,80629
19621,80321
19314,80628
19621,80321
19314,80628
19621,80321
19313,80628
19616,80325
19309,80630
19613,80326
19309,80629
19613,80325
19309,80629
19613,80325
19309,80629
19613,80325
19309,80629
19613,80325
19309,80629
19613,80325
19316,80621
19616,80321
19316,80620
19615,80321
19316,80620
19615,80321
19316,80620
19615,80321
19316,80620
19615,80321
19316,80620
19615,80321
19316,80620
19615,80321
19316,80620
19615,80321
19316,80620
19615,80321
19316,80620
19616,80317
19315,80618
19616,80317
19315,80618
19616,80317
19315,80618
19613,80319
19303,80629
19612,80320
19302,80629
19612,80319
19302,80629
19611,80319
19302,80628
19611,80319
19302,80628
19611,80318
19301,80628
19611,80318
19301,80627
19611,80317
19301,80627
19611,80317
19301,80627
19612,80315
19302,80625
19612,80314
19301,80625
19612,80314
19301,80623
19611,80313
19305,80619
19617,80307
19311,80613
