POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
400,124,115,67,4,5,99308
399,122,112,70,4,5,99311
394,124,113,70,3,6,99313
382,134,111,71,4,6,99315
382,134,110,72,4,6,99315
374,136,111,71,5,8,99318
372,135,111,71,5,8,99321
365,136,111,68,7,9,99327
363,136,111,69,7,9,99328
357,138,110,67,7,9,99335
352,142,111,65,8,9,99336
348,144,112,65,8,9,99337
344,143,110,66,7,11,99342
343,142,109,64,7,12,99346
339,144,106,66,6,14,99348
329,149,105,65,7,15,99353
327,150,106,62,9,15,99354
319,153,104,57,11,15,99364
318,155,104,56,12,15,99363
315,155,103,56,11,16,99367
312,153,103,53,13,16,99373
309,153,105,53,12,16,99375
299,162,104,53,8,20,99377
297,163,104,53,6,22,99378
296,160,105,53,6,22,99381
296,158,105,53,5,23,99383
293,158,103,52,5,24,99388
283,160,104,52,4,26,99394
281,161,103,54,4,26,99394
282,163,103,53,5,26,99391
283,163,103,51,7,26,99390
287,164,100,50,7,27,99388
287,165,100,50,7,27,99387
288,165,99,51,7,27,99386
288,161,100,49,7,27,99391
286,162,101,49,6,28,99391
283,166,99,48,5,30,99392
284,169,99,48,5,30,99388
279,169,99,50,5,30,99391
273,173,96,50,5,31,99395
274,169,97,50,4,32,99397
276,166,96,48,5,33,99399
273,167,96,48,5,33,99401
273,167,96,48,4,34,99401
268,172,95,48,5,34,99401
269,173,95,48,5,34,99399
270,171,93,51,4,35,99399
267,172,92,52,4,35,99401
263,169,97,53,2,37,99402
263,170,96,51,3,37,99403
263,169,96,52,3,37,99403
261,166,96,54,2,38,99406
261,163,94,55,2,38,99410
260,164,92,54,4,38,99411
259,161,93,54,4,38,99414
257,159,94,54,4,38,99417
256,159,93,54,4,38,99419
251,157,92,53,4,38,99428
250,154,94,53,4,38,99430
246,151,90,55,5,38,99438
245,151,88,53,8,38,99440
244,150,85,53,7,40,99444
242,152,84,52,9,40,99444
243,151,83,52,9,40,99445
235,152,83,47,12,40,99454
236,149,86,46,12,41,99453
235,149,86,46,12,41,99454
235,149,85,43,13,42,99456
231,148,82,45,10,44,99463
228,148,81,46,8,46,99466
229,144,84,45,7,47,99467
229,138,87,45,7,47,99470
228,138,87,45,5,49,99471
224,138,86,46,4,50,99475
217,143,86,45,6,50,99476
213,144,84,46,5,51,99480
215,144,83,47,5,51,99478
214,144,84,48,5,51,99477
214,141,85,47,7,51,99478
215,141,85,47,7,51,99477
216,134,86,48,7,51,99481
212,132,87,48,6,52,99486
210,131,86,48,5,53,99490
216,130,87,47,4,55,99484
217,130,87,47,4,55,99483
222,127,88,49,3,56,99478
221,128,87,48,4,56,99479
220,126,88,48,4,56,99481
218,123,90,48,4,56,99484
217,122,89,50,3,57,99485
216,121,89,49,3,57,99488
215,119,91,49,3,57,99489
214,120,89,49,3,57,99491
212,119,86,49,3,57,99497
213,116,85,49,2,58,99500
208,117,87,48,3,58,99502
204,116,88,48,2,58,99507
203,116,89,48,2,58,99507
203,116,90,47,3,58,99506
202,116,90,47,3,58,99507
203,114,93,47,3,58,99505
200,115,93,46,4,58,99507
194,114,94,46,3,59,99513
195,113,95,46,3,59,99512
199,111,95,46,2,60,99510
200,110,95,47,2,60,99509
201,104,99,47,2,60,99510
200,106,98,48,2,60,99509
195,104,100,47,3,60,99514
199,104,99,47,3,60,99511
200,103,99,46,4,60,99511
202,104,99,44,5,60,99509
204,102,97,46,5,60,99509
207,101,94,46,5,60,99510
211,100,93,48,5,60,99506
211,101,92,48,4,61,99506
210,102,91,47,3,63,99507
208,100,92,47,3,63,99510
211,99,92,47,3,63,99508
216,99,91,47,3,63,99504
217,99,92,47,3,63,99502
219,98,92,47,3,63,99501
222,97,92,47,3,63,99499
225,96,90,48,3,63,99498
228,95,92,47,3,63,99495
228,95,92,47,3,63,99495
228,96,90,48,3,63,99495
226,96,87,49,3,63,99499
226,96,87,49,3,63,99499
