POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
407,124,115,67,6,3,99301
405,123,115,68,4,5,99303
396,129,112,70,3,6,99307
391,131,113,69,3,6,99310
385,137,113,70,3,6,99309
384,138,112,71,4,6,99308
381,136,113,70,5,7,99311
375,137,114,69,6,8,99314
369,142,115,68,6,9,99314
362,145,115,69,7,9,99316
361,147,115,68,8,9,99315
358,145,116,67,8,9,99320
353,148,113,66,9,9,99325
349,149,114,65,5,12,99329
344,150,110,65,7,12,99335
342,150,110,64,6,14,99337
334,153,108,65,8,14,99341
329,157,108,63,9,14,99343
321,157,110,62,10,14,99349
318,159,109,62,9,14,99352
316,154,108,58,9,15,99363
315,154,109,58,9,15,99363
303,161,109,58,10,15,99367
300,163,108,59,7,18,99368
299,162,110,58,5,19,99370
297,162,110,58,4,20,99372
296,162,110,58,4,20,99373
294,161,110,58,3,21,99376
290,161,108,57,5,21,99381
285,159,109,56,4,22,99388
283,160,107,55,6,22,99390
286,160,108,55,6,22,99386
286,159,105,55,6,23,99389
289,161,105,55,6,23,99384
288,161,104,57,6,23,99384
285,163,105,57,6,23,99384
281,167,106,56,6,24,99383
280,167,106,56,5,25,99384
282,166,106,56,4,26,99383
277,164,108,56,4,26,99388
275,164,107,55,3,28,99391
272,165,105,53,5,28,99395
271,162,107,51,5,29,99398
269,163,107,51,4,30,99399
270,164,108,51,4,30,99396
268,162,109,51,3,31,99399
262,165,110,50,3,32,99401
263,165,109,51,3,32,99400
260,160,109,53,3,32,99406
255,159,108,53,2,33,99413
255,159,107,54,1,34,99413
254,158,106,53,2,34,99416
251,158,106,52,3,34,99419
249,159,103,54,2,35,99421
248,158,100,52,4,35,99426
246,157,100,51,4,35,99430
245,152,102,50,4,35,99435
245,152,101,51,4,35,99435
244,152,97,51,3,36,99440
243,150,98,49,3,36,99444
241,152,97,49,5,36,99443
238,150,96,48,7,37,99447
237,151,95,47,8,37,99448
236,149,93,48,8,37,99452
236,149,93,47,8,38,99452
234,150,92,46,8,38,99455
232,146,92,45,7,40,99461
231,148,92,45,7,40,99460
232,147,94,45,5,41,99459
231,142,95,45,6,41,99463
226,140,96,45,5,42,99469
229,139,95,47,4,43,99466
224,139,94,48,3,44,99471
224,139,95,46,3,44,99472
217,142,92,47,1,46,99478
214,144,92,47,1,46,99479
210,142,92,45,3,46,99485
214,138,89,44,5,46,99487
212,137,89,44,5,46,99490
212,134,90,44,4,47,99492
212,135,88,46,4,47,99491
210,128,91,46,4,47,99497
211,127,92,47,2,49,99495
210,124,92,47,1,50,99499
211,125,91,47,2,50,99497
213,120,94,47,1,51,99497
217,119,94,45,3,51,99494
215,119,94,45,3,51,99496
216,116,97,45,3,51,99495
217,115,96,46,2,52,99495
215,114,98,46,2,52,99496
214,111,97,47,1,53,99500
214,108,100,47,1,53,99500
214,107,101,47,1,53,99500
213,107,101,47,1,53,99501
212,107,103,47,1,53,99500
213,106,104,47,1,53,99499
209,102,101,46,2,53,99510
208,102,102,46,2,53,99510
209,103,101,46,3,53,99508
209,103,102,46,3,53,99507
210,101,103,46,3,53,99507
209,102,101,47,1,55,99508
204,104,98,48,1,55,99513
207,104,99,46,2,55,99510
208,105,99,46,2,55,99508
205,104,101,46,2,55,99510
205,103,102,46,1,56,99510
205,102,101,46,1,56,99512
206,102,99,48,1,56,99511
206,100,99,50,2,56,99510
206,100,99,50,2,56,99510
210,100,99,50,3,56,99505
214,99,99,48,4,56,99503
213,98,98,48,5,56,99505
213,97,97,48,6,56,99506
215,95,98,49,6,56,99504
214,92,98,46,5,57,99511
212,94,98,45,4,59,99511
210,91,99,45,3,60,99515
213,91,98,45,3,60,99513
219,88,99,46,2,61,99508
218,87,99,46,2,61,99510
219,86,97,45,2,62,99512
221,83,96,46,2,62,99513
222,83,97,45,2,62,99512
222,81,97,45,2,62,99514
222,81,96,45,2,62,99515
224,80,97,45,2,62,99513
227,80,97,44,3,62,99510
