POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
400,124,115,67,4,5,99308
397,123,114,68,4,5,99312
387,130,111,72,3,6,99314
385,133,111,71,4,6,99313
382,133,110,72,3,7,99316
377,137,110,70,3,8,99318
371,138,109,70,4,9,99322
365,136,112,66,7,9,99328
361,136,110,68,7,9,99332
357,139,109,68,7,9,99334
355,142,110,67,8,9,99332
356,141,110,65,8,10,99333
356,139,108,66,8,10,99336
354,140,106,66,7,12,99338
349,143,103,69,6,13,99340
342,143,101,68,7,14,99348
336,145,101,66,7,15,99353
326,150,101,64,6,15,99361
326,146,101,60,9,15,99366
324,146,98,60,8,16,99371
314,147,99,58,9,16,99380
305,148,100,58,9,16,99387
304,149,96,60,8,17,99389
299,153,95,59,6,19,99392
297,153,95,59,5,20,99394
291,155,95,59,3,22,99398
286,150,99,57,4,22,99405
284,149,99,57,3,23,99408
277,152,98,56,5,23,99412
276,152,99,55,5,24,99412
281,151,98,54,7,24,99408
282,152,95,54,6,25,99409
279,151,94,54,5,26,99414
277,151,94,54,5,26,99416
277,152,93,54,4,27,99416
276,152,90,53,5,27,99420
275,151,90,51,6,27,99423
273,155,89,52,6,27,99421
266,154,90,51,6,28,99428
262,157,89,49,5,30,99431
261,157,89,49,5,30,99432
259,154,90,49,5,30,99436
253,155,88,49,3,32,99443
254,155,90,47,4,33,99440
250,160,89,47,3,34,99440
250,159,90,46,3,34,99441
250,160,89,48,2,35,99439
246,159,90,50,2,35,99441
246,156,91,51,1,36,99442
247,155,91,50,2,36,99442
245,158,89,52,1,37,99441
244,154,89,53,1,37,99445
245,153,87,55,1,37,99445
243,148,90,54,2,37,99449
245,147,90,54,2,37,99448
249,146,89,55,2,37,99445
245,144,90,56,2,37,99449
243,145,89,57,2,37,99450
242,144,90,57,2,37,99451
239,144,88,54,3,37,99458
238,142,87,53,5,37,99461
236,140,87,52,4,38,99466
237,139,85,51,4,38,99469
234,136,84,50,6,38,99475
228,129,85,49,7,38,99487
225,128,86,48,7,39,99490
224,128,85,47,8,39,99492
223,128,87,46,8,39,99492
221,124,85,46,8,40,99499
219,121,85,46,7,41,99504
221,122,84,47,7,41,99501
221,120,85,48,5,43,99501
217,121,85,46,4,44,99506
215,122,83,46,4,44,99509
208,125,85,42,6,44,99513
207,122,84,40,5,45,99520
206,121,85,40,5,45,99521
204,119,86,39,5,45,99525
205,118,84,39,5,46,99526
206,117,85,37,7,46,99525
203,115,86,36,9,46,99528
203,114,87,36,8,47,99528
204,109,84,38,6,49,99533
206,109,83,38,7,49,99531
214,108,84,37,4,52,99524
215,106,86,37,3,53,99523
213,105,87,38,4,53,99523
215,101,90,39,3,54,99521
216,97,91,40,2,55,99522
215,97,90,40,2,55,99524
213,97,91,40,2,55,99525
212,95,90,40,2,55,99529
208,97,91,40,2,55,99530
210,96,90,40,2,55,99530
209,95,92,40,1,56,99530
208,95,92,40,1,56,99531
206,93,93,40,1,56,99534
205,89,95,40,1,56,99537
203,90,95,39,2,56,99538
205,90,94,38,3,56,99537
205,89,95,38,3,56,99537
202,89,96,38,3,56,99539
198,90,95,40,3,56,99541
200,90,95,40,4,56,99538
206,89,93,41,3,57,99534
201,92,92,41,3,57,99537
203,88,95,41,3,57,99536
202,87,94,42,3,57,99538
198,89,93,42,3,57,99541
200,89,91,43,3,57,99540
202,89,90,44,3,57,99538
204,89,87,43,5,57,99538
205,89,86,43,5,57,99538
208,86,88,43,5,57,99536
209,86,88,44,4,58,99534
210,88,87,43,4,58,99533
208,89,87,42,2,60,99535
206,87,87,41,3,60,99539
206,88,86,41,3,60,99539
206,87,86,41,3,60,99540
210,87,85,42,3,60,99536
209,86,83,42,3,60,99540
214,85,83,41,3,60,99537
217,85,81,41,4,60,99535
218,85,81,41,4,60,99534
219,85,80,41,4,60,99534
220,88,79,42,4,60,99530
222,88,78,42,3,61,99529
222,86,77,43,4,61,99530
