Smokes,Does not smoke
19474,80547
20242,79779
20618,79398
20123,79893
20430,79586
20034,79982
20328,79688
19974,80041
20223,79792
19831,80184
20076,79939
19737,80277
20038,79975
19684,80329
20036,79974
19659,80351
19982,80028
19624,80386
19963,80047
19603,80407
19905,80105
19545,80465
19831,80178
19467,80541
19775,80233
19431,80577
19785,80221
19435,80571
19764,80240
19415,80589
19737,80267
19372,80632
19665,80338
19340,80662
19666,80336
19322,80679
19629,80372
19313,80688
19657,80344
19339,80662
19655,80344
19304,80695
19617,80382
19273,80726
19589,80410
19273,80726
19581,80418
19253,80745
19573,80422
19258,80737
19572,80422
19263,80730
19573,80420
19251,80740
19563,80428
19250,80741
19563,80428
19250,80738
19563,80425
19250,80738
19562,80425
19242,80745
19559,80427
19240,80745
19557,80428
19240,80745
19558,80426
19240,80744
19558,80425
19239,80744
19558,80425
19235,80747
19555,80427
19233,80749
19555,80427
19233,80749
19555,80427
19233,80749
19554,80427
19233,80748
19552,80427
19226,80751
19546,80431
19213,80764
19530,80447
19207,80768
19525,80450
19206,80769
19525,80450
19206,80767
19530,80443
19205,80766
19528,80443
19205,80766
19528,80443
19203,80766
19527,80442
19203,80766
19527,80442
19203,80766
19526,80442
19203,80765
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80764
19526,80441
19203,80763
19526,80440
19203,80763
19526,80440
19203,80763
19526,80440
19203,80763
19526,80440
19203,80763
19526,80440
19203,80762
19525,80439
19203,80761
19527,80435
19202,80760
19527,80434
19201,80760
19527,80434
19202,80757
19527,80432
19202,80756
19526,80432
19202,80755
19525,80430
19203,80752
19527,80428
19204,80751
19527,80427
19203,80751
19523,80430
19198,80754
19514,80438
19192,80760
19509,80443
19189,80763
19506,80444
19189,80761
19506,80444
19189,80761
19506,80444
19189,80761
19506,80444
19187,80760
19506,80441
19189,80757
19512,80434
19196,80750
19515,80431
19199,80744
19513,80429
19199,80743
19513,80429
19199,80742
19515,80425
19198,80742
19515,80425
19197,80741
19514,80424
19197,80740
19520,80417
19199,80738
19519,80416
19199,80736
19519,80416
19199,80736
19519,80416
19199,80735
19519,80415
19199,80733
19519,80413
19199,80733
19519,80413
19199,80733
19519,80413
19199,80733
19519,80413
19199,80732
19519,80412
19199,80732
19519,80412
19199,80732
19519,80412
19199,80732
19519,80411
19200,80729
19521,80408
19200,80729
19521,80408
19200,80728
19521,80407
19200,80728
19521,80407
19200,80728
19521,80407
19200,80728
19521,80407
19200,80727
19520,80407
19200,80727
19519,80407
19200,80726
19519,80407
19200,80725
19519,80406
19200,80725
19519,80406
19200,80725
19519,80405
19200,80724
19519,80405
19200,80723
19519,80404
19197,80724
19519,80402
19197,80723
19519,80401
19197,80723
19519,80401
19197,80723
19519,80401
19197,80723
19517,80402
19194,80725
19516,80403
19194,80725
19516,80403
19194,80725
19516,80403
19194,80724
19516,80402
19194,80724
19516,80401
19194,80723
19516,80401
19193,80723
19516,80400
19193,80723
