Smokes,Does not smoke
19474,80547
20242,79779
20616,79404
20123,79895
20425,79593
20032,79986
20324,79694
19973,80044
20217,79800
19810,80207
20059,79958
19727,80290
20034,79982
19691,80325
20044,79971
19679,80336
20008,80006
19648,80366
19990,80024
19641,80373
19940,80073
19588,80425
19871,80142
19515,80498
19826,80187
19486,80526
19839,80173
19491,80520
19821,80189
19470,80540
19793,80217
19429,80580
19730,80277
19399,80608
19719,80288
19385,80622
19691,80315
19377,80629
19716,80290
19403,80603
19723,80282
19382,80623
19688,80316
19352,80652
19659,80345
19338,80666
19641,80360
19329,80672
19638,80362
19329,80670
19637,80362
19327,80669
19636,80360
19327,80669
19633,80360
19325,80668
19632,80361
19325,80666
19631,80360
19325,80666
19631,80360
19325,80666
19630,80359
19324,80665
19630,80359
19324,80665
19630,80359
19324,80665
19630,80359
19324,80665
19630,80358
19323,80665
19630,80358
19323,80665
19626,80360
19321,80664
19631,80354
19318,80667
19625,80360
19303,80681
19607,80376
19288,80695
19596,80386
19273,80708
19571,80410
19234,80746
19544,80436
19196,80784
19506,80473
19163,80816
19471,80508
19141,80838
19459,80519
19119,80858
19449,80526
19118,80857
19449,80525
19118,80856
19448,80525
19111,80860
19440,80531
19089,80881
19422,80547
19069,80900
19409,80560
19060,80909
19396,80572
19056,80912
19395,80572
19065,80902
19409,80558
19098,80869
19432,80535
19116,80851
19434,80533
19116,80851
19433,80533
19116,80850
19433,80533
19116,80850
19433,80533
19116,80849
19432,80533
19116,80849
19432,80531
19115,80848
19432,80531
19115,80848
19432,80531
19115,80848
19432,80531
19115,80848
19432,80531
19115,80848
19432,80531
19114,80848
19438,80523
19118,80842
19452,80508
19141,80819
19470,80488
19161,80797
19487,80471
19181,80777
19505,80453
19194,80764
19511,80446
19201,80755
19524,80431
19204,80750
19531,80422
19217,80736
19561,80390
19270,80681
19612,80339
19306,80644
19652,80298
19344,80606
19684,80265
19364,80585
19695,80254
19380,80569
19701,80248
19392,80556
19710,80237
19392,80554
19708,80237
19384,80561
19705,80240
19383,80562
19704,80240
19383,80561
19704,80240
19383,80558
19703,80238
19383,80558
19703,80238
19383,80558
19703,80238
19378,80561
19698,80241
19363,80576
19677,80262
19353,80586
19656,80282
19340,80598
19643,80295
19338,80600
19643,80295
19338,80600
19643,80295
19338,80600
19642,80295
19338,80599
19642,80295
19338,80599
19642,80292
19336,80598
19642,80292
19336,80598
19642,80292
19336,80598
19642,80291
19336,80596
19641,80291
19336,80596
19641,80291
19336,80596
19641,80291
19336,80596
19641,80291
19336,80596
19641,80291
19336,80596
19641,80290
19336,80595
19640,80289
19336,80593
19640,80289
19336,80593
19640,80288
19335,80593
19640,80288
19335,80592
19640,80287
19336,80591
19643,80282
19335,80590
19643,80282
19334,80590
19643,80281
19334,80590
19643,80281
19334,80590
19643,80281
19334,80590
19643,80280
19330,80593
19643,80280
19330,80593
19643,80280
19330,80593
19643,80280
19330,80593
19643,80280
19330,80593
19643,80279
19328,80593
19643,80278
19328,80593
19643,80278
19328,80593
19643,80278
19328,80593
19643,80278
19328,80593
19643,80278
19328,80593
19643,80277
19324,80595
