Smokes,Does not smoke
19474,80547
20242,79778
20616,79404
20123,79895
20425,79593
20032,79985
20323,79693
19971,80045
20214,79802
19808,80208
20058,79957
19724,80291
20033,79982
19689,80325
20041,79972
19675,80337
19997,80015
19633,80379
19983,80029
19635,80377
19932,80080
19585,80427
19867,80145
19512,80500
19813,80199
19469,80542
19819,80191
19475,80535
19806,80203
19468,80541
19783,80226
19429,80579
19724,80282
19399,80607
19713,80293
19384,80621
19685,80320
19376,80628
19711,80293
19404,80600
19727,80276
19395,80608
19697,80304
19377,80624
19669,80331
19363,80637
19651,80346
19354,80643
19648,80348
19354,80641
19647,80348
19354,80641
19647,80347
19353,80639
19647,80345
19353,80639
19647,80345
19353,80637
19646,80344
19353,80637
19644,80345
19352,80637
19643,80346
19352,80637
19643,80346
19352,80637
19643,80345
19351,80637
19643,80345
19351,80637
19643,80345
19351,80637
19643,80344
19350,80637
19642,80343
19346,80638
19640,80344
19344,80640
19639,80344
19344,80639
19638,80343
19344,80637
19638,80343
19344,80637
19635,80345
19342,80637
19635,80343
19342,80635
19634,80343
19342,80635
19634,80343
19342,80635
19633,80343
19342,80634
19633,80343
19340,80634
19633,80341
19340,80634
19633,80341
19340,80634
19632,80341
19340,80633
19632,80341
19340,80633
19632,80341
19340,80633
19632,80341
19340,80633
19632,80340
19340,80632
19632,80340
19340,80632
19632,80340
19335,80636
19627,80344
19332,80638
19628,80340
19333,80635
19628,80340
19333,80635
19628,80340
19333,80635
19628,80340
19332,80634
19626,80339
19327,80638
19620,80345
19321,80644
19615,80349
19312,80652
19609,80355
19299,80665
19601,80363
19298,80666
19600,80362
19297,80665
19600,80362
19297,80664
19599,80362
19297,80663
19598,80362
19297,80663
19597,80360
19296,80661
19598,80358
19297,80659
19602,80354
19309,80646
19611,80343
19322,80632
19619,80335
19334,80619
19632,80321
19339,80614
19641,80311
19348,80604
19652,80300
19367,80585
19671,80279
19385,80564
19687,80262
19396,80553
19695,80254
19400,80549
19706,80243
19426,80522
19748,80200
19463,80485
19774,80172
19474,80471
19792,80152
19491,80453
19814,80130
19505,80438
19822,80121
19512,80431
19828,80115
19510,80432
19827,80114
19508,80433
19825,80116
19508,80433
19825,80115
19507,80433
19825,80115
19507,80433
19825,80115
19507,80433
19825,80115
19506,80433
19825,80114
19506,80433
19825,80114
19506,80433
19825,80114
19506,80432
19825,80113
19506,80431
19825,80112
19506,80431
19825,80112
19506,80431
19828,80107
19506,80429
19830,80105
19507,80428
19829,80105
19505,80429
19829,80105
19504,80428
19824,80108
19499,80432
19820,80111
19485,80446
19817,80114
19475,80455
19816,80114
19475,80455
19816,80114
19475,80455
19816,80112
19476,80452
19818,80110
19477,80450
19818,80109
19477,80450
19818,80108
19476,80450
19818,80108
19476,80450
19818,80107
19476,80449
19818,80107
19475,80449
19818,80106
19475,80449
19818,80104
19469,80453
19813,80109
19457,80465
19798,80124
19443,80479
19788,80133
19425,80496
19765,80156
19411,80510
19760,80161
19406,80515
19750,80171
19391,80530
19728,80193
19377,80544
19720,80201
19369,80550
19714,80204
19369,80548
19714,80203
19369,80548
19714,80203
19369,80547
