POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,116,66,6,3,99302
402,126,115,66,4,5,99305
399,127,113,69,4,5,99306
396,128,113,69,3,6,99308
387,136,112,69,4,6,99309
385,138,110,71,4,6,99309
384,140,113,70,3,8,99305
378,141,112,69,5,8,99310
373,139,115,66,7,9,99314
370,139,114,68,7,9,99316
368,139,114,68,7,9,99318
362,148,116,68,7,9,99313
359,150,116,67,8,9,99314
356,150,115,68,7,11,99316
357,152,113,69,7,12,99313
351,154,112,70,6,13,99317
350,154,112,70,6,13,99318
344,157,112,68,7,15,99320
339,158,113,66,8,15,99324
335,156,116,63,11,15,99327
335,157,116,62,11,16,99326
326,164,117,62,11,16,99327
320,167,117,62,12,16,99329
316,169,116,62,10,18,99332
317,167,117,62,8,19,99333
315,168,117,62,6,21,99334
312,169,117,62,5,22,99336
309,166,119,62,5,22,99340
294,169,119,61,6,23,99351
293,169,118,61,6,24,99352
293,169,117,62,5,25,99352
295,171,116,61,6,26,99348
295,170,115,61,7,26,99349
296,171,115,61,7,26,99347
293,171,113,63,6,27,99350
289,171,114,63,6,27,99353
290,172,112,65,5,28,99351
287,175,112,65,5,28,99351
288,177,113,64,5,29,99347
283,178,112,65,5,30,99350
277,183,113,64,5,31,99350
278,180,113,64,4,32,99352
276,182,113,62,4,33,99353
273,185,114,62,4,33,99352
275,184,115,61,3,34,99351
273,185,117,61,3,34,99350
268,188,114,59,3,36,99355
269,187,112,61,3,36,99355
265,187,115,63,3,36,99354
260,187,115,62,2,37,99360
259,186,112,62,3,37,99364
259,185,112,60,4,37,99366
256,186,112,61,4,37,99367
254,188,108,62,3,38,99370
254,185,111,60,5,38,99370
250,183,112,60,5,38,99375
248,178,113,60,5,38,99381
246,177,112,62,5,38,99383
248,176,112,63,3,40,99381
245,171,113,63,3,40,99388
239,174,112,65,3,40,99390
239,170,111,64,5,41,99393
237,169,110,64,7,41,99395
235,171,104,64,8,41,99400
235,170,104,63,8,42,99401
234,168,105,61,8,42,99405
233,166,104,60,9,42,99409
234,163,106,61,9,42,99408
233,157,108,59,9,44,99413
230,158,107,59,9,44,99416
229,157,108,59,8,45,99417
228,151,108,58,7,47,99424
227,149,108,58,8,47,99426
224,148,107,59,7,48,99430
221,150,106,58,7,49,99432
212,154,105,56,8,51,99437
210,155,103,58,8,51,99438
213,152,104,58,9,51,99436
212,152,103,58,8,52,99438
213,149,106,56,9,53,99437
215,146,108,55,9,53,99437
215,142,110,56,7,55,99438
209,142,110,56,7,55,99444
211,140,112,56,5,57,99442
215,139,110,57,4,59,99439
220,135,111,58,2,61,99436
221,134,110,59,1,62,99436
219,135,110,60,1,62,99436
219,135,110,60,1,62,99436
221,132,109,60,2,62,99437
220,129,111,60,1,63,99439
219,128,111,59,2,63,99441
215,123,115,58,3,63,99446
215,123,114,58,3,63,99447
211,123,115,58,2,64,99450
214,123,114,57,4,64,99447
210,124,116,56,4,64,99449
211,123,115,56,4,64,99450
208,123,114,55,3,66,99454
210,122,116,56,3,66,99450
211,123,115,56,2,67,99449
209,126,114,56,2,67,99449
208,125,117,54,3,67,99449
207,125,118,54,3,67,99449
207,122,121,55,3,67,99448
213,119,120,58,2,68,99443
212,120,120,58,2,68,99443
211,117,122,58,1,69,99445
212,115,124,58,1,69,99444
208,118,124,57,2,69,99445
210,118,122,58,2,69,99444
214,117,124,57,2,69,99440
216,114,123,56,4,70,99440
217,113,122,58,4,70,99439
221,113,122,58,4,70,99435
222,113,121,60,3,71,99433
221,113,119,61,3,71,99435
216,115,119,60,3,72,99438
217,114,120,59,1,74,99438
218,112,121,59,1,74,99438
222,110,121,59,1,74,99436
224,110,119,59,2,74,99435
222,107,119,59,3,74,99439
226,107,119,58,5,74,99434
229,104,119,59,5,74,99433
232,106,118,60,5,74,99428
231,105,119,60,5,74,99429
231,106,119,59,3,76,99429
231,108,119,60,3,76,99426
234,107,118,60,3,77,99424
