neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16636
58928,24454,16633
58956,24425,16633
58983,24394,16636
59012,24367,16634
59033,24347,16632
59056,24322,16634
59095,24286,16631
59122,24259,16631
59140,24239,16633
59169,24206,16637
59179,24196,16637
59221,24156,16635
59242,24131,16638
59281,24089,16639
59306,24065,16638
59334,24034,16640
59367,24001,16640
59376,23995,16637
59420,23948,16639
59434,23932,16639
59466,23897,16642
59487,23872,16645
59504,23854,16646
59533,23826,16645
59560,23798,16646
59584,23775,16645
59602,23753,16648
59615,23739,16649
59624,23729,16650
59652,23699,16652
59680,23667,16656
59705,23638,16660
59716,23626,16659
59736,23603,16661
59777,23557,16664
59782,23554,16662
59811,23521,16665
59825,23509,16663
59855,23478,16664
59869,23460,16668
59892,23432,16670
59905,23419,16670
59925,23398,16670
59951,23371,16671
59966,23352,16674
59989,23327,16675
60007,23314,16669
60026,23297,16667
60054,23270,16666
60070,23255,16665
60083,23242,16665
60107,23218,16665
60104,23218,16667
60116,23203,16670
60117,23199,16672
60132,23183,16673
60139,23169,16680
60170,23137,16681
60177,23130,16681
60184,23123,16681
60201,23105,16681
60207,23096,16682
60243,23060,16682
60250,23051,16682
60279,23018,16686
60299,23000,16684
60327,22967,16689
60322,22969,16691
60355,22937,16689
60353,22941,16687
60364,22929,16688
60366,22926,16689
60380,22914,16686
60378,22911,16691
60389,22901,16689
60403,22885,16691
60403,22878,16698
60407,22870,16702
60420,22854,16704
60407,22865,16706
60414,22855,16709
60421,22845,16712
60430,22827,16719
60430,22825,16721
60436,22813,16727
60437,22811,16728
60437,22807,16731
60428,22816,16730
60418,22823,16733
60432,22803,16739
60425,22808,16741
60447,22788,16739
60432,22801,16741
60444,22789,16741
60425,22800,16749
60433,22789,16752
60439,22780,16754
60439,22776,16758
60438,22775,16760
60446,22768,16759
60440,22769,16764
60451,22753,16769
60453,22750,16769
60453,22744,16774
60452,22741,16778
60457,22736,16778
60442,22749,16780
60437,22749,16785
60418,22771,16782
60424,22761,16786
60406,22776,16789
60410,22770,16790
60387,22790,16793
60406,22771,16793
60386,22787,16796
60367,22808,16794
60353,22820,16796
60341,22827,16800
60345,22822,16801
60324,22837,16807
60301,22855,16811
60280,22878,16809
60265,22889,16812
60253,22897,16816
60243,22910,16813
60210,22939,16817
60202,22942,16822
60174,22971,16821
60161,22981,16824
60146,22994,16826
60143,22992,16830
60139,22995,16830
60132,22995,16837
60100,23022,16842
60080,23040,16843
60066,23048,16849
60033,23081,16849
60017,23097,16848
59985,23124,16852
59963,23140,16858
59943,23157,16861
59921,23174,16866
59881,23213,16867
59866,23225,16870
59821,23268,16872
59809,23275,16876
59778,23301,16881
59739,23334,16886
59729,23343,16887
59687,23382,16890
59675,23387,16896
59647,23409,16902
59616,23436,16905
59578,23468,16911
59571,23473,16913
59546,23489,16922
59513,23517,16927
59481,23543,16933
59445,23571,16940
59409,23605,16942
59379,23632,16944
59335,23670,16950
59317,23684,16954
59278,23717,16960
59248,23740,16967
59222,23761,16972
59172,23807,16976
59136,23839,16980
59086,23881,16988
59062,23900,16993
59003,23951,17001
58988,23959,17007
58921,24021,17011
58882,24054,17017
58842,24091,17020
58818,24112,17023
58757,24172,17024
58710,24214,17029
58667,24249,17037
58625,24287,17041
58567,24343,17043
58527,24380,17046
58490,24416,17045
58431,24465,17053
58397,24502,17049
58338,24552,17058
58292,24592,17064
58228,24652,17068
58165,24707,17076
58113,24750,17084
58044,24815,17088
58005,24853,17089
57945,24912,17090
57875,24978,17093
57827,25015,17104
57743,25091,17112
57705,25123,17118
57629,25188,17128
57571,25235,17138
57539,25264,17141
57483,25313,17148
57418,25375,17150
57376,25411,17156
57306,25477,17160
57266,25512,17165
57214,25557,17172
57149,25611,17183
57075,25681,17187
57024,25718,17201
56967,25772,17204
56895,25838,17210
56814,25913,17216
56740,25982,17221
56666,26049,17228
56587,26121,17235
56510,26186,17246
56419,26265,17258
56342,26334,17265
56283,26387,17271
56211,26450,17280
56110,26545,17286
56051,26598,17292
55962,26684,17295
55906,26735,17298
55820,26809,17310
55734,26889,17316
55655,26957,17327
55604,27000,17335
55495,27108,17336
55431,27165,17343
55333,27259,17347
55241,27342,17356
55161,27415,17363
55086,27489,17364
54986,27583,17370
54908,27654,17376
54801,27757,17380
54713,27845,17380
54631,27916,17390
54563,27975,17399
54454,28072,17411
54397,28122,17418
54284,28231,17421
54201,28303,17432
54108,28387,17440
54038,28452,17445
53937,28544,17454
