Smokes,Does not smoke
19474,80547
20242,79778
20617,79401
20123,79895
20429,79589
20034,79984
20326,79692
19971,80045
20218,79798
19828,80188
20073,79943
19737,80279
20035,79981
19686,80329
20041,79973
19672,80341
19995,80018
19630,80382
19983,80029
19632,80380
19930,80082
19582,80430
19865,80147
19509,80503
19811,80201
19466,80545
19817,80192
19472,80537
19804,80204
19465,80543
19781,80227
19426,80581
19726,80279
19407,80598
19719,80285
19396,80608
19695,80309
19395,80609
19727,80277
19428,80575
19751,80252
19421,80582
19723,80280
19392,80611
19694,80309
19381,80620
19691,80309
19385,80613
19702,80296
19386,80611
19701,80296
19386,80611
19701,80296
19384,80610
19701,80293
19384,80609
19700,80293
19384,80608
19699,80292
19384,80606
19699,80291
19384,80606
19699,80291
19384,80606
19699,80291
19382,80607
19699,80290
19381,80607
19697,80291
19379,80609
19697,80291
19379,80609
19697,80291
19379,80608
19694,80291
19373,80612
19689,80294
19368,80615
19680,80303
19359,80624
19674,80308
19353,80628
19671,80310
19346,80635
19671,80310
19346,80634
19671,80309
19346,80633
19670,80309
19346,80633
19670,80309
19346,80632
19669,80309
19346,80632
19669,80309
19347,80629
19674,80302
19361,80615
19679,80297
19364,80611
19678,80296
19364,80610
19678,80296
19364,80610
19678,80296
19364,80610
19678,80296
19364,80610
19678,80296
19365,80608
19679,80294
19365,80608
19679,80294
19365,80608
19679,80294
19365,80607
19677,80294
19365,80606
19677,80294
19365,80606
19677,80294
19365,80606
19677,80294
19365,80606
19677,80293
19365,80605
19677,80293
19365,80604
19681,80288
19373,80596
19691,80277
19377,80591
19698,80270
19379,80588
19698,80269
19376,80590
19689,80277
19366,80600
19684,80282
19363,80603
19679,80287
19356,80610
19673,80293
19349,80616
19654,80310
19334,80630
19646,80318
19331,80632
19639,80324
19328,80635
19627,80335
19324,80637
19623,80338
19321,80640
19612,80349
19318,80643
19612,80349
19318,80643
19612,80348
19318,80642
19612,80347
19317,80642
19612,80347
19316,80642
19611,80347
19316,80641
19611,80346
19316,80641
19611,80346
19316,80641
19611,80346
19315,80641
19611,80345
19315,80640
19611,80344
19315,80640
19611,80344
19315,80640
19611,80344
19315,80640
19611,80344
19315,80640
19611,80344
19315,80640
19611,80343
19313,80640
19611,80342
19313,80640
19611,80342
19313,80640
19611,80342
19313,80640
19611,80342
19313,80640
19611,80342
19312,80639
19610,80339
19311,80637
19610,80338
19311,80637
19610,80338
19311,80637
19610,80337
19311,80636
19610,80337
19311,80636
19609,80337
19311,80635
19609,80337
19311,80635
19608,80337
19311,80633
19608,80336
19311,80633
19608,80335
19311,80632
19608,80335
19311,80632
19608,80335
19311,80632
19608,80335
19311,80632
19608,80335
19311,80632
19608,80335
19311,80632
19608,80335
19311,80632
19608,80334
19310,80632
19608,80333
19309,80632
19608,80333
19309,80632
19608,80333
19309,80632
19608,80331
19307,80632
19608,80331
19307,80632
19608,80331
19307,80632
19608,80331
19307,80632
19608,80331
19307,80632
19608,80331
19307,80632
19608,80330
19307,80631
19608,80330
19307,80630
19607,80330
19307,80630
19607,80330
19306,80630
19607,80329
19306,80629
19606,80329
