Smokes,Does not smoke
19474,80549
20243,79778
20623,79395
20152,79866
20462,79556
20083,79935
20375,79641
20026,79990
20280,79736
19887,80129
20132,79884
19804,80212
20107,79907
19766,80248
20126,79888
19762,80252
20045,79968
19692,80321
20023,79990
19663,80350
19972,80041
19628,80385
19900,80113
19527,80486
19839,80174
19486,80527
19842,80170
19490,80521
19821,80190
19468,80543
19793,80218
19427,80584
19731,80279
19397,80613
19719,80290
19383,80626
19691,80318
19375,80634
19716,80293
19401,80608
19723,80285
19380,80628
19688,80320
19350,80658
19659,80349
19336,80672
19644,80363
19329,80678
19643,80364
19332,80672
19655,80348
19353,80648
19667,80333
19338,80662
19658,80342
19326,80673
19647,80351
19317,80680
19639,80357
19303,80693
19630,80366
19302,80694
19630,80365
19301,80694
19630,80365
19301,80694
19630,80365
19301,80694
19630,80364
19301,80693
19630,80364
19301,80693
19630,80364
19301,80693
19630,80364
19301,80693
19630,80364
19301,80692
19629,80364
19301,80692
19629,80364
19301,80691
19627,80363
19304,80686
19633,80357
19314,80676
19645,80343
19327,80661
19660,80327
19349,80638
19672,80315
19350,80637
19672,80314
19349,80637
19672,80314
19349,80637
19672,80314
19349,80636
19671,80314
19349,80635
19671,80313
19348,80634
19671,80311
19350,80631
19671,80310
19350,80631
19671,80310
19350,80631
19671,80310
19350,80631
19671,80310
19350,80631
19672,80308
19353,80627
19673,80306
19352,80627
19673,80306
19353,80624
19681,80296
19365,80611
19683,80293
19366,80610
19683,80293
19366,80610
19683,80291
19365,80609
19683,80291
19365,80608
19683,80290
19365,80608
19683,80290
19365,80608
19683,80289
19365,80607
19683,80289
19365,80607
19683,80289
19364,80606
19683,80286
19362,80606
19683,80285
19360,80606
19675,80289
19357,80607
19669,80295
19357,80606
19668,80295
19357,80606
19666,80296
19356,80606
19666,80296
19360,80601
19665,80296
19360,80601
19665,80295
19359,80601
19665,80295
19359,80601
19665,80295
19359,80600
19665,80294
19359,80600
19665,80293
19359,80599
19671,80286
19379,80575
19696,80258
19405,80549
19726,80228
19436,80518
19738,80216
19442,80512
19743,80210
19443,80510
19741,80211
19443,80509
19741,80210
19442,80509
19741,80210
19442,80509
19741,80210
19442,80509
19741,80210
19442,80509
19741,80210
19442,80509
19741,80210
19442,80509
19741,80210
19442,80509
19741,80210
19442,80509
19741,80210
19442,80509
19741,80209
19443,80504
19741,80206
19442,80504
19740,80206
19442,80504
19740,80206
19442,80504
19740,80206
19441,80503
19734,80210
19431,80513
19723,80221
19417,80527
19714,80230
19415,80529
19712,80232
19414,80530
19712,80232
19414,80530
19711,80232
19414,80529
19711,80232
19414,80529
19711,80232
19414,80529
19711,80231
19413,80529
19711,80231
19413,80528
19712,80229
19413,80528
19712,80228
19413,80527
19712,80227
19411,80527
19710,80228
19411,80527
19710,80228
19411,80527
19710,80228
19411,80526
19710,80227
19411,80526
19710,80227
19407,80529
19707,80229
19397,80539
19687,80249
19375,80561
19652,80284
19346,80589
19643,80292
19346,80589
19643,80292
19346,80589
19643,80292
19345,80589
19643,80291
19345,80589
19643,80291
19345,80588
19642,80291
19345,80588
19642,80291
