neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58751,24629,16636
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58891,24488,16635
58927,24454,16633
58956,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59243,24132,16638
59282,24091,16639
59307,24066,16638
59335,24036,16640
59368,24003,16640
59377,23997,16637
59422,23950,16639
59435,23935,16640
59467,23900,16643
59488,23875,16646
59505,23857,16647
59534,23829,16646
59561,23801,16647
59585,23778,16646
59603,23757,16649
59616,23742,16650
59625,23732,16651
59653,23702,16653
59681,23670,16657
59706,23641,16661
59719,23629,16660
59739,23606,16662
59781,23561,16665
59786,23558,16663
59812,23526,16666
59826,23513,16664
59856,23480,16665
59870,23461,16669
59895,23434,16671
59908,23421,16671
59927,23401,16671
59952,23374,16672
59967,23355,16675
59991,23330,16675
60009,23317,16670
60028,23300,16668
60056,23273,16667
60071,23258,16666
60084,23245,16666
60108,23221,16666
60106,23221,16668
60118,23206,16671
60120,23202,16673
60135,23185,16674
60142,23171,16681
60173,23139,16682
60180,23132,16682
60187,23125,16682
60205,23107,16682
60211,23099,16684
60247,23063,16684
60255,23055,16684
60283,23022,16688
60303,23004,16686
60331,22971,16691
60327,22973,16693
60361,22940,16691
60357,22944,16689
60369,22931,16690
60370,22929,16691
60385,22916,16689
60382,22914,16692
60395,22903,16690
60407,22888,16692
60407,22881,16699
60411,22873,16703
60423,22858,16706
60411,22868,16707
60417,22859,16710
60424,22849,16713
60435,22831,16720
60435,22829,16722
60442,22816,16727
60443,22814,16728
60443,22810,16731
60434,22820,16730
60424,22826,16732
60437,22807,16738
60430,22811,16740
60451,22792,16738
60437,22804,16740
60448,22793,16740
60430,22803,16748
60437,22793,16751
60444,22784,16753
60443,22781,16757
60442,22780,16759
60450,22772,16758
60444,22773,16763
60454,22757,16768
60457,22753,16769
60457,22748,16774
60453,22746,16778
60459,22740,16778
60445,22752,16779
60439,22753,16784
60420,22775,16781
60429,22762,16785
60408,22780,16788
60412,22774,16788
60389,22794,16791
60408,22775,16791
60388,22792,16793
60367,22815,16791
60356,22824,16793
60343,22832,16798
60348,22826,16799
60327,22840,16805
60302,22861,16809
60283,22882,16807
60268,22894,16810
60257,22901,16814
60245,22915,16810
60215,22940,16814
60205,22944,16819
60179,22971,16818
60164,22982,16820
60148,22995,16821
60146,22993,16825
60142,22996,16826
60135,22995,16833
60102,23023,16838
60082,23041,16840
60068,23048,16846
60036,23080,16846
60019,23097,16846
59986,23125,16850
59965,23140,16856
59944,23158,16859
59922,23174,16864
59882,23213,16865
59866,23226,16868
59821,23269,16870
59810,23275,16875
59778,23302,16879
59741,23334,16884
59731,23343,16885
59687,23383,16888
59677,23387,16894
59648,23409,16900
59614,23436,16904
59577,23467,16910
59569,23473,16912
59544,23489,16921
59513,23515,16926
59481,23540,16933
59444,23571,16939
59407,23605,16941
59378,23632,16943
59333,23670,16949
59315,23684,16953
59276,23716,16959
59245,23740,16966
59221,23759,16971
59169,23807,16975
59134,23838,16979
59085,23880,16986
59062,23898,16991
59003,23948,17000
58989,23956,17006
58923,24018,17010
58886,24049,17016
58846,24086,17019
58821,24108,17022
58762,24166,17023
58713,24210,17028
58672,24243,17036
58629,24282,17040
58574,24335,17042
58533,24373,17044
58494,24409,17044
58433,24461,17053
58402,24494,17050
58342,24545,17059
58294,24587,17065
58229,24648,17069
58167,24703,17076
58115,24747,17084
58049,24806,17089
58007,24847,17090
57948,24905,17091
57878,24972,17094
57830,25010,17104
57746,25086,17112
57707,25119,17118
57632,25184,17128
57576,25230,17138
57544,25259,17141
57488,25308,17148
57419,25374,17150
57381,25406,17156
57309,25474,17160
57270,25508,17165
57219,25552,17172
57155,25605,17183
57080,25675,17187
57025,25716,17201
56972,25766,17204
56897,25833,17211
56815,25909,17217
56742,25977,17222
56669,26042,17229
56584,26120,17236
56513,26179,17247
56423,26256,17259
56348,26324,17266
56285,26381,17272
56214,26443,17281
56116,26535,17287
56055,26590,17293
55966,26676,17295
55909,26731,17297
55825,26804,17308
55738,26885,17314
55662,26948,17326
55613,26988,17335
55500,27100,17336
55438,27155,17343
55339,27250,17347
55246,27334,17356
55164,27408,17363
55090,27482,17363
54990,27576,17369
54914,27646,17375
54809,27747,17379
54715,27841,17379
54638,27907,17389
54565,27971,17398
54459,28066,17409
54397,28121,17416
54286,28228,17419
54206,28297,17430
54106,28389,17438
54042,28448,17443
53940,28541,17451
