POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,116,66,6,3,99302
402,126,115,66,4,5,99305
399,125,115,67,4,5,99308
389,133,113,70,3,6,99309
382,138,110,71,4,6,99312
382,138,110,71,4,6,99312
382,138,112,69,5,8,99309
373,142,112,67,6,8,99315
368,144,113,66,7,9,99316
362,145,112,67,7,9,99321
359,149,112,66,8,9,99320
356,150,112,66,8,9,99322
351,154,112,66,8,10,99322
351,154,112,67,8,10,99321
357,155,110,67,8,12,99314
354,155,110,66,7,14,99317
348,159,110,65,8,15,99318
336,164,112,63,10,15,99323
336,163,113,63,10,15,99323
335,168,113,59,11,16,99321
331,169,112,59,11,16,99325
331,167,113,57,13,16,99326
321,171,114,58,13,16,99330
317,175,114,58,10,19,99330
314,176,114,58,8,21,99332
313,176,116,58,7,22,99331
312,178,116,58,6,23,99330
307,174,118,58,6,24,99336
297,177,120,58,4,26,99341
296,177,120,60,3,27,99340
295,177,122,59,4,27,99339
296,180,122,58,6,27,99334
299,179,121,58,6,28,99332
300,180,121,56,7,28,99331
300,180,122,56,7,28,99330
299,181,120,58,7,28,99330
292,181,121,58,5,30,99336
290,183,121,58,4,32,99335
291,183,120,60,3,33,99333
285,184,120,60,3,33,99338
279,190,118,58,4,34,99340
279,187,121,58,4,34,99340
277,188,121,57,5,34,99341
271,190,123,57,3,35,99344
269,193,124,56,3,35,99343
268,193,124,56,3,35,99344
260,198,123,55,4,36,99347
262,195,123,55,3,37,99348
262,193,124,57,3,37,99347
261,193,123,57,3,37,99349
258,192,124,57,4,37,99351
261,190,123,59,4,37,99349
260,189,124,58,4,38,99350
262,188,121,60,4,38,99350
257,189,123,60,4,38,99352
256,184,118,59,6,38,99362
254,183,119,59,6,38,99364
254,181,116,60,6,38,99368
252,179,117,60,5,39,99371
251,179,112,62,4,40,99375
250,177,112,62,5,40,99377
249,173,112,62,6,41,99380
249,173,110,63,6,42,99380
250,173,106,65,7,42,99380
250,171,106,65,7,42,99382
243,176,108,62,8,42,99384
243,174,108,61,9,42,99386
244,169,109,62,9,42,99388
243,164,111,61,9,43,99392
244,164,109,61,9,43,99393
238,164,110,60,7,45,99399
239,160,113,58,6,47,99400
240,156,116,57,7,47,99400
232,156,118,58,7,47,99405
229,156,118,57,8,47,99408
224,158,116,55,10,48,99412
218,160,114,56,9,49,99417
220,154,115,58,9,49,99418
219,151,116,56,10,50,99421
218,149,119,56,9,51,99421
218,148,120,56,9,51,99421
219,144,122,55,7,53,99423
216,142,120,55,7,54,99429
216,141,120,56,5,56,99429
222,141,118,57,3,58,99424
222,140,119,58,2,59,99423
226,134,125,58,1,60,99419
226,131,126,58,1,60,99421
224,133,126,58,1,60,99421
228,130,127,58,2,60,99418
224,130,124,59,2,60,99424
218,126,128,58,2,60,99431
216,125,130,55,4,60,99433
216,125,130,55,4,60,99433
215,126,130,55,4,60,99433
217,126,127,53,5,60,99435
213,127,130,53,4,61,99435
212,126,131,52,5,61,99436
211,127,129,54,4,62,99436
211,127,129,54,4,62,99436
212,125,133,54,4,62,99433
213,123,134,55,4,62,99432
212,123,134,54,5,62,99433
208,123,135,53,5,63,99436
209,122,135,52,4,64,99437
213,119,137,52,3,65,99434
215,118,137,54,3,65,99431
214,114,140,54,2,66,99433
213,113,140,55,2,66,99434
212,111,141,54,2,66,99437
214,112,141,53,3,66,99434
216,110,144,52,4,66,99431
217,110,144,51,5,66,99430
221,107,143,52,5,67,99428
225,107,141,53,5,67,99425
226,106,139,53,6,67,99426
223,106,139,53,5,68,99429
223,107,137,52,4,70,99430
225,104,139,52,4,70,99429
225,104,138,52,4,70,99430
227,104,138,52,4,70,99428
231,104,135,51,5,71,99426
230,102,136,51,5,71,99428
233,102,136,50,6,71,99425
236,101,134,49,7,71,99425
240,102,132,49,7,71,99422
241,101,131,51,5,73,99421
240,100,129,51,5,73,99425
244,99,128,53,5,73,99421
243,98,126,51,8,73,99424
