neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58929,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16637
59180,24197,16637
59222,24157,16635
59244,24132,16638
59283,24091,16639
59308,24065,16638
59336,24035,16640
59369,24002,16640
59378,23996,16637
59423,23949,16639
59436,23934,16640
59468,23899,16643
59490,23874,16646
59507,23856,16647
59536,23828,16646
59563,23800,16647
59587,23777,16646
59605,23756,16649
59618,23741,16650
59627,23731,16651
59655,23701,16653
59683,23669,16657
59708,23640,16661
59721,23628,16660
59741,23605,16662
59781,23560,16665
59786,23557,16663
59815,23524,16666
59829,23510,16664
59859,23479,16665
59873,23461,16669
59898,23434,16671
59911,23421,16671
59930,23401,16671
59954,23374,16672
59970,23355,16675
59994,23329,16675
60012,23316,16670
60031,23299,16668
60059,23272,16667
60075,23257,16666
60086,23245,16666
60111,23220,16666
60109,23220,16668
60121,23205,16671
60123,23201,16673
60138,23185,16674
60145,23170,16681
60176,23138,16682
60183,23131,16682
60190,23122,16682
60208,23104,16682
60213,23096,16684
60248,23060,16684
60256,23052,16684
60285,23019,16688
60305,23001,16686
60333,22967,16691
60329,22969,16693
60362,22937,16691
60360,22941,16689
60370,22929,16690
60372,22926,16690
60386,22914,16688
60384,22911,16693
60397,22900,16691
60410,22885,16693
60410,22878,16700
60414,22870,16704
60426,22855,16706
60414,22865,16708
60420,22856,16711
60426,22846,16714
60437,22828,16721
60436,22826,16723
60443,22813,16729
60444,22810,16730
60444,22807,16733
60434,22817,16731
60425,22823,16734
60437,22804,16740
60430,22809,16742
60452,22789,16739
60437,22801,16741
60449,22789,16741
60429,22800,16748
60437,22789,16751
60443,22781,16753
60443,22777,16757
60440,22778,16759
60450,22769,16758
60444,22770,16763
60455,22754,16768
60458,22750,16769
60457,22744,16774
60456,22741,16778
60461,22736,16778
60446,22749,16779
60441,22749,16784
60422,22771,16781
60428,22761,16785
60409,22777,16788
60414,22770,16789
60390,22791,16791
60409,22772,16791
60391,22787,16794
60370,22810,16792
60357,22821,16794
60346,22826,16800
60349,22822,16801
60329,22837,16806
60305,22857,16810
60285,22879,16808
60271,22890,16811
60258,22898,16815
60247,22912,16812
60215,22940,16816
60206,22943,16820
60177,22973,16819
60165,22982,16821
60149,22996,16822
60144,22995,16825
60140,22998,16826
60133,22998,16833
60100,23025,16838
60077,23045,16840
60066,23050,16846
60032,23084,16846
60015,23101,16846
59983,23128,16850
59962,23143,16856
59941,23161,16859
59919,23178,16864
59878,23217,16865
59862,23229,16867
59817,23272,16869
59803,23281,16873
59773,23306,16878
59736,23338,16883
59724,23349,16884
59683,23386,16887
59672,23391,16893
59643,23414,16899
59612,23441,16903
59576,23471,16909
59566,23478,16910
59542,23493,16919
59507,23521,16923
59476,23545,16930
59440,23574,16936
59403,23609,16938
59374,23635,16940
59328,23674,16946
59310,23688,16950
59270,23722,16956
59241,23744,16963
59217,23763,16968
59164,23812,16972
59131,23841,16976
59082,23881,16984
59055,23902,16989
58996,23952,16997
58985,23957,17003
58914,24022,17007
58877,24053,17013
58837,24090,17016
58815,24109,17019
58755,24168,17020
58706,24212,17025
58661,24249,17033
58622,24284,17037
58564,24340,17039
58524,24377,17042
58488,24412,17042
58428,24463,17051
58395,24498,17048
58335,24549,17057
58289,24589,17063
58225,24649,17067
58160,24706,17075
58110,24747,17083
58039,24814,17087
58001,24851,17088
57944,24907,17089
57870,24978,17092
57826,25011,17103
57739,25090,17111
57701,25120,17117
57625,25186,17127
57569,25232,17137
57537,25261,17140
57482,25309,17147
57417,25372,17149
57377,25406,17155
57307,25472,17159
57269,25505,17164
57215,25552,17171
57150,25606,17182
57078,25674,17186
57023,25714,17200
56967,25767,17203
56894,25833,17210
56813,25908,17216
56739,25977,17221
56666,26043,17228
56580,26121,17235
56508,26182,17245
56419,26259,17257
56342,26329,17264
56282,26383,17270
56213,26443,17279
56110,26540,17285
56051,26593,17291
55961,26677,17294
55904,26731,17297
55818,26805,17308
55736,26882,17313
55653,26954,17324
55606,26992,17333
55495,27102,17334
55430,27160,17340
55334,27252,17344
55239,27338,17353
55160,27410,17359
55085,27484,17359
54985,27578,17365
54909,27648,17371
54805,27748,17375
54715,27838,17375
54633,27910,17385
54565,27968,17394
54456,28065,17406
54395,28117,17413
54284,28225,17416
54203,28295,17427
54107,28383,17434
54037,28448,17439
53939,28537,17448
