neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16631
58666,24720,16630
58695,24689,16632
58716,24667,16632
58751,24628,16636
58784,24595,16635
58811,24565,16638
58835,24543,16636
58865,24512,16636
58880,24498,16635
58891,24487,16634
58927,24453,16632
58955,24424,16632
58982,24393,16635
59011,24365,16633
59032,24346,16631
59055,24321,16633
59094,24285,16630
59121,24257,16630
59139,24237,16632
59168,24204,16635
59178,24194,16635
59220,24153,16633
59241,24128,16636
59281,24087,16637
59306,24062,16636
59334,24031,16638
59367,23998,16638
59376,23992,16634
59420,23945,16636
59433,23930,16635
59465,23895,16638
59487,23870,16641
59504,23852,16642
59533,23824,16641
59560,23796,16642
59583,23773,16641
59601,23752,16644
59614,23737,16645
59623,23727,16646
59651,23697,16648
59679,23665,16652
59703,23636,16656
59716,23624,16655
59734,23601,16656
59776,23556,16659
59779,23553,16657
59808,23519,16660
59822,23507,16658
59852,23474,16658
59866,23456,16662
59891,23429,16664
59903,23416,16664
59923,23396,16664
59949,23369,16665
59964,23350,16668
59988,23325,16669
60006,23312,16664
60025,23295,16662
60053,23268,16661
60068,23253,16660
60081,23240,16660
60105,23215,16660
60103,23215,16662
60115,23200,16665
60117,23196,16667
60133,23179,16668
60140,23165,16675
60172,23131,16676
60178,23125,16676
60185,23118,16676
60202,23101,16676
60207,23093,16678
60242,23057,16678
60250,23049,16678
60279,23016,16682
60299,22998,16680
60327,22965,16685
60323,22966,16687
60357,22934,16685
60353,22939,16683
60363,22927,16684
60364,22925,16685
60379,22912,16682
60376,22910,16687
60388,22900,16685
60402,22884,16687
60402,22877,16694
60405,22869,16698
60417,22854,16701
60404,22864,16703
60409,22856,16706
60416,22846,16708
60428,22827,16715
60428,22824,16717
60435,22811,16723
60436,22808,16724
60434,22806,16727
60425,22816,16726
60417,22821,16729
60429,22803,16734
60422,22808,16736
60442,22789,16734
60428,22801,16736
60439,22790,16736
60421,22800,16744
60428,22790,16747
60434,22781,16749
60433,22778,16753
60430,22778,16755
60440,22769,16754
60435,22769,16759
60445,22754,16764
60446,22752,16765
60449,22744,16770
60446,22743,16774
60452,22737,16774
60436,22751,16776
60433,22749,16780
60412,22773,16777
60420,22761,16781
60401,22777,16784
60404,22772,16784
60380,22793,16787
60400,22773,16787
60381,22788,16790
60360,22811,16788
60349,22820,16790
60336,22828,16795
60340,22822,16795
60319,22837,16801
60294,22857,16805
60274,22879,16803
60260,22890,16806
60249,22897,16810
60238,22911,16807
60206,22938,16811
60200,22939,16816
60173,22965,16814
60156,22979,16817
60142,22991,16819
60139,22990,16823
60135,22993,16823
60129,22992,16830
60094,23022,16834
60074,23040,16835
60058,23050,16841
60026,23080,16841
60009,23097,16841
59975,23126,16846
59955,23139,16852
59933,23158,16854
59912,23174,16859
59871,23214,16860
59857,23225,16863
59811,23269,16865
59799,23276,16869
59768,23302,16874
59731,23334,16879
59722,23342,16880
59679,23382,16883
59668,23386,16889
59639,23409,16894
59607,23437,16898
59571,23467,16903
59563,23473,16905
59541,23486,16914
59503,23519,16919
59474,23541,16925
59438,23570,16932
59400,23606,16934
59371,23633,16935
59327,23671,16941
59309,23685,16945
59270,23718,16951
59239,23742,16958
59213,23763,16963
59166,23806,16967
59128,23839,16970
59078,23881,16978
59057,23897,16983
58996,23950,16991
58984,23956,16997
58915,24021,17001
58881,24049,17007
58837,24090,17010
58817,24107,17013
58753,24170,17014
58708,24210,17019
58665,24245,17027
58623,24283,17031
58568,24336,17033
58525,24375,17036
58490,24410,17036
58432,24457,17045
58401,24491,17042
58341,24542,17051
58296,24581,17057
58227,24646,17061
58165,24701,17068
58112,24746,17076
58040,24812,17081
58004,24847,17082
57943,24907,17083
57873,24974,17085
57828,25008,17096
57743,25085,17104
57703,25118,17110
57630,25181,17120
57576,25225,17130
57540,25258,17133
57489,25301,17140
57420,25367,17142
57379,25402,17148
57309,25468,17152
57272,25500,17156
57219,25546,17163
57154,25600,17174
57084,25666,17177
57030,25706,17191
56974,25759,17194
56900,25826,17201
56820,25899,17207
56744,25970,17212
56672,26034,17219
56591,26109,17225
56516,26173,17236
56427,26250,17248
56351,26318,17255
56289,26374,17261
56219,26435,17270
56116,26532,17276
56057,26585,17282
55968,26670,17284
55913,26722,17287
55826,26797,17299
55742,26876,17304
55666,26941,17315
55614,26984,17323
55502,27095,17324
55442,27148,17331
55338,27248,17335
55249,27327,17345
55167,27402,17352
55090,27477,17352
54988,27573,17358
54912,27643,17364
54805,27746,17368
54716,27835,17368
54636,27905,17378
54565,27967,17387
54458,28062,17399
54399,28114,17406
54286,28224,17408
54205,28294,17419
54106,28385,17427
54041,28445,17432
53938,28538,17441
