POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
399,125,115,67,4,5,99308
402,125,115,67,4,5,99305
392,133,114,69,3,6,99306
388,136,113,70,3,6,99307
384,139,111,71,4,6,99308
385,138,113,68,6,7,99306
372,142,115,68,6,8,99312
366,146,115,68,6,9,99313
364,146,115,68,7,9,99314
359,147,116,67,8,9,99317
352,151,115,68,8,9,99320
352,151,114,67,9,9,99321
344,154,114,68,7,11,99325
349,154,113,68,8,12,99319
349,154,113,67,8,13,99319
343,154,113,68,8,14,99323
331,159,112,67,9,15,99330
324,162,114,66,10,15,99332
320,166,114,63,11,16,99333
318,167,114,63,10,16,99335
316,166,117,61,12,16,99335
312,164,117,62,11,17,99340
309,166,117,63,8,20,99340
302,171,116,63,7,21,99343
298,169,117,62,7,21,99349
294,169,117,61,6,23,99353
294,168,117,60,7,23,99354
292,167,118,59,6,24,99357
284,167,119,61,5,25,99362
285,168,118,60,6,25,99361
284,172,118,59,8,25,99357
285,173,117,60,8,25,99355
288,170,118,58,9,26,99354
290,171,117,58,9,26,99352
291,172,115,60,9,26,99350
290,170,117,59,9,27,99351
285,177,116,59,5,31,99350
286,178,112,61,5,31,99350
283,178,112,62,5,31,99352
279,181,111,62,3,33,99354
277,181,113,59,6,33,99354
270,180,115,56,6,34,99362
270,180,114,56,5,35,99363
270,180,115,55,5,35,99363
267,182,115,55,4,36,99364
263,185,115,55,5,36,99364
259,188,116,53,7,36,99364
257,188,115,55,6,37,99365
255,184,119,55,5,38,99367
254,186,117,56,4,39,99367
252,186,114,58,6,39,99368
255,181,115,60,6,39,99367
252,183,113,60,6,39,99370
251,179,115,59,6,40,99373
246,178,112,60,5,41,99381
247,178,111,57,6,41,99383
247,177,112,57,5,42,99383
245,173,113,58,4,43,99387
243,168,116,56,5,43,99392
241,169,115,58,5,43,99392
240,167,112,58,9,43,99394
240,166,109,59,9,44,99396
236,169,107,59,10,44,99398
237,165,108,59,9,45,99400
236,164,108,59,9,45,99402
230,162,106,58,9,46,99412
231,158,107,58,7,48,99414
230,157,108,58,6,49,99415
232,153,111,58,6,49,99414
227,152,110,57,7,49,99421
226,150,110,58,6,50,99423
224,148,112,58,6,50,99425
222,149,112,57,6,51,99426
220,150,110,58,6,52,99427
218,151,108,55,7,53,99431
215,153,106,56,7,53,99433
216,151,107,54,9,53,99433
216,150,106,54,10,53,99434
217,150,106,54,9,54,99433
213,149,105,55,8,55,99438
214,145,106,55,8,55,99440
220,140,108,56,5,58,99436
217,142,106,58,5,58,99437
219,140,109,58,5,58,99434
219,140,111,58,3,60,99432
220,139,112,58,2,61,99431
223,138,112,58,2,61,99429
221,137,114,58,2,61,99430
221,134,114,59,2,62,99431
218,132,116,59,2,62,99434
217,131,116,58,3,62,99436
215,133,116,58,3,62,99436
218,131,118,57,4,62,99433
217,127,121,57,4,62,99435
218,125,115,57,4,62,99442
217,124,117,57,4,62,99442
215,122,119,57,4,62,99444
208,124,122,57,3,63,99446
209,124,121,58,3,63,99445
209,124,122,57,4,63,99444
209,127,123,57,3,63,99441
208,127,123,57,2,64,99442
201,129,121,55,4,64,99449
201,129,123,55,4,64,99447
203,129,122,56,4,64,99445
201,127,123,56,3,65,99448
203,126,123,56,3,65,99447
203,124,124,56,3,65,99448
204,123,124,57,3,65,99447
202,122,125,57,3,65,99449
207,118,125,58,2,66,99447
210,118,125,57,3,66,99444
214,116,126,58,3,66,99440
213,117,125,58,3,67,99440
214,116,123,58,4,67,99441
215,113,124,59,4,67,99441
215,113,124,58,3,68,99442
213,115,119,56,5,68,99447
212,115,120,56,3,70,99447
215,115,120,56,3,70,99444
216,116,116,56,4,70,99445
217,117,115,54,4,71,99445
223,114,116,53,5,71,99441
225,114,114,54,5,71,99440
225,114,112,55,5,71,99441
226,117,111,55,5,71,99438
226,116,113,55,4,72,99437
227,115,115,54,5,72,99435
229,116,113,54,6,72,99433
