neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58892,24488,16635
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16637
59180,24197,16637
59222,24157,16635
59244,24132,16638
59283,24091,16639
59308,24066,16638
59336,24035,16640
59369,24002,16640
59378,23996,16637
59422,23949,16639
59436,23934,16640
59467,23899,16643
59489,23874,16646
59506,23856,16647
59535,23828,16646
59562,23800,16647
59586,23777,16646
59604,23756,16649
59616,23742,16650
59625,23731,16651
59653,23701,16653
59681,23669,16657
59706,23640,16661
59719,23628,16660
59740,23605,16662
59778,23560,16665
59783,23556,16663
59812,23524,16666
59826,23512,16664
59856,23480,16665
59870,23462,16669
59895,23434,16671
59907,23421,16671
59927,23401,16671
59953,23374,16672
59968,23355,16675
59992,23330,16676
60010,23317,16670
60029,23300,16668
60057,23273,16667
60073,23258,16666
60086,23245,16666
60108,23221,16666
60106,23221,16668
60118,23206,16671
60120,23202,16673
60135,23186,16674
60142,23172,16681
60173,23140,16682
60180,23133,16682
60187,23125,16682
60205,23107,16682
60210,23098,16684
60245,23062,16683
60253,23054,16683
60282,23021,16687
60301,23002,16684
60329,22969,16689
60325,22971,16691
60359,22939,16689
60356,22944,16687
60367,22931,16688
60368,22929,16689
60383,22915,16686
60381,22912,16691
60394,22901,16689
60407,22886,16691
60407,22879,16698
60410,22870,16702
60422,22855,16705
60409,22865,16707
60415,22855,16709
60422,22845,16712
60433,22827,16719
60433,22825,16721
60440,22812,16727
60440,22810,16728
60439,22807,16731
60430,22817,16730
60422,22822,16733
60434,22804,16739
60428,22808,16741
60449,22789,16739
60435,22801,16740
60446,22790,16740
60429,22799,16748
60435,22790,16751
60442,22781,16753
60442,22777,16757
60440,22777,16759
60448,22769,16757
60442,22770,16762
60453,22754,16767
60455,22751,16768
60455,22744,16773
60453,22742,16776
60459,22736,16776
60443,22750,16778
60439,22749,16783
60418,22773,16780
60425,22762,16784
60407,22777,16787
60411,22771,16787
60387,22792,16790
60407,22772,16790
60388,22788,16793
60368,22810,16791
60356,22820,16793
60341,22828,16798
60345,22823,16799
60324,22838,16805
60300,22858,16809
60280,22880,16807
60267,22890,16810
60255,22898,16814
60245,22910,16810
60211,22940,16814
60204,22941,16818
60176,22970,16817
60163,22980,16820
60147,22994,16820
60144,22993,16824
60140,22996,16825
60130,22998,16832
60100,23022,16837
60078,23041,16838
60065,23048,16844
60032,23081,16844
60015,23098,16844
59983,23125,16849
59962,23139,16854
59941,23157,16857
59920,23173,16862
59879,23212,16863
59865,23222,16866
59819,23265,16867
59807,23272,16871
59776,23298,16876
59739,23330,16881
59729,23339,16882
59685,23380,16885
59674,23385,16891
59646,23407,16897
59613,23435,16900
59578,23463,16906
59569,23469,16907
59545,23484,16916
59513,23511,16920
59479,23538,16927
59446,23565,16933
59409,23599,16935
59377,23629,16937
59333,23667,16943
59314,23682,16947
59274,23716,16953
59244,23739,16960
59219,23759,16965
59168,23805,16969
59132,23837,16973
59084,23877,16981
59061,23895,16985
59001,23947,16993
58988,23954,16999
58922,24016,17003
58884,24048,17009
58842,24087,17012
58823,24103,17015
58760,24165,17016
58715,24205,17020
58668,24244,17028
58629,24279,17032
58572,24334,17034
58532,24371,17037
58493,24409,17037
58436,24457,17046
58405,24491,17043
58342,24545,17052
58299,24583,17057
58236,24642,17061
58170,24698,17069
58117,24743,17077
58047,24809,17081
58008,24847,17082
57948,24906,17083
57876,24975,17086
57830,25010,17097
57743,25089,17105
57707,25119,17111
57632,25184,17121
57577,25228,17131
57542,25260,17134
57488,25307,17141
57422,25371,17143
57384,25403,17149
57313,25470,17153
57275,25503,17158
57221,25549,17165
57159,25599,17176
57085,25669,17180
57032,25708,17194
56974,25763,17197
56903,25826,17204
56820,25903,17210
56747,25971,17215
56673,26038,17222
56590,26113,17229
56515,26177,17240
56426,26254,17251
56349,26324,17258
56290,26376,17264
56216,26439,17273
56115,26534,17279
56056,26586,17285
55966,26673,17288
55909,26726,17291
55820,26803,17303
55738,26879,17308
55660,26946,17319
55608,26989,17328
55495,27098,17329
55432,27154,17336
55332,27250,17340
55241,27331,17350
55160,27405,17357
55087,27478,17357
54985,27574,17363
54907,27646,17369
54803,27746,17373
54714,27835,17373
54633,27906,17383
54565,27964,17392
54457,28060,17404
54395,28114,17411
54285,28221,17414
54204,28291,17425
54105,28382,17433
54040,28442,17438
53937,28536,17446
