neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16632
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59057,24323,16634
59096,24287,16631
59123,24260,16631
59141,24240,16633
59170,24207,16637
59180,24197,16637
59222,24157,16635
59242,24132,16638
59281,24091,16639
59306,24066,16638
59334,24036,16640
59367,24002,16640
59376,23996,16637
59420,23949,16639
59432,23934,16639
59464,23899,16642
59486,23874,16645
59503,23855,16646
59532,23827,16645
59559,23799,16646
59583,23776,16645
59601,23753,16648
59614,23739,16649
59623,23729,16650
59651,23699,16652
59679,23667,16656
59704,23638,16659
59717,23626,16658
59738,23603,16660
59777,23558,16663
59781,23555,16661
59808,23521,16664
59821,23509,16662
59851,23478,16663
59865,23460,16667
59890,23432,16669
59902,23419,16669
59921,23399,16669
59947,23372,16670
59963,23353,16673
59986,23328,16674
60005,23314,16669
60023,23298,16667
60051,23271,16666
60068,23255,16665
60080,23243,16665
60104,23219,16665
60102,23219,16667
60113,23204,16670
60114,23200,16672
60129,23184,16673
60136,23170,16679
60167,23138,16680
60174,23131,16680
60181,23124,16679
60199,23104,16679
60204,23096,16681
60240,23060,16681
60248,23052,16680
60277,23018,16684
60297,23000,16682
60324,22967,16687
60320,22969,16689
60353,22937,16687
60350,22942,16685
60362,22929,16686
60363,22927,16687
60378,22914,16684
60375,22912,16689
60388,22901,16687
60400,22886,16689
60400,22879,16696
60404,22871,16700
60416,22856,16703
60404,22866,16704
60409,22858,16707
60416,22847,16709
60427,22829,16716
60427,22827,16717
60434,22814,16723
60435,22811,16724
60434,22809,16727
60425,22818,16726
60417,22822,16729
60428,22805,16735
60423,22808,16737
60443,22790,16735
60430,22801,16737
60441,22790,16736
60423,22800,16744
60430,22790,16747
60437,22781,16749
60436,22778,16753
60435,22777,16755
60444,22769,16754
60438,22770,16759
60449,22754,16764
60450,22752,16765
60452,22745,16770
60450,22743,16774
60456,22737,16774
60440,22751,16776
60436,22750,16781
60416,22773,16778
60422,22763,16782
60404,22778,16785
60408,22772,16785
60384,22792,16788
60404,22772,16788
60385,22788,16791
60365,22810,16789
60354,22819,16791
60340,22828,16796
60344,22823,16797
60323,22838,16803
60299,22858,16806
60280,22879,16804
60264,22891,16806
60253,22898,16810
60242,22912,16807
60209,22941,16811
60200,22943,16816
60172,22972,16814
60159,22982,16817
60145,22994,16818
60140,22993,16822
60138,22994,16823
60129,22996,16830
60098,23022,16835
60078,23040,16837
60065,23047,16842
60032,23080,16842
60016,23096,16842
59982,23124,16847
59960,23140,16853
59941,23156,16855
59918,23174,16860
59878,23213,16861
59863,23225,16864
59816,23268,16866
59805,23274,16870
59774,23299,16875
59735,23333,16880
59727,23339,16881
59683,23379,16883
59672,23384,16889
59643,23407,16894
59609,23436,16897
59577,23462,16903
59563,23473,16904
59540,23487,16913
59506,23514,16917
59473,23540,16923
59437,23569,16930
59400,23604,16932
59372,23630,16934
59327,23669,16940
59308,23684,16944
59269,23717,16950
59239,23740,16957
59212,23762,16962
59161,23809,16966
59127,23839,16970
59078,23880,16978
59053,23899,16983
58995,23949,16991
58981,23957,16997
58914,24020,17001
58877,24051,17007
58836,24090,17009
58813,24110,17012
58752,24170,17013
58704,24213,17018
58662,24247,17026
58621,24284,17030
58562,24341,17032
58525,24375,17035
58486,24413,17035
58429,24461,17044
58395,24498,17041
58339,24544,17049
58291,24586,17055
58226,24647,17059
58164,24701,17067
58111,24746,17075
58042,24809,17079
58001,24849,17080
57945,24904,17081
57870,24976,17083
57826,25009,17094
57740,25087,17102
57703,25118,17108
57626,25185,17118
57571,25230,17128
57535,25260,17131
57481,25307,17138
57415,25371,17140
57376,25404,17146
57303,25473,17150
57266,25505,17155
57213,25551,17162
57148,25605,17173
57075,25674,17177
57023,25712,17191
56964,25768,17194
56896,25829,17201
56811,25907,17207
56739,25974,17212
56666,26039,17219
56584,26114,17226
56509,26178,17237
56420,26255,17249
56343,26325,17256
56283,26379,17262
56210,26442,17271
56113,26533,17276
56051,26589,17281
55959,26678,17284
55906,26728,17287
55820,26801,17299
55734,26882,17304
55654,26949,17315
55605,26989,17324
55491,27101,17325
55429,27156,17332
55331,27250,17336
55239,27333,17345
55156,27409,17352
55084,27481,17352
54983,27576,17358
54908,27645,17364
54803,27745,17368
54714,27834,17368
54633,27905,17378
54565,27964,17387
54453,28064,17399
54396,28113,17406
54283,28222,17409
54202,28292,17420
54105,28381,17428
54037,28443,17433
53937,28534,17442
