neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16630
58666,24721,16631
58695,24690,16633
58717,24668,16632
58752,24629,16636
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16636
58928,24454,16633
58957,24425,16633
58984,24395,16636
59013,24367,16634
59034,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59168,24207,16637
59178,24197,16637
59220,24157,16635
59241,24132,16638
59281,24091,16639
59306,24066,16638
59334,24036,16640
59367,24002,16640
59376,23996,16637
59420,23949,16639
59433,23934,16639
59465,23899,16642
59487,23874,16645
59504,23856,16646
59533,23828,16645
59560,23800,16646
59584,23777,16645
59602,23755,16648
59615,23741,16649
59624,23731,16650
59652,23701,16652
59680,23669,16656
59705,23640,16660
59718,23628,16659
59739,23605,16661
59779,23560,16664
59783,23557,16662
59812,23523,16665
59826,23511,16663
59856,23480,16664
59870,23462,16668
59895,23434,16670
59907,23421,16670
59927,23401,16670
59953,23374,16671
59969,23355,16674
59992,23330,16675
60010,23317,16668
60029,23300,16666
60057,23273,16665
60073,23258,16664
60086,23245,16664
60110,23221,16664
60108,23221,16666
60119,23206,16669
60121,23201,16671
60136,23185,16672
60143,23171,16679
60174,23139,16680
60181,23132,16680
60188,23125,16680
60206,23106,16680
60210,23098,16681
60246,23062,16681
60254,23054,16681
60283,23020,16685
60303,23002,16683
60331,22969,16688
60327,22971,16690
60359,22938,16688
60354,22943,16686
60366,22930,16687
60367,22928,16688
60382,22915,16685
60379,22913,16690
60392,22902,16688
60405,22887,16690
60405,22880,16697
60409,22872,16701
60421,22857,16704
60409,22867,16705
60415,22858,16708
60421,22848,16711
60432,22830,16718
60432,22828,16720
60439,22815,16726
60440,22813,16727
60440,22810,16730
60430,22820,16729
60421,22826,16732
60434,22807,16738
60428,22810,16740
60450,22790,16737
60435,22803,16739
60446,22792,16738
60427,22803,16746
60435,22792,16749
60441,22784,16751
60440,22780,16754
60440,22778,16756
60448,22771,16754
60442,22772,16759
60452,22755,16764
60453,22753,16765
60454,22746,16770
60452,22744,16774
60458,22738,16773
60442,22752,16775
60438,22751,16780
60419,22773,16777
60424,22764,16781
60408,22777,16784
60411,22773,16784
60388,22793,16787
60408,22773,16787
60389,22789,16790
60369,22811,16788
60356,22821,16790
60344,22828,16795
60347,22824,16796
60327,22838,16802
60304,22857,16806
60283,22880,16804
60269,22891,16807
60257,22899,16811
60246,22912,16807
60214,22940,16811
60205,22943,16815
60176,22973,16812
60164,22982,16815
60147,22997,16816
60145,22995,16820
60140,22999,16821
60134,22998,16828
60101,23026,16833
60080,23045,16835
60067,23052,16841
60036,23083,16841
60017,23102,16841
59985,23128,16846
59964,23143,16852
59943,23161,16854
59920,23179,16859
59882,23216,16860
59868,23227,16863
59819,23273,16865
59810,23277,16869
59777,23305,16874
59741,23336,16879
59730,23346,16880
59688,23384,16883
59676,23390,16889
59648,23412,16895
59614,23441,16898
59580,23469,16904
59570,23476,16905
59546,23491,16914
59510,23521,16918
59482,23543,16924
59443,23574,16931
59407,23608,16933
59378,23634,16935
59333,23673,16941
59315,23687,16945
59276,23720,16951
59245,23744,16958
59222,23762,16963
59167,23813,16967
59134,23843,16970
59084,23884,16979
59062,23900,16984
59004,23950,16992
58986,23962,16998
58924,24020,17002
58884,24053,17008
58844,24089,17011
58821,24109,17014
58759,24170,17014
58713,24211,17019
58670,24246,17027
58628,24283,17030
58570,24339,17032
58529,24377,17035
58491,24414,17035
58432,24464,17044
58400,24499,17041
58339,24550,17050
58294,24589,17056
58231,24648,17060
58167,24704,17068
58115,24748,17076
58048,24811,17080
58008,24850,17081
57949,24908,17082
57879,24975,17085
57830,25012,17096
57744,25088,17104
57706,25119,17110
57629,25186,17120
57574,25231,17130
57540,25262,17133
57487,25308,17140
57422,25370,17142
57378,25408,17148
57311,25471,17152
57271,25505,17157
57216,25552,17164
57152,25605,17175
57078,25675,17179
57025,25714,17193
56969,25767,17196
56900,25829,17203
56816,25906,17209
56747,25970,17214
56670,26038,17222
56588,26113,17229
56517,26174,17239
56423,26257,17249
56350,26323,17256
56289,26377,17263
56215,26441,17272
56116,26533,17278
56056,26586,17282
55966,26673,17285
55911,26724,17289
55823,26800,17301
55742,26876,17306
55659,26948,17316
55609,26990,17324
55503,27095,17325
55433,27158,17332
55337,27249,17336
55244,27332,17346
55163,27406,17353
55090,27478,17353
54988,27574,17359
54913,27643,17364
54806,27746,17368
54717,27835,17368
54636,27906,17378
54566,27966,17387
54458,28062,17399
54399,28113,17406
54289,28220,17409
54206,28293,17419
54110,28381,17427
54045,28441,17432
53939,28538,17441
