neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58716,24668,16632
58751,24629,16636
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58892,24488,16636
58928,24454,16633
58956,24425,16633
58983,24395,16636
59012,24367,16634
59033,24348,16632
59056,24323,16634
59095,24287,16631
59122,24260,16631
59140,24240,16633
59169,24207,16637
59179,24197,16637
59221,24157,16635
59242,24132,16638
59282,24090,16639
59307,24066,16638
59335,24035,16640
59368,24002,16640
59376,23996,16637
59421,23949,16639
59435,23934,16640
59466,23899,16642
59488,23874,16645
59505,23856,16646
59534,23828,16645
59561,23800,16646
59585,23777,16645
59603,23756,16648
59616,23741,16649
59625,23731,16650
59653,23701,16652
59681,23669,16656
59706,23640,16660
59719,23628,16659
59740,23605,16661
59778,23558,16663
59783,23555,16661
59812,23522,16664
59826,23510,16662
59856,23479,16663
59870,23460,16667
59895,23433,16669
59907,23420,16669
59926,23401,16669
59953,23373,16670
59969,23354,16673
59993,23329,16674
60010,23316,16669
60028,23300,16665
60057,23272,16664
60074,23256,16663
60086,23244,16663
60110,23220,16663
60107,23220,16665
60119,23205,16668
60120,23201,16670
60135,23185,16671
60142,23171,16678
60173,23138,16679
60180,23131,16679
60187,23124,16679
60205,23106,16679
60209,23098,16681
60244,23062,16681
60252,23054,16681
60281,23021,16684
60301,23002,16682
60329,22968,16686
60325,22970,16688
60359,22938,16686
60356,22943,16684
60367,22930,16685
60368,22928,16686
60383,22915,16684
60380,22913,16688
60393,22902,16686
60405,22887,16688
60405,22880,16695
60409,22872,16699
60421,22857,16702
60409,22867,16704
60413,22859,16706
60420,22849,16709
60432,22830,16716
60432,22828,16718
60440,22813,16724
60440,22811,16725
60439,22808,16728
60430,22818,16727
60422,22823,16730
60435,22804,16736
60428,22809,16738
60449,22790,16736
60435,22802,16738
60446,22791,16737
60428,22801,16745
60434,22791,16748
60441,22782,16750
60440,22779,16754
60439,22778,16756
60447,22770,16755
60441,22771,16759
60452,22755,16764
60453,22753,16764
60455,22746,16769
60452,22744,16773
60458,22738,16773
60441,22753,16775
60438,22751,16780
60418,22774,16777
60425,22763,16781
60406,22779,16784
60410,22773,16785
60386,22794,16788
60406,22774,16788
60386,22790,16790
60366,22812,16788
60354,22822,16790
60342,22829,16795
60347,22823,16796
60325,22839,16802
60301,22859,16806
60282,22879,16804
60268,22890,16807
60254,22899,16811
60243,22913,16808
60211,22941,16812
60202,22945,16817
60177,22971,16815
60160,22984,16817
60144,22998,16819
60142,22996,16823
60137,23000,16824
60131,22999,16830
60099,23026,16835
60077,23046,16837
60064,23053,16842
60031,23086,16842
60014,23103,16842
59982,23129,16846
59958,23147,16852
59940,23162,16855
59918,23179,16860
59877,23219,16861
59863,23230,16864
59817,23274,16866
59806,23280,16870
59774,23306,16875
59737,23338,16880
59726,23348,16881
59684,23387,16884
59674,23391,16890
59645,23414,16896
59611,23444,16900
59576,23472,16906
59565,23480,16907
59542,23493,16916
59508,23522,16921
59473,23549,16927
59438,23577,16934
59401,23611,16935
59371,23639,16937
59327,23676,16943
59309,23690,16947
59270,23723,16953
59240,23746,16960
59215,23766,16965
59163,23813,16969
59128,23844,16973
59079,23885,16981
59055,23904,16986
58996,23953,16994
58983,23960,17000
58917,24022,17004
58880,24053,17010
58836,24094,17013
58816,24111,17016
58756,24169,17017
58706,24214,17022
58667,24245,17030
58621,24287,17034
58565,24341,17035
58524,24378,17038
58487,24415,17038
58428,24464,17047
58396,24499,17044
58337,24549,17053
58291,24589,17059
58223,24653,17063
58163,24706,17070
58110,24751,17078
58042,24814,17081
58002,24853,17082
57941,24913,17083
57872,24979,17086
57827,25012,17097
57739,25092,17105
57703,25122,17111
57627,25188,17121
57572,25233,17131
57537,25265,17134
57484,25311,17141
57417,25375,17143
57375,25411,17149
57306,25476,17153
57267,25510,17157
57214,25556,17164
57151,25608,17175
57078,25677,17179
57024,25716,17193
56966,25771,17196
56896,25834,17203
56812,25911,17209
56739,25977,17214
56663,26046,17221
56583,26119,17228
56507,26184,17239
56417,26261,17251
56343,26328,17258
56281,26384,17264
56210,26446,17273
56109,26540,17279
56050,26593,17285
55960,26680,17287
55904,26732,17290
55817,26806,17302
55733,26885,17307
55653,26954,17318
55603,26995,17327
55492,27105,17328
55428,27162,17335
55333,27253,17339
55240,27336,17349
55160,27407,17356
55085,27482,17356
54985,27576,17362
54906,27650,17367
54800,27752,17371
54712,27840,17371
54631,27911,17381
54565,27968,17390
54454,28066,17402
54393,28119,17408
54283,28226,17411
54205,28294,17421
54104,28387,17429
54038,28448,17434
53936,28541,17443
