POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
399,125,115,67,4,5,99308
401,126,115,67,4,5,99305
394,130,114,69,3,6,99307
387,137,112,71,4,6,99306
385,137,115,71,4,6,99305
386,137,114,69,6,7,99304
381,138,115,70,5,8,99306
372,141,117,68,7,9,99309
363,143,117,69,7,9,99315
361,145,117,69,7,9,99315
362,148,117,68,8,9,99311
355,147,116,68,8,10,99319
352,151,115,69,7,11,99318
352,153,113,69,7,12,99317
350,154,113,68,7,13,99318
342,155,113,68,7,15,99323
329,160,113,65,10,15,99331
327,160,113,65,10,15,99333
321,163,112,63,12,15,99337
319,163,112,62,11,16,99340
318,160,115,60,12,16,99342
310,165,115,60,12,16,99345
308,167,114,61,7,21,99345
307,167,114,61,6,22,99346
300,169,115,61,6,22,99350
299,168,115,61,5,23,99352
293,167,116,61,5,24,99357
288,167,117,59,6,24,99362
285,170,116,60,5,26,99361
283,170,116,60,5,26,99363
290,170,114,58,8,26,99357
289,171,113,59,7,27,99357
292,171,112,56,8,27,99357
289,173,109,58,8,27,99359
290,170,110,57,7,28,99361
290,171,109,55,6,29,99363
285,171,110,54,6,30,99367
285,173,110,54,5,31,99365
279,175,111,54,5,32,99367
275,180,111,54,4,33,99366
274,180,112,53,4,34,99366
275,178,113,51,6,34,99366
273,178,112,51,5,35,99369
271,185,110,50,4,36,99367
268,186,111,50,4,36,99368
262,190,110,49,5,37,99370
263,189,111,51,4,38,99367
258,187,110,53,4,38,99373
254,187,111,53,2,40,99376
254,185,111,53,3,40,99377
255,182,111,52,4,40,99379
255,182,108,55,4,40,99379
250,185,107,56,3,41,99381
248,183,107,56,4,41,99384
245,182,106,55,5,41,99389
245,180,106,56,5,41,99390
243,178,106,56,4,42,99394
243,175,106,57,3,43,99396
241,167,111,57,3,43,99401
238,167,109,58,5,43,99403
238,168,107,58,6,43,99403
236,167,104,60,8,44,99404
239,167,103,60,7,45,99402
236,166,102,59,8,45,99407
232,166,101,58,8,45,99413
231,166,99,56,9,45,99417
231,165,100,56,8,46,99417
229,159,105,55,7,47,99421
227,158,105,54,8,47,99424
222,152,108,55,7,48,99431
223,150,107,55,5,50,99433
222,148,106,58,4,51,99434
218,150,106,57,5,51,99436
213,151,104,58,5,52,99440
213,150,105,57,5,53,99440
206,152,102,58,6,53,99446
206,150,102,57,8,53,99447
206,149,103,57,9,53,99446
208,149,102,56,8,54,99446
208,150,103,56,7,55,99444
206,148,106,57,7,55,99444
205,145,108,57,7,55,99446
207,143,108,58,4,58,99445
208,143,107,59,4,58,99444
210,142,110,59,2,60,99440
212,138,114,58,2,61,99438
212,137,116,58,2,61,99437
213,137,116,58,2,61,99436
214,131,117,59,2,62,99438
211,132,115,60,2,62,99441
209,131,118,59,2,63,99441
209,131,118,59,2,63,99441
211,130,121,58,3,63,99437
209,129,121,57,4,63,99440
211,128,121,57,4,63,99439
209,128,121,57,3,64,99441
205,127,121,57,3,64,99446
203,126,122,58,2,65,99447
202,126,122,57,3,65,99448
201,124,124,57,3,65,99449
202,124,125,56,2,66,99448
200,126,127,55,3,66,99446
199,126,126,55,3,66,99448
199,123,127,56,3,67,99448
202,121,128,57,3,67,99445
201,122,128,56,3,67,99446
202,121,126,57,2,68,99447
202,121,124,58,2,68,99448
204,119,126,58,2,68,99446
206,117,127,58,2,68,99445
203,120,127,57,3,68,99445
208,117,126,55,3,69,99445
212,116,127,55,3,69,99441
215,115,123,57,2,70,99441
215,113,123,58,2,70,99442
213,115,122,57,2,70,99444
210,116,122,56,2,71,99446
212,114,121,56,2,72,99446
213,113,121,56,2,72,99446
216,112,121,55,2,72,99445
221,112,121,53,4,72,99440
222,111,122,52,3,73,99440
225,110,120,50,5,73,99440
227,109,121,50,5,73,99438
229,108,120,51,5,73,99437
230,109,118,52,5,73,99436
230,106,117,54,3,75,99438
230,108,114,55,3,75,99438
232,109,113,55,3,75,99436
