Smokes,Does not smoke
19474,80549
20243,79778
20623,79395
20152,79866
20462,79556
20083,79934
20377,79640
20028,79988
20282,79734
19888,80128
20133,79883
19805,80211
20102,79914
19754,80260
20105,79909
19735,80279
20018,79996
19660,80353
19992,80021
19624,80389
19934,80079
19581,80431
19860,80152
19483,80529
19797,80215
19445,80567
19807,80204
19456,80555
19786,80224
19427,80583
19752,80258
19377,80633
19672,80336
19343,80665
19670,80337
19324,80683
19634,80373
19315,80692
19662,80345
19341,80666
19660,80346
19307,80699
19622,80384
19276,80730
19594,80412
19276,80730
19585,80419
19256,80748
19577,80427
19253,80749
19573,80429
19258,80744
19575,80425
19260,80740
19572,80428
19259,80739
19572,80426
19259,80739
19571,80425
19259,80737
19571,80425
19259,80737
19571,80425
19259,80737
19571,80424
19258,80737
19571,80424
19258,80737
19571,80424
19258,80737
19571,80423
19256,80737
19571,80422
19256,80736
19568,80422
19249,80741
19563,80427
19241,80748
19545,80443
19235,80753
19541,80444
19241,80744
19555,80430
19246,80739
19559,80426
19246,80738
19564,80419
19251,80732
19566,80415
19245,80736
19559,80421
19241,80739
19557,80423
19240,80738
19556,80422
19240,80738
19556,80422
19240,80737
19554,80422
19231,80745
19544,80431
19220,80755
19532,80443
19207,80768
19516,80458
19195,80779
19502,80472
19188,80786
19495,80479
19184,80790
19495,80479
19184,80789
19495,80478
19184,80789
19495,80478
19184,80789
19495,80478
19184,80787
19494,80477
19184,80787
19494,80477
19184,80787
19494,80477
19184,80786
19494,80476
19184,80786
19494,80475
19183,80786
19494,80475
19183,80786
19494,80475
19183,80786
19494,80475
19183,80785
19494,80474
19183,80785
19493,80474
19182,80785
19492,80474
19182,80784
19492,80473
19181,80783
19491,80473
19179,80782
19484,80477
19176,80785
19481,80480
19176,80785
19481,80480
19176,80785
19474,80486
19147,80813
19444,80515
19106,80853
19412,80547
19068,80889
19383,80574
19048,80909
19372,80585
19041,80915
19371,80585
19041,80915
19371,80584
19041,80914
19371,80584
19041,80913
19371,80582
19040,80913
19371,80582
19040,80912
19371,80581
19044,80907
19381,80569
19061,80889
19386,80564
19064,80886
19386,80563
19063,80886
19386,80563
19059,80888
19386,80561
19059,80888
19386,80561
19059,80888
19386,80561
19059,80888
19386,80561
19059,80888
19386,80561
19059,80888
19386,80561
19059,80888
19386,80561
19059,80888
19386,80561
19059,80888
19386,80560
19059,80887
19386,80560
19059,80887
19386,80560
19059,80887
19386,80560
19059,80887
19386,80559
19049,80896
19382,80563
19042,80903
19379,80566
19042,80902
19379,80565
19042,80902
19379,80565
19042,80902
19378,80564
19042,80900
19378,80564
19042,80899
19378,80563
19042,80899
19378,80563
19042,80899
19378,80563
19040,80900
19378,80561
19038,80901
19378,80561
19038,80901
19378,80561
19038,80900
19377,80560
19037,80900
19377,80560
19037,80900
19377,80560
19037,80899
19377,80559
19037,80899
19377,80559
19037,80899
19377,80559
19037,80899
19377,80559
19037,80899
19377,80559
19037,80899
19377,80559
19037,80899
19377,80559
19037,80899
19377,80558
19037,80898
19378,80557
19037,80898
19378,80555
19037,80895
19377,80554
19033,80897
19377,80553
