Smokes,Does not smoke
19474,80549
20244,79775
20624,79393
20149,79868
20455,79562
20081,79936
20374,79641
20024,79991
20280,79735
19886,80128
20134,79880
19803,80211
20102,79912
19757,80256
20109,79903
19746,80266
20032,79979
19675,80336
20016,79994
19659,80350
19955,80054
19609,80400
19889,80119
19523,80485
19817,80191
19457,80551
19802,80204
19451,80553
19785,80219
19435,80569
19759,80245
19393,80611
19690,80312
19348,80653
19650,80351
19332,80669
19635,80365
19324,80676
19631,80368
19323,80676
19632,80366
19322,80675
19631,80366
19317,80680
19625,80372
19311,80685
19617,80376
19305,80685
19622,80368
19303,80685
19626,80360
19301,80684
19623,80362
19295,80690
19619,80366
19294,80691
19619,80365
19294,80690
19618,80365
19294,80689
19618,80365
19294,80689
19618,80365
19293,80689
19616,80366
19291,80690
19615,80366
19291,80690
19615,80366
19291,80690
19615,80366
19291,80690
19615,80365
19291,80689
19615,80364
19294,80684
19620,80356
19289,80686
19627,80348
19293,80681
19625,80349
19297,80675
19630,80342
19293,80678
19628,80342
19291,80679
19628,80342
19291,80678
19627,80342
19291,80678
19627,80342
19291,80677
19626,80342
19291,80677
19626,80341
19295,80672
19630,80337
19299,80668
19632,80334
19290,80676
19619,80346
19272,80692
19612,80352
19265,80699
19611,80352
19265,80698
19611,80352
19265,80698
19611,80352
19265,80698
19611,80352
19265,80698
19611,80352
19265,80698
19611,80352
19265,80698
19611,80352
19265,80698
19611,80352
19264,80697
19608,80353
19264,80697
19608,80353
19264,80697
19608,80350
19265,80691
19618,80338
19280,80676
19625,80330
19283,80672
19625,80330
19283,80672
19625,80330
19281,80673
19618,80336
19278,80676
19612,80342
19278,80675
19612,80341
19277,80674
19611,80340
19277,80674
19611,80340
19277,80673
19610,80340
19277,80673
19610,80340
19277,80672
19609,80338
19276,80671
19609,80338
19280,80666
19608,80338
19280,80666
19608,80337
19280,80664
19607,80337
19280,80664
19607,80336
19280,80663
19610,80331
19280,80661
19612,80329
19281,80660
19613,80327
19280,80659
19613,80326
19280,80658
19613,80325
19280,80655
19614,80321
19280,80655
19614,80321
19280,80655
19614,80321
19280,80655
19614,80321
19280,80655
19614,80320
19279,80655
19614,80320
19279,80655
19614,80319
19278,80654
19613,80319
19278,80654
19613,80319
19278,80654
19613,80319
19278,80654
19613,80319
19278,80654
19613,80319
19278,80653
19613,80318
19278,80653
19613,80318
19278,80653
19613,80316
19276,80653
19613,80316
19276,80653
19613,80316
19276,80653
19612,80316
19276,80651
19612,80315
19276,80651
19612,80315
19276,80651
19612,80315
19276,80651
19612,80315
19276,80650
19612,80314
19276,80650
19611,80314
19275,80650
19611,80314
19275,80650
19611,80314
19275,80650
19611,80314
19275,80650
19611,80313
19274,80650
19611,80313
19274,80650
19611,80313
19274,80650
19611,80313
19274,80650
19611,80313
19274,80650
19611,80313
19273,80649
19609,80313
19273,80649
19609,80313
19273,80649
19608,80313
19273,80648
19608,80312
19271,80648
19608,80311
19271,80647
19607,80311
19271,80647
19608,80309
19274,80643
19609,80308
19273,80643
19608,80308
19273,80643
19608,80308
19273,80643
19608,80308
19273,80643
19608,80308
19272,80642
