POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,124,116,66,6,3,99302
402,126,115,66,4,5,99305
398,126,114,68,4,5,99308
396,129,113,70,3,6,99306
387,136,113,70,4,6,99307
381,139,111,71,4,6,99311
377,141,112,70,5,8,99310
367,145,114,70,4,9,99314
367,145,115,68,7,9,99312
364,146,115,69,7,9,99313
362,147,115,68,8,9,99314
357,152,116,66,8,9,99315
356,153,115,66,9,9,99315
354,155,113,66,7,11,99317
351,155,112,66,7,12,99320
348,155,111,65,7,14,99323
345,155,111,66,6,15,99325
336,161,111,64,9,15,99327
332,161,112,63,10,15,99330
326,166,112,61,12,15,99331
322,168,110,60,12,16,99335
315,168,112,60,12,16,99340
308,170,111,61,11,18,99344
305,170,112,59,8,21,99348
301,173,112,59,8,21,99349
293,175,113,58,8,22,99354
291,175,113,58,9,22,99355
289,175,114,58,8,23,99356
288,176,113,59,6,25,99356
281,177,116,60,5,26,99358
277,178,117,60,5,26,99360
279,174,118,58,8,26,99360
280,175,114,60,8,26,99360
280,175,114,59,9,26,99360
282,174,115,59,8,27,99358
281,177,115,59,8,28,99355
276,179,114,60,8,28,99358
275,178,116,60,7,29,99358
271,182,113,62,5,31,99359
268,179,114,63,4,32,99363
265,182,115,60,5,33,99363
259,183,117,59,6,33,99366
256,184,117,58,7,33,99368
254,184,119,58,5,35,99368
252,186,119,57,5,35,99369
252,188,120,57,4,36,99366
245,192,119,57,6,36,99368
246,192,118,57,6,36,99368
246,191,120,58,5,37,99366
246,187,123,59,3,39,99366
244,188,122,59,4,39,99367
246,185,119,63,4,39,99367
244,184,121,62,5,39,99368
245,183,123,62,4,40,99366
245,183,120,61,6,40,99368
244,177,122,61,6,40,99373
243,178,120,61,6,40,99375
241,175,119,61,6,40,99381
240,176,118,63,5,41,99380
236,172,118,63,4,42,99388
236,171,114,66,5,42,99389
237,169,114,65,8,43,99387
235,169,113,65,10,43,99388
233,170,111,64,12,43,99390
231,165,112,63,11,44,99397
227,164,109,63,11,44,99405
226,164,108,62,11,44,99408
226,161,107,61,10,46,99412
226,161,109,60,11,46,99410
223,154,113,58,10,48,99417
223,154,113,58,10,48,99417
224,150,111,57,9,49,99423
224,148,111,57,10,49,99424
222,148,113,56,10,50,99424
216,152,108,55,10,51,99431
213,150,109,54,9,53,99435
210,147,111,56,10,53,99436
210,146,111,56,10,53,99437
210,146,108,57,12,53,99437
210,145,109,57,11,54,99437
209,147,107,59,10,55,99436
210,142,110,60,8,57,99436
209,141,111,59,6,59,99438
209,138,113,59,6,59,99439
208,138,114,59,7,59,99438
210,137,114,58,5,61,99438
215,137,113,58,3,63,99434
212,137,115,56,5,63,99435
215,133,116,57,5,63,99434
216,132,114,57,6,63,99435
210,134,115,57,6,63,99438
211,131,116,58,6,64,99437
210,131,117,58,6,64,99437
210,129,120,56,8,64,99436
210,126,121,56,8,64,99438
211,124,122,56,7,65,99438
208,120,122,56,8,65,99444
206,120,122,56,8,65,99446
204,119,119,56,5,68,99452
203,118,120,58,5,68,99451
201,116,120,58,5,68,99455
201,117,120,59,5,68,99453
202,115,119,59,5,68,99455
199,119,118,57,6,69,99455
203,117,118,59,6,69,99451
205,116,119,59,6,69,99449
206,113,122,59,7,69,99447
209,109,121,59,5,70,99450
207,109,120,60,4,71,99452
208,103,127,60,4,71,99450
212,103,124,62,4,71,99447
211,103,124,63,4,71,99447
216,103,122,62,7,71,99442
222,99,121,61,8,71,99441
218,101,120,61,7,72,99444
218,101,120,62,7,72,99443
219,100,121,61,7,72,99443
217,99,121,60,5,75,99446
217,98,120,59,6,75,99448
217,97,119,58,7,75,99450
222,97,118,55,9,75,99447
222,98,116,54,9,75,99449
220,96,115,53,10,75,99454
223,95,115,52,10,76,99452
228,95,115,52,9,76,99448
231,94,114,55,7,78,99444
230,96,114,55,7,78,99443
233,96,114,53,7,79,99441
236,93,116,53,7,79,99439
236,95,114,53,7,80,99438
