Smokes,Does not smoke
19474,80547
20242,79777
20620,79396
20125,79891
20432,79584
20036,79979
20331,79684
19975,80039
20223,79791
19832,80182
20078,79936
19741,80273
20040,79973
19685,80327
20038,79974
19659,80352
19973,80037
19611,80398
19957,80052
19599,80409
19898,80110
19544,80464
19835,80173
19466,80542
19762,80246
19409,80598
19758,80248
19417,80589
19762,80243
19424,80581
19759,80244
19397,80606
19705,80295
19384,80616
19725,80274
19379,80620
19697,80302
19373,80626
19726,80273
19400,80599
19735,80262
19398,80599
19746,80250
19397,80598
19738,80257
19408,80584
19755,80236
19416,80575
19774,80217
19415,80575
19765,80225
19423,80567
19770,80220
19418,80571
19773,80216
19414,80574
19765,80222
19422,80565
19770,80217
19417,80570
19773,80214
19414,80573
19765,80222
19422,80565
19770,80217
19417,80570
19773,80213
19413,80573
19765,80221
19419,80565
19762,80222
19407,80577
19764,80218
19404,80578
19756,80226
19412,80570
19761,80220
19410,80570
19772,80208
19410,80569
19766,80213
19418,80559
19770,80207
19413,80563
19772,80204
19410,80565
19763,80211
19418,80556
19765,80206
19413,80558
19766,80204
19410,80560
19758,80212
19418,80552
19764,80206
19413,80557
19766,80204
19410,80560
19758,80211
19417,80552
19764,80205
19412,80554
19765,80201
19409,80557
19757,80209
19417,80549
19763,80202
19412,80553
19765,80199
19409,80555
19757,80207
19417,80547
19763,80201
19412,80552
19765,80198
19409,80554
19757,80206
19417,80545
19762,80200
19412,80550
19764,80198
19409,80553
19756,80206
19417,80545
19762,80199
19412,80549
19764,80197
19409,80552
19756,80205
19416,80543
19761,80198
19411,80547
19762,80196
19407,80550
19752,80203
19415,80540
19758,80197
19410,80544
19759,80195
19406,80546
19750,80201
19414,80537
19756,80194
19409,80540
19757,80191
19404,80543
19745,80202
19410,80537
19745,80202
19403,80542
19742,80203
19399,80545
19734,80210
19407,80537
19740,80204
19402,80542
19742,80202
19399,80545
19734,80210
19407,80536
19740,80203
19402,80541
19741,80200
19400,80541
19734,80207
19410,80529
19741,80198
19417,80521
19752,80186
19431,80507
19762,80175
19445,80492
19775,80160
19461,80473
19797,80137
19496,80438
19838,80096
19549,80385
19863,80071
19563,80369
19870,80062
19571,80361
19874,80058
19570,80361
19871,80060
19558,80373
19871,80057
19558,80370
19873,80055
19559,80369
19873,80055
19559,80369
19873,80055
19558,80369
19873,80054
19557,80369
19873,80053
19557,80369
19873,80053
19557,80369
19873,80053
19557,80369
19870,80055
19555,80370
19870,80055
19555,80370
19870,80055
19555,80370
19870,80055
19555,80369
19870,80054
19555,80369
19870,80054
19555,80369
19870,80053
19555,80368
19870,80053
19555,80368
19870,80053
19555,80368
19869,80053
19552,80370
19869,80053
19552,80369
19869,80052
19552,80369
19869,80052
19552,80368
19868,80052
19552,80368
19869,80050
19552,80367
19868,80050
19552,80366
19868,80049
19548,80369
19863,80054
19537,80380
19850,80064
19522,80392
19830,80084
19496,80418
19805,80109
19482,80432
19800,80113
19476,80437
19796,80117
19467,80446
19791,80122
19461,80451
19785,80127
19453,80459
19779,80132
19441,80470
19771,80140
19440,80470
19771,80139
19440,80469
19770,80139
19440,80469
