POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
398,125,115,67,4,5,99309
401,125,115,67,4,5,99306
389,133,113,70,3,6,99309
387,135,112,71,3,6,99309
384,136,114,71,4,6,99308
379,139,113,70,5,8,99309
375,139,112,70,5,8,99314
366,142,114,68,7,9,99317
364,141,114,69,7,9,99319
360,144,114,69,7,9,99320
360,148,115,68,8,9,99315
348,153,112,69,8,10,99323
351,152,111,69,6,12,99322
352,151,108,70,7,12,99323
351,150,108,68,8,12,99326
340,151,107,69,6,15,99335
329,153,108,66,9,15,99343
325,154,109,64,11,15,99345
322,158,108,63,11,16,99345
321,156,110,62,12,16,99346
320,155,111,62,12,16,99347
317,154,112,62,12,16,99350
310,160,110,64,11,17,99351
305,162,109,64,8,20,99355
302,163,111,64,6,22,99355
302,161,113,64,5,23,99355
295,163,113,64,6,23,99359
294,163,114,64,6,23,99359
288,166,112,64,6,25,99362
290,164,114,64,7,25,99359
293,165,114,62,8,25,99356
295,165,113,61,8,26,99355
294,166,113,61,8,26,99355
294,165,110,61,8,26,99359
292,163,113,60,8,26,99361
288,165,112,60,7,27,99364
289,166,112,59,5,29,99363
287,166,114,59,5,29,99363
285,165,112,60,4,30,99367
277,169,108,59,5,31,99374
279,166,109,59,4,32,99374
279,166,109,57,5,33,99374
279,165,109,57,5,33,99375
277,167,110,57,5,33,99374
270,172,110,57,5,34,99375
269,171,111,56,5,35,99376
271,169,109,58,5,35,99376
271,165,112,58,5,35,99377
265,167,113,58,3,37,99380
266,167,111,57,4,37,99381
267,165,112,57,4,37,99381
264,161,113,57,5,37,99386
262,163,111,59,4,38,99386
260,161,112,57,6,38,99389
257,161,112,57,6,38,99392
256,159,114,56,6,38,99394
255,158,114,56,6,38,99396
253,159,111,59,4,40,99397
252,158,112,60,4,40,99397
251,158,111,60,5,40,99398
250,158,110,59,7,40,99399
245,156,103,62,8,41,99408
244,155,102,63,8,41,99410
242,154,101,61,8,42,99415
237,156,102,60,8,42,99418
234,154,104,57,10,42,99422
235,153,104,57,10,42,99422
235,151,106,57,9,43,99422
232,147,106,57,8,44,99429
232,145,107,57,8,45,99429
231,146,103,57,6,47,99433
232,143,103,58,6,48,99433
230,143,105,57,6,48,99434
229,144,105,57,6,48,99434
222,147,105,56,7,49,99437
220,147,105,58,7,49,99437
221,142,107,59,6,50,99438
221,142,105,58,7,51,99439
220,141,106,57,7,52,99440
220,141,105,57,7,52,99441
219,138,108,56,7,52,99443
219,138,109,58,6,53,99440
220,138,109,58,6,53,99439
222,135,109,59,5,54,99439
226,131,110,59,4,56,99437
228,129,111,59,3,57,99436
227,128,113,59,3,57,99436
226,130,112,59,3,57,99436
228,125,113,59,4,57,99437
225,125,113,59,3,58,99440
223,124,111,60,2,59,99444
219,119,117,58,3,59,99448
222,119,117,58,3,59,99445
219,118,119,58,3,59,99447
221,117,119,57,4,59,99446
218,116,122,57,4,59,99447
216,115,122,57,4,59,99450
214,117,121,58,3,60,99450
209,116,122,58,4,60,99454
209,114,121,57,4,60,99458
208,114,122,57,4,60,99458
205,113,124,57,4,61,99459
202,114,125,56,4,62,99460
203,114,124,56,4,62,99460
209,113,123,56,4,62,99456
205,115,121,57,3,63,99459
205,115,121,57,3,63,99459
204,112,124,57,3,63,99460
206,111,123,57,3,63,99460
207,110,122,58,3,63,99460
206,110,122,58,3,64,99460
209,110,121,58,4,64,99457
212,109,121,58,4,64,99455
214,108,118,59,3,65,99456
214,110,116,61,3,65,99454
211,112,116,60,4,65,99455
211,111,117,59,4,66,99455
214,110,116,59,3,67,99454
212,109,117,59,3,67,99456
213,108,117,59,3,67,99456
217,106,117,58,4,67,99454
219,105,117,59,3,68,99452
223,102,119,57,4,68,99450
224,101,118,57,4,68,99451
225,98,118,60,4,68,99450
227,97,117,61,3,69,99449
227,96,116,61,3,69,99451
228,97,115,62,3,69,99449
227,97,116,62,3,69,99449
