POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
409,125,116,66,6,3,99298
401,126,115,67,4,5,99305
403,127,114,68,4,5,99302
394,132,114,69,3,6,99305
386,137,113,70,3,6,99308
381,139,113,71,4,6,99309
382,137,114,69,5,7,99309
373,143,115,67,6,8,99311
369,145,115,67,6,9,99312
364,146,115,68,6,9,99315
360,149,115,68,6,9,99316
358,152,115,67,7,9,99315
356,153,115,66,7,10,99316
353,155,114,66,7,10,99318
351,155,113,66,8,11,99319
349,154,114,65,7,13,99321
339,157,110,64,10,14,99329
335,158,111,63,10,14,99332
324,163,112,62,11,14,99337
324,162,112,61,12,14,99338
322,161,112,59,12,15,99342
319,161,111,58,12,15,99347
317,158,112,57,9,19,99351
314,160,111,58,7,21,99352
308,163,113,58,6,21,99354
302,164,111,58,6,22,99360
300,163,111,57,7,22,99363
296,165,108,58,5,24,99367
294,166,108,58,5,24,99368
290,166,110,59,4,25,99369
283,168,110,57,7,25,99373
285,169,109,58,7,25,99370
287,169,108,59,7,25,99368
287,169,108,58,7,26,99368
289,170,109,58,7,26,99364
286,173,107,60,6,27,99364
285,172,109,60,6,27,99364
280,178,108,60,5,28,99364
284,179,109,60,3,30,99358
277,175,109,60,2,30,99370
273,179,109,59,2,31,99370
268,182,109,58,3,31,99372
270,180,112,57,4,31,99369
268,183,111,57,3,32,99369
268,183,111,57,3,32,99369
269,182,111,57,2,33,99369
260,186,111,57,3,33,99373
262,185,109,58,3,34,99372
259,183,111,59,3,34,99374
259,183,111,59,2,35,99374
256,185,110,58,3,35,99376
258,184,110,58,4,35,99374
258,184,109,59,4,35,99374
257,183,109,59,3,36,99376
253,183,109,59,4,36,99379
251,181,109,59,4,36,99383
251,176,111,58,5,36,99386
250,174,110,59,5,36,99389
248,172,113,58,4,37,99391
249,170,111,60,3,38,99392
245,169,109,61,4,38,99397
242,167,108,60,8,38,99400
239,169,106,59,10,39,99401
239,169,105,59,10,40,99401
238,167,105,59,10,40,99404
232,169,105,59,10,40,99408
232,168,103,58,9,42,99411
231,166,104,58,8,43,99413
232,166,105,58,7,44,99411
232,158,109,57,7,44,99416
230,153,110,56,9,44,99421
228,156,109,58,6,47,99419
228,150,113,58,6,48,99420
225,150,113,58,6,48,99423
223,153,113,58,5,49,99422
217,154,115,57,5,50,99425
213,152,114,58,7,50,99429
213,152,114,58,7,50,99429
214,151,111,58,8,51,99430
214,149,111,57,6,53,99433
214,145,111,57,6,53,99437
213,142,114,57,6,53,99438
211,144,111,58,6,53,99440
214,143,113,58,5,54,99436
214,144,112,59,1,58,99435
217,144,112,59,2,58,99431
222,139,116,61,1,59,99425
221,136,117,61,1,59,99428
222,133,115,62,1,59,99431
222,130,114,62,2,59,99434
221,131,115,62,1,60,99433
221,127,117,60,2,60,99436
219,126,119,58,3,60,99438
221,125,118,58,3,60,99438
218,127,119,58,2,60,99439
217,128,120,58,2,60,99438
215,127,122,57,3,60,99439
216,127,120,58,2,61,99439
213,128,122,58,2,61,99439
216,126,121,59,2,61,99438
218,126,121,58,3,61,99436
215,127,121,58,4,61,99437
212,125,124,58,4,61,99439
210,123,124,58,5,61,99442
214,119,127,57,5,61,99440
216,119,127,57,4,62,99438
220,119,127,58,4,62,99433
219,113,128,59,3,63,99438
217,112,128,60,3,63,99440
217,112,129,60,2,64,99439
217,115,128,60,3,64,99436
215,114,130,59,4,64,99437
218,114,130,57,4,66,99434
221,112,127,59,5,66,99433
222,110,127,60,5,66,99433
226,110,125,60,5,67,99430
228,108,124,59,6,67,99431
225,109,124,59,3,70,99433
226,107,123,58,3,70,99436
227,107,123,58,3,70,99435
229,105,124,57,2,71,99435
229,105,125,57,2,71,99434
232,103,125,56,3,71,99433
235,102,125,56,4,71,99430
238,102,125,56,4,71,99427
242,103,121,58,3,72,99424
245,103,121,58,4,72,99420
245,102,122,58,4,72,99420
248,102,120,60,4,72,99417
248,103,121,58,5,73,99415
