Smokes,Does not smoke
19474,80549
20244,79775
20623,79396
20149,79868
20453,79564
20081,79936
20373,79643
20025,79990
20277,79738
19870,80145
20119,79896
19790,80225
20105,79908
19767,80246
20123,79890
19761,80251
20037,79975
19680,80332
20016,79996
19660,80352
19956,80056
19610,80402
19892,80119
19524,80487
19823,80188
19471,80540
19823,80185
19476,80532
19806,80201
19468,80539
19783,80224
19429,80577
19725,80281
19399,80605
19712,80292
19385,80619
19684,80320
19377,80626
19709,80294
19403,80600
19715,80288
19384,80616
19675,80325
19346,80654
19646,80354
19335,80661
19643,80352
19340,80654
19654,80340
19341,80653
19654,80340
19341,80653
19654,80340
19341,80653
19653,80339
19355,80635
19663,80327
19362,80625
19665,80322
19364,80623
19665,80322
19364,80622
19665,80321
19364,80622
19665,80321
19363,80622
19665,80318
19361,80622
19665,80318
19361,80622
19665,80318
19361,80622
19664,80317
19361,80620
19664,80317
19361,80620
19664,80317
19361,80619
19663,80316
19361,80618
19663,80316
19361,80616
19661,80316
19356,80621
19661,80316
19356,80619
19661,80314
19356,80618
19660,80314
19356,80617
19659,80314
19356,80617
19659,80314
19356,80617
19659,80314
19356,80617
19659,80314
19355,80616
19659,80311
19354,80616
19658,80311
19354,80615
19657,80311
19354,80614
19657,80310
19354,80613
19657,80310
19353,80613
19657,80309
19353,80613
19657,80309
19352,80613
19656,80309
19352,80613
19656,80309
19352,80612
19656,80307
19352,80611
19656,80307
19352,80611
19656,80307
19352,80611
19656,80307
19352,80610
19656,80306
19352,80610
19656,80306
19352,80610
19656,80305
19351,80610
19656,80305
19351,80609
19655,80305
19346,80613
19652,80305
19345,80611
19651,80305
19345,80610
19650,80305
19345,80609
19653,80301
19348,80604
19663,80289
19351,80598
19669,80279
19350,80597
19662,80285
19347,80600
19656,80291
19351,80595
19655,80291
19350,80595
19652,80291
19350,80593
19652,80291
19350,80593
19652,80291
19350,80592
19652,80290
19353,80587
19652,80288
19353,80587
19652,80288
19353,80587
19652,80288
19354,80584
19651,80287
19354,80584
19651,80287
19354,80584
19651,80287
19354,80584
19657,80279
19375,80561
19681,80254
19403,80532
19717,80218
19444,80491
19733,80200
19457,80476
19741,80192
19467,80466
19756,80177
19474,80457
19763,80168
19483,80448
19771,80160
19489,80442
19776,80155
19494,80437
19776,80155
19494,80436
19776,80154
19494,80436
19776,80154
19494,80436
19779,80150
19495,80434
19779,80150
19495,80434
19779,80150
19495,80434
19779,80150
19495,80434
19779,80150
19494,80434
19779,80149
19494,80434
19778,80149
19494,80433
19778,80149
19494,80433
19778,80149
19493,80433
19778,80148
19493,80432
19778,80147
19493,80432
19778,80147
19493,80432
19778,80147
19493,80432
19781,80143
19494,80430
19781,80142
19494,80429
19781,80142
19494,80429
19781,80142
19494,80429
19781,80141
19494,80428
19781,80140
19489,80432
19778,80142
19488,80432
19777,80142
19487,80432
19777,80141
19486,80432
19777,80141
19486,80432
19777,80140
19488,80429
19778,80138
19487,80429
19778,80138
19487,80429
19778,80137
19487,80428
19777,80137
19487,80427
19777,80137
19487,80427
19776,80137
19484,80429
19776,80137
19483,80429
19776,80135
19485,80426
