neitherOverWaightNorObese,overweight,obese
58531,24863,16627
58575,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58785,24596,16636
58812,24566,16639
58836,24544,16637
58867,24513,16637
58882,24499,16636
58893,24488,16635
58929,24454,16633
58957,24425,16632
58984,24395,16635
59013,24367,16633
59034,24348,16631
59057,24323,16633
59096,24287,16630
59123,24260,16630
59141,24240,16632
59170,24207,16636
59180,24197,16636
59221,24157,16634
59242,24132,16636
59282,24091,16637
59305,24065,16636
59333,24034,16638
59366,24001,16638
59375,23995,16635
59420,23948,16637
59433,23933,16637
59465,23898,16640
59487,23873,16643
59504,23855,16644
59533,23827,16643
59560,23799,16644
59584,23776,16643
59602,23755,16646
59615,23741,16647
59625,23730,16648
59653,23700,16650
59680,23668,16654
59705,23639,16658
59718,23627,16657
59736,23604,16659
59778,23559,16662
59782,23556,16660
59811,23523,16663
59825,23511,16661
59855,23478,16662
59869,23460,16666
59894,23433,16668
59906,23420,16668
59926,23400,16668
59952,23373,16669
59966,23354,16672
59990,23329,16673
60009,23315,16668
60027,23298,16665
60055,23271,16664
60071,23255,16663
60083,23243,16663
60108,23218,16663
60106,23218,16665
60118,23203,16668
60120,23199,16670
60135,23183,16671
60142,23169,16678
60173,23136,16679
60180,23129,16679
60187,23122,16679
60205,23104,16679
60210,23096,16681
60245,23060,16681
60253,23052,16680
60282,23019,16684
60302,23001,16682
60330,22967,16687
60326,22969,16689
60359,22938,16687
60357,22942,16685
60367,22930,16686
60369,22927,16687
60383,22915,16684
60380,22912,16689
60393,22901,16687
60406,22886,16689
60406,22879,16696
60409,22871,16700
60421,22856,16703
60408,22866,16705
60414,22857,16708
60421,22847,16710
60432,22829,16717
60431,22828,16719
60439,22814,16725
60439,22812,16726
60438,22809,16729
60429,22819,16728
60420,22825,16731
60432,22806,16736
60425,22811,16738
60446,22791,16736
60431,22804,16738
60443,22792,16738
60424,22803,16746
60431,22792,16749
60437,22784,16751
60437,22780,16755
60436,22779,16757
60444,22772,16756
60438,22773,16761
60449,22757,16766
60451,22754,16767
60452,22747,16772
60451,22744,16776
60456,22739,16776
60441,22752,16778
60436,22751,16782
60417,22773,16779
60423,22763,16783
60405,22778,16786
60408,22772,16786
60384,22793,16789
60404,22773,16789
60385,22789,16792
60365,22811,16790
60352,22822,16792
60341,22828,16797
60345,22823,16798
60324,22838,16804
60300,22857,16808
60279,22879,16806
60266,22889,16809
60253,22898,16813
60243,22911,16809
60209,22940,16813
60204,22940,16818
60173,22971,16816
60160,22981,16819
60146,22993,16821
60140,22995,16825
60138,22995,16825
60129,22997,16832
60098,23023,16836
60076,23042,16838
60064,23048,16844
60031,23080,16844
60013,23098,16844
59983,23123,16849
59960,23140,16855
59941,23156,16858
59918,23174,16862
59880,23211,16863
59864,23224,16866
59817,23269,16868
59807,23274,16872
59776,23300,16877
59737,23333,16882
59727,23342,16883
59685,23381,16886
59673,23386,16892
59645,23408,16897
59612,23436,16901
59577,23465,16907
59569,23471,16909
59543,23488,16918
59511,23515,16923
59480,23540,16929
59444,23569,16936
59405,23606,16938
59375,23631,16939
59330,23670,16945
59311,23685,16949
59273,23716,16955
59245,23737,16962
59216,23760,16967
59168,23804,16971
59132,23837,16974
59082,23878,16983
59059,23896,16988
58998,23948,16996
58984,23956,17001
58917,24019,17005
58880,24050,17011
58838,24089,17014
58819,24105,17017
58755,24168,17018
58709,24209,17023
58664,24246,17031
58625,24281,17035
58569,24335,17037
58529,24371,17040
58491,24409,17040
58432,24459,17048
58401,24493,17045
58339,24547,17053
58294,24585,17059
58229,24645,17063
58164,24701,17071
58114,24743,17079
58047,24805,17083
58006,24845,17084
57947,24903,17084
57878,24969,17087
57831,25005,17098
57745,25083,17106
57709,25113,17112
57629,25181,17122
57575,25225,17132
57540,25257,17135
57486,25304,17142
57422,25366,17144
57380,25402,17150
57309,25469,17154
57269,25504,17159
57216,25550,17166
57152,25603,17177
57076,25673,17181
57024,25711,17195
56969,25763,17198
56897,25828,17205
56815,25904,17211
56743,25971,17216
56668,26038,17223
56588,26111,17230
56512,26175,17241
56422,26253,17253
56348,26320,17260
56285,26376,17266
56211,26441,17275
56116,26530,17281
56055,26585,17287
55964,26673,17289
55910,26723,17292
55822,26799,17304
55738,26878,17309
55656,26947,17320
55606,26988,17329
55497,27096,17330
55429,27157,17337
55334,27247,17341
55240,27332,17350
55160,27405,17357
55085,27480,17357
54987,27572,17363
54906,27647,17369
54806,27743,17373
54713,27836,17373
54632,27907,17383
54565,27965,17392
54456,28062,17404
54395,28116,17411
54283,28225,17414
54202,28295,17425
54104,28384,17433
54038,28444,17438
53937,28534,17447
