POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
412,122,115,66,7,2,99299
396,125,113,67,4,5,99313
396,126,111,69,4,5,99312
393,129,112,69,3,6,99311
384,134,112,70,3,6,99314
376,135,113,71,4,6,99318
375,138,112,70,5,8,99315
373,137,113,70,5,8,99317
365,142,112,68,7,9,99320
363,143,112,69,7,9,99320
359,145,111,69,7,9,99323
354,149,111,68,8,9,99324
353,149,110,69,8,9,99325
347,151,108,70,7,11,99329
346,152,105,69,7,12,99332
346,152,105,67,9,12,99332
341,153,105,69,7,14,99334
333,159,105,65,10,14,99337
326,159,106,64,10,14,99344
317,161,106,63,11,14,99351
315,157,108,62,12,14,99355
311,159,108,61,13,14,99357
310,157,109,61,13,14,99359
298,164,105,63,9,18,99366
298,162,105,63,8,19,99368
295,165,105,63,6,21,99368
295,164,103,63,6,21,99371
293,164,105,63,5,22,99371
285,160,104,61,7,23,99383
283,161,102,61,6,24,99386
278,163,100,62,6,24,99390
284,162,101,61,7,25,99383
287,161,100,62,7,25,99381
285,162,98,63,7,25,99383
286,163,98,62,8,25,99381
283,163,100,62,7,26,99382
284,161,98,62,7,26,99385
282,162,96,62,6,27,99388
280,162,97,63,5,29,99387
277,162,97,61,5,30,99391
271,166,96,61,5,30,99394
272,163,96,59,5,31,99397
271,161,96,57,6,31,99401
270,158,96,56,6,32,99405
266,161,96,56,6,32,99406
261,166,94,54,6,33,99409
260,163,93,55,5,34,99413
260,164,90,55,4,35,99415
255,165,89,57,4,35,99418
256,163,87,58,3,36,99420
252,161,88,56,3,37,99426
249,164,87,57,2,38,99426
250,164,85,58,2,38,99426
247,161,85,56,4,38,99432
249,159,87,55,5,38,99430
246,159,87,53,5,38,99435
246,157,87,54,5,38,99436
245,157,87,54,5,38,99437
240,157,87,54,6,38,99441
240,156,86,54,6,38,99443
240,155,86,52,6,39,99445
237,152,87,51,7,39,99450
235,144,87,53,5,41,99458
231,142,84,53,5,41,99467
231,139,86,51,6,41,99469
227,141,87,50,7,41,99470
223,139,90,48,9,41,99473
223,136,91,46,11,41,99475
222,137,91,46,11,41,99475
217,134,91,46,10,44,99481
217,133,91,46,9,45,99482
215,132,91,47,9,45,99484
216,128,94,47,6,47,99485
213,129,92,46,6,48,99489
211,131,89,46,7,48,99491
203,138,88,48,6,49,99491
200,137,88,49,6,49,99494
200,137,88,49,5,50,99494
197,134,89,49,4,50,99500
197,130,90,49,4,51,99502
195,129,92,47,4,52,99504
195,126,94,43,7,52,99506
198,124,95,43,5,54,99504
197,121,95,42,6,54,99508
196,120,98,41,6,54,99508
199,120,98,41,6,54,99505
202,121,98,40,2,58,99502
203,119,99,42,2,58,99500
201,115,103,42,1,59,99502
202,114,105,42,1,59,99500
203,110,109,41,1,59,99500
204,110,108,41,1,59,99500
201,111,108,39,2,59,99503
203,110,109,38,2,59,99502
201,111,108,38,2,59,99504
199,111,108,37,3,59,99506
192,114,106,37,3,59,99512
192,114,105,37,3,59,99513
195,112,105,37,3,60,99511
196,113,105,36,4,60,99509
192,113,106,37,4,60,99511
192,112,104,35,3,61,99516
192,109,106,35,3,61,99517
193,111,105,35,3,61,99515
195,107,105,37,3,61,99515
195,103,106,38,3,61,99517
197,102,104,40,3,61,99516
196,102,104,39,4,61,99517
193,102,101,40,4,61,99522
193,103,99,39,5,62,99522
195,103,96,41,5,62,99521
196,102,94,41,5,62,99523
199,102,94,40,6,62,99520
199,102,95,38,6,63,99520
202,102,92,40,5,64,99518
203,102,91,40,5,64,99518
203,101,91,40,5,64,99519
202,101,91,40,4,65,99520
205,101,90,40,3,66,99518
205,101,88,41,3,66,99519
204,100,89,41,3,66,99520
205,102,87,43,2,67,99517
204,101,88,43,2,67,99518
207,100,87,44,2,67,99516
207,101,85,42,4,67,99517
209,101,87,43,4,67,99512
211,101,87,43,5,67,99509
213,98,86,43,5,67,99511
213,98,86,43,5,67,99511
218,98,84,43,3,69,99508
