Smokes,Does not smoke
19474,80547
20242,79778
20617,79401
20123,79895
20429,79589
20034,79984
20326,79692
19971,80046
20218,79799
19828,80189
20073,79944
19737,80280
20035,79981
19681,80334
20033,79982
19655,80360
19970,80045
19608,80406
19955,80059
19596,80418
19895,80119
19540,80474
19828,80186
19465,80549
19768,80246
19423,80590
19781,80231
19434,80578
19768,80242
19422,80588
19753,80256
19384,80623
19682,80323
19349,80656
19681,80324
19344,80661
19666,80339
19360,80645
19715,80290
19406,80599
19728,80276
19384,80620
19700,80304
19360,80644
19681,80323
19369,80632
19681,80319
19365,80635
19680,80319
19361,80637
19676,80322
19361,80637
19676,80322
19361,80636
19676,80321
19360,80635
19675,80319
19360,80634
19675,80319
19360,80633
19675,80318
19360,80633
19675,80318
19360,80632
19676,80316
19362,80630
19685,80306
19370,80621
19688,80303
19381,80610
19690,80301
19381,80610
19689,80300
19381,80608
19689,80300
19381,80608
19688,80299
19380,80606
19687,80299
19380,80605
19686,80299
19375,80608
19671,80312
19337,80646
19631,80352
19292,80690
19577,80404
19231,80750
19530,80451
19160,80821
19438,80542
19059,80921
19388,80592
19021,80959
19352,80627
19006,80973
19345,80634
19003,80976
19341,80636
18990,80986
19335,80641
18988,80988
19335,80641
18988,80987
19334,80640
18988,80986
19334,80639
18988,80985
19334,80639
18988,80985
19334,80639
18988,80985
19334,80639
18988,80985
19334,80639
18988,80985
19334,80639
18988,80981
19334,80635
18988,80981
19334,80635
18988,80981
19334,80635
18988,80981
19334,80635
18988,80981
19334,80635
18988,80981
19334,80635
18987,80981
19333,80635
18987,80981
19333,80635
18987,80980
19333,80633
18987,80978
19332,80633
18987,80976
19331,80632
18987,80976
19330,80632
18987,80975
19330,80632
18987,80975
19329,80631
18978,80980
19321,80637
18973,80985
19316,80642
18977,80979
19315,80641
18977,80978
19315,80640
18977,80978
19315,80640
18977,80978
19315,80640
18977,80978
19315,80639
18977,80976
19315,80636
18976,80975
19315,80634
18978,80971
19316,80633
18978,80968
19315,80631
18978,80968
19315,80631
18978,80968
19313,80632
18976,80969
19313,80630
18983,80958
19318,80623
18984,80957
19318,80623
18984,80957
19318,80623
18983,80957
19318,80622
18983,80957
19318,80622
18983,80955
19322,80615
18982,80955
19322,80614
18981,80955
19322,80614
18981,80955
19323,80612
18982,80953
19323,80612
18982,80952
19323,80611
18981,80952
19323,80610
18981,80950
19323,80608
18981,80950
19323,80608
18981,80950
19323,80608
18981,80950
19323,80608
18981,80949
19322,80608
18981,80949
19322,80608
18981,80949
19322,80608
18981,80949
19322,80608
18981,80949
19322,80607
18980,80949
19322,80605
18982,80945
19322,80605
18982,80945
19322,80605
18982,80945
19322,80605
18982,80944
19323,80603
18982,80942
19322,80602
18982,80941
19322,80600
18982,80940
19322,80600
18982,80940
19322,80600
18982,80940
19322,80598
18977,80943
19319,80600
18965,80954
19306,80613
18952,80967
19296,80622
18936,80981
19272,80645
18915,81002
19256,80661
18897,81020
19237,80680
18887,81030
19234,80683
18863,81054
19196,80720
18830,81086
19157,80757
18755,81159
19086,80828
18685,81229
19011,80903
18637,81277
18981,80933
18614,81299
