POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
403,126,115,66,4,5,99304
400,127,113,69,4,5,99305
397,129,113,69,3,6,99306
387,136,113,70,3,6,99308
383,137,112,71,4,6,99310
380,136,113,69,5,8,99312
374,138,114,68,6,8,99315
369,140,116,67,6,9,99316
361,143,116,68,7,9,99319
358,146,116,67,8,9,99319
356,147,116,68,8,9,99319
356,147,113,68,8,10,99321
353,150,113,67,6,12,99322
354,149,113,65,8,12,99322
353,149,112,64,7,14,99324
346,149,110,65,7,15,99331
336,153,110,63,10,15,99336
326,158,112,62,11,15,99339
327,159,112,61,12,15,99337
325,159,112,61,11,16,99339
317,158,115,59,13,16,99345
313,160,115,61,10,19,99345
307,166,114,61,8,21,99346
306,166,114,61,7,22,99347
303,168,116,61,7,22,99346
301,167,117,61,7,23,99347
296,166,117,60,6,25,99353
292,167,118,61,5,26,99354
288,171,118,61,5,26,99354
285,171,120,60,6,27,99354
287,171,120,59,7,27,99352
288,172,119,60,7,27,99350
289,172,119,59,7,28,99349
293,173,118,59,7,28,99345
293,174,115,61,7,28,99345
291,176,116,60,5,30,99345
286,179,117,59,4,32,99346
286,178,114,63,4,32,99346
282,179,112,64,3,33,99350
279,181,112,62,4,34,99351
275,182,113,61,5,34,99353
272,184,113,60,4,36,99354
272,184,114,59,4,36,99354
269,186,115,59,4,36,99354
269,188,116,59,3,37,99351
263,189,117,59,4,37,99354
262,191,117,59,4,38,99352
261,189,117,62,4,38,99352
258,189,118,62,2,40,99354
256,192,114,62,3,40,99356
258,189,115,63,3,40,99355
259,187,114,64,4,40,99355
258,187,111,64,3,41,99359
255,188,110,65,3,41,99361
254,184,113,64,4,41,99363
255,183,111,65,4,41,99364
254,183,112,65,4,41,99364
253,182,113,66,2,43,99364
251,181,114,66,2,43,99366
248,180,112,67,3,43,99370
247,179,106,67,6,43,99375
245,179,105,66,8,43,99377
244,180,103,66,9,43,99378
244,180,102,65,8,44,99380
241,179,104,64,8,44,99383
240,174,102,62,8,45,99392
241,173,103,60,8,46,99392
242,171,104,60,7,47,99392
242,167,106,60,7,47,99394
234,165,110,60,7,48,99399
235,162,110,61,6,49,99400
234,160,111,61,7,49,99401
231,161,111,61,7,50,99402
224,164,108,60,8,51,99408
222,165,106,59,8,52,99411
218,164,106,60,8,52,99415
220,161,107,59,11,52,99413
216,161,107,59,11,52,99417
218,158,109,58,9,54,99417
220,157,109,58,8,55,99416
218,154,109,59,6,57,99420
222,151,110,60,5,58,99417
222,149,108,62,3,60,99419
222,148,106,63,3,60,99421
221,150,106,63,2,61,99420
225,147,109,63,0,63,99416
226,146,109,62,1,63,99416
228,145,108,63,1,63,99415
228,138,110,62,2,63,99420
226,139,111,62,2,63,99420
224,137,111,63,2,63,99423
221,139,111,62,2,63,99425
222,136,110,62,2,64,99427
224,133,111,60,3,64,99428
225,132,111,59,4,64,99428
225,131,112,59,4,64,99428
221,130,113,58,3,65,99433
221,129,114,58,1,67,99433
216,128,116,58,1,67,99437
216,126,117,58,1,67,99438
216,126,117,58,1,67,99438
217,123,119,58,0,68,99438
217,124,119,57,2,68,99436
218,122,119,57,2,68,99437
220,123,119,57,3,68,99433
215,123,120,57,3,68,99437
218,121,121,57,2,69,99435
214,122,121,57,2,69,99438
214,117,127,57,2,69,99437
216,116,126,57,2,69,99437
216,115,126,57,2,70,99437
218,115,126,57,3,70,99434
223,114,126,57,3,70,99430
225,113,125,58,2,71,99429
223,114,123,60,2,71,99430
224,112,124,60,2,71,99430
222,109,124,59,1,73,99435
223,107,122,59,1,73,99438
221,107,123,59,1,73,99439
225,105,123,58,2,73,99437
226,105,123,58,2,73,99436
226,102,122,57,4,73,99439
229,101,122,57,4,73,99437
234,99,123,56,5,73,99433
235,99,119,58,4,74,99434
237,99,117,60,3,75,99432
240,98,119,60,3,75,99428
241,99,119,60,3,75,99426
242,94,117,61,4,76,99429
