neitherOverWaightNorObese,overweight,obese
58532,24863,16628
58574,24814,16632
58625,24763,16632
58666,24721,16631
58695,24690,16633
58717,24668,16633
58752,24629,16637
58784,24596,16636
58811,24566,16639
58835,24544,16637
58866,24513,16637
58881,24499,16636
58891,24488,16635
58927,24454,16633
58955,24425,16633
58982,24394,16636
59011,24367,16634
59032,24348,16632
59055,24323,16634
59094,24287,16631
59121,24260,16631
59138,24240,16633
59167,24207,16637
59177,24197,16637
59219,24157,16635
59241,24132,16638
59280,24089,16639
59305,24065,16638
59332,24035,16640
59365,24002,16640
59374,23996,16637
59418,23949,16639
59431,23934,16640
59463,23899,16642
59485,23874,16645
59502,23856,16646
59531,23828,16645
59558,23800,16646
59582,23777,16645
59600,23756,16648
59613,23742,16649
59622,23731,16650
59650,23701,16652
59678,23669,16656
59703,23640,16660
59713,23628,16659
59733,23605,16661
59775,23558,16664
59780,23555,16662
59809,23523,16665
59823,23511,16663
59853,23480,16664
59867,23462,16668
59892,23435,16670
59904,23421,16670
59924,23401,16670
59950,23374,16671
59965,23355,16674
59989,23330,16675
60007,23317,16669
60026,23300,16667
60054,23273,16666
60070,23258,16665
60082,23245,16664
60107,23220,16664
60105,23220,16666
60116,23205,16668
60118,23201,16670
60133,23185,16671
60140,23171,16678
60171,23139,16679
60178,23132,16679
60185,23123,16679
60202,23106,16678
60209,23097,16680
60244,23061,16680
60252,23053,16680
60280,23019,16684
60299,23002,16682
60328,22968,16687
60323,22971,16689
60357,22938,16687
60354,22943,16685
60367,22929,16686
60367,22928,16687
60383,22914,16684
60380,22912,16689
60393,22901,16687
60406,22886,16689
60406,22879,16695
60410,22871,16699
60421,22857,16702
60410,22866,16704
60415,22858,16707
60424,22846,16710
60434,22829,16717
60433,22828,16718
60440,22814,16724
60440,22813,16725
60442,22808,16727
60431,22819,16726
60423,22824,16729
60435,22806,16735
60430,22809,16737
60450,22790,16735
60436,22802,16737
60447,22791,16737
60429,22801,16744
60436,22791,16747
60443,22781,16749
60441,22778,16753
60439,22779,16754
60449,22770,16753
60443,22770,16759
60454,22754,16764
60454,22752,16765
60456,22745,16769
60454,22743,16773
60458,22737,16773
60442,22751,16775
60437,22750,16780
60417,22773,16777
60423,22763,16781
60405,22777,16784
60409,22772,16785
60385,22793,16788
60405,22773,16788
60386,22789,16791
60367,22810,16788
60353,22822,16790
60341,22828,16796
60345,22823,16797
60324,22839,16802
60301,22858,16806
60281,22878,16804
60267,22889,16807
60255,22897,16811
60244,22911,16807
60212,22939,16811
60206,22940,16816
60177,22970,16815
60165,22979,16818
60150,22992,16820
60147,22989,16823
60142,22993,16824
60136,22992,16830
60103,23020,16835
60082,23039,16837
60070,23045,16843
60035,23079,16842
60018,23096,16842
59986,23123,16847
59964,23139,16853
59944,23156,16856
59923,23172,16861
59881,23213,16862
59866,23225,16865
59820,23268,16867
59807,23276,16872
59777,23301,16876
59737,23335,16881
59724,23346,16882
59685,23382,16885
59674,23387,16891
59644,23411,16897
59611,23439,16901
59576,23468,16907
59566,23476,16909
59544,23489,16918
59509,23519,16923
59477,23544,16930
59442,23573,16936
59404,23607,16937
59375,23634,16939
59330,23673,16945
59311,23688,16949
59274,23719,16955
59241,23745,16962
59218,23763,16967
59165,23812,16971
59130,23843,16975
59082,23883,16983
59056,23904,16988
58999,23953,16996
58983,23963,17002
58918,24024,17006
58879,24057,17012
58841,24092,17015
58817,24113,17018
58757,24172,17019
58712,24212,17024
58667,24250,17031
58624,24289,17035
58568,24342,17038
58528,24379,17041
58490,24416,17041
58431,24466,17050
58396,24504,17047
58339,24550,17056
58292,24591,17062
58228,24651,17066
58163,24708,17074
58113,24750,17082
58044,24814,17086
58004,24853,17087
57946,24909,17087
57872,24979,17090
57829,25011,17101
57743,25089,17109
57705,25121,17115
57631,25185,17125
57571,25234,17135
57538,25264,17138
57483,25311,17145
57418,25374,17147
57378,25408,17152
57306,25476,17156
57268,25508,17162
57214,25555,17169
57152,25606,17180
57072,25682,17184
57024,25716,17198
56965,25772,17201
56893,25837,17208
56815,25909,17214
56740,25979,17219
56669,26043,17226
56582,26123,17233
56514,26180,17244
56424,26258,17256
56348,26326,17263
56288,26380,17269
56213,26446,17278
56114,26539,17284
56056,26591,17290
55966,26677,17294
55911,26728,17297
55827,26801,17308
55740,26879,17314
55661,26947,17325
55608,26992,17333
55499,27100,17334
55437,27155,17341
55340,27248,17345
55243,27334,17355
55167,27403,17362
55090,27480,17362
54990,27574,17368
54913,27645,17373
54806,27748,17377
54718,27836,17377
54636,27908,17387
54568,27967,17396
54461,28062,17408
54401,28114,17415
54288,28224,17418
54207,28294,17429
54108,28385,17437
54040,28448,17442
53942,28537,17450
