Smokes,Does not smoke
19474,80549
20243,79777
20622,79398
20152,79866
20460,79558
20083,79935
20374,79644
20025,79991
20277,79739
19870,80146
20119,79897
19790,80226
20105,79909
19767,80247
20123,79890
19761,80251
20037,79975
19680,80332
20016,79996
19660,80352
19956,80056
19610,80401
19891,80120
19524,80487
19822,80189
19471,80540
19822,80186
19476,80532
19805,80202
19464,80543
19774,80233
19407,80599
19716,80289
19384,80620
19701,80303
19363,80641
19679,80325
19364,80640
19705,80299
19396,80608
19707,80297
19359,80644
19666,80337
19318,80685
19634,80369
19304,80696
19628,80371
19303,80694
19627,80370
19303,80694
19627,80370
19303,80694
19627,80370
19303,80694
19626,80369
19313,80682
19628,80367
19313,80681
19628,80366
19313,80680
19628,80365
19313,80680
19628,80365
19312,80679
19628,80363
19312,80679
19627,80362
19311,80678
19627,80362
19311,80678
19627,80362
19311,80678
19626,80361
19311,80675
19628,80358
19311,80674
19628,80357
19307,80676
19625,80358
19306,80677
19625,80358
19306,80676
19624,80358
19301,80681
19624,80358
19301,80680
19624,80357
19301,80680
19624,80357
19301,80679
19623,80357
19301,80679
19623,80357
19301,80679
19623,80357
19301,80679
19623,80356
19299,80679
19623,80355
19294,80683
19614,80362
19287,80689
19614,80362
19287,80689
19616,80359
19290,80685
19616,80359
19289,80685
19616,80358
19288,80685
19616,80356
19288,80684
19616,80356
19288,80684
19616,80356
19288,80683
19614,80356
19288,80682
19613,80355
19288,80680
19613,80354
19288,80679
19613,80354
19288,80678
19613,80353
19288,80678
19613,80353
19288,80678
19613,80352
19287,80678
19613,80352
19287,80678
19613,80352
19287,80678
19612,80351
19286,80677
19612,80351
19286,80676
19611,80351
19286,80676
19611,80351
19286,80676
19611,80351
19285,80674
19610,80349
19283,80675
19603,80355
19280,80678
19597,80361
19284,80672
19595,80361
19284,80672
19595,80361
19284,80672
19595,80361
19284,80672
19595,80361
19283,80672
19595,80360
19283,80671
19595,80358
19281,80671
19595,80357
19281,80671
19595,80357
19281,80670
19594,80357
19281,80670
19594,80357
19281,80670
19594,80357
19281,80670
19600,80348
19301,80647
19623,80325
19330,80618
19658,80290
19367,80581
19674,80274
19381,80567
19682,80266
19392,80556
19698,80250
19406,80542
19707,80241
19415,80533
19718,80230
19433,80515
19736,80212
19453,80495
19752,80196
19465,80483
19760,80188
19471,80477
19778,80170
19514,80433
19826,80121
19557,80390
19855,80090
19572,80373
19866,80079
19574,80371
19866,80079
19574,80370
19867,80077
19573,80369
19865,80076
19573,80368
19865,80076
19573,80368
19865,80076
19573,80367
19865,80075
19573,80366
19865,80074
19573,80365
19865,80073
19573,80365
19865,80073
19573,80365
19865,80073
19573,80365
19865,80073
19573,80365
19865,80073
19573,80365
19865,80073
19573,80365
19865,80073
19573,80365
19865,80072
19572,80365
19865,80072
19572,80365
19865,80072
19572,80365
19865,80071
19572,80364
19865,80068
19570,80363
19865,80068
19570,80363
19865,80068
19570,80363
19865,80067
19569,80363
19865,80067
19569,80363
19864,80067
19569,80362
19864,80067
19569,80362
19864,80067
19569,80362
19864,80066
19568,80362
19864,80066
19568,80362
19864,80066
19568,80361
