POLYP,STAGE_1,STAGE_2,STAGE_3,STAGE_4,DIE,NO_CANCER
406,125,115,67,6,3,99301
403,126,114,66,4,5,99305
397,126,111,69,4,5,99311
394,129,112,69,3,6,99310
384,136,112,70,3,6,99312
381,136,111,71,4,6,99314
379,137,111,70,5,8,99313
373,139,112,69,6,8,99316
369,141,111,68,6,9,99319
362,144,111,68,7,9,99322
356,146,111,68,7,9,99326
353,147,111,69,6,9,99328
351,144,106,70,6,10,99336
346,148,105,70,4,12,99338
347,147,105,69,6,12,99337
346,147,105,68,7,12,99338
341,146,105,68,7,13,99343
333,151,104,66,10,13,99346
323,153,104,64,11,13,99355
323,154,104,64,11,13,99354
321,154,104,64,10,14,99356
317,156,105,61,12,14,99358
312,156,106,62,9,17,99361
305,160,106,62,7,19,99364
302,160,106,62,6,20,99367
297,160,107,61,6,20,99372
294,161,107,61,6,21,99373
290,162,106,58,5,23,99379
285,162,107,59,4,24,99382
283,164,106,60,4,24,99382
283,161,109,59,6,24,99381
280,161,109,58,7,24,99384
281,160,107,58,8,24,99385
279,160,107,57,8,25,99387
282,158,108,56,8,25,99386
282,158,104,57,8,25,99389
277,158,104,57,6,27,99394
272,164,103,57,3,30,99394
271,163,101,60,3,30,99395
268,160,101,61,2,31,99400
265,159,100,59,3,32,99405
263,159,101,57,4,32,99407
259,161,99,57,3,33,99411
259,162,99,57,3,33,99410
258,163,100,57,3,33,99409
256,165,98,57,2,34,99411
248,168,99,57,3,34,99414
248,166,99,57,3,35,99415
246,163,97,59,3,35,99420
243,165,99,59,2,36,99419
242,164,99,59,3,36,99420
243,162,100,59,3,36,99420
244,160,99,60,4,36,99420
242,156,98,60,3,37,99427
241,155,98,59,4,37,99429
239,153,99,58,4,37,99433
238,152,96,58,4,37,99438
238,151,97,58,4,37,99438
237,148,99,58,3,38,99440
236,146,99,57,3,38,99444
233,144,97,60,4,38,99447
229,142,95,57,7,39,99454
227,144,94,56,8,39,99455
225,142,92,56,9,39,99460
221,141,92,56,8,40,99465
219,141,93,54,8,40,99468
216,136,94,52,7,42,99476
218,131,96,52,6,43,99477
218,129,97,52,6,43,99478
219,126,98,52,6,43,99479
213,124,99,50,7,44,99486
215,119,98,52,6,45,99488
213,119,99,51,7,45,99489
209,118,99,51,7,45,99494
202,119,98,51,6,46,99501
200,122,98,49,7,47,99500
193,120,97,50,7,47,99509
195,117,96,48,11,47,99509
192,119,94,47,11,47,99513
193,117,90,49,9,49,99516
194,117,90,49,9,49,99515
191,111,93,49,9,49,99521
195,106,92,50,8,50,99522
192,103,90,53,6,52,99527
193,100,91,52,6,52,99529
192,101,91,51,6,53,99529
196,99,93,51,4,55,99525
195,99,93,49,5,55,99527
195,99,94,49,5,55,99526
197,97,95,51,4,56,99523
195,99,94,51,4,56,99524
194,93,96,50,4,57,99529
192,94,96,50,4,57,99530
194,93,96,49,3,58,99530
196,88,96,49,3,58,99533
196,88,95,49,3,58,99534
194,90,93,49,4,58,99535
193,89,90,49,3,59,99540
192,89,89,49,3,59,99542
188,89,89,48,3,59,99547
188,88,87,48,4,59,99549
187,87,87,48,4,59,99551
189,86,87,45,5,59,99552
189,87,86,44,6,60,99551
190,87,87,44,7,60,99548
193,86,88,43,7,60,99546
190,87,85,42,4,62,99553
192,84,84,42,3,63,99555
193,85,83,43,3,63,99553
194,83,83,42,3,63,99555
195,84,83,42,3,63,99553
196,84,83,41,3,64,99552
199,84,82,42,3,64,99549
204,82,83,41,4,64,99545
206,83,80,43,4,64,99543
205,83,80,44,4,64,99543
205,82,81,43,4,64,99544
204,81,81,41,5,65,99546
204,81,81,41,5,65,99546
206,81,82,40,4,66,99544
209,79,82,40,4,66,99543
211,78,82,39,4,66,99543
211,78,79,38,3,67,99547
214,78,79,37,4,67,99544
220,75,79,36,5,67,99541
220,77,78,37,5,67,99539
222,76,78,37,3,69,99538
225,76,77,37,3,69,99536
227,77,77,37,3,69,99533
227,78,76,37,3,69,99533
